Question Speaker,Question Text,Answer Speaker,Answer Text
Guest (1),"No, I mean, ah...",Prabhupāda," Now why you are asking this question? You know, I've explained, that one has to becomebrāhmaṇa.There are still there are manybrāhmaṇas,those who are with children. EvenCaitanyaMahāprabhu, although He had no children, He was family man.NityānandaPrabhuwas family man, andAdvaitaPrabhuwas family man. They're allbrāhmaṇas,family men, but they knew what is God. The real thing is to know God. Not to, because everything is allowed. These eight, fourvarṇasand fourāśramas.There is no such thing that one has to become, to come to this form of life or that form of life. Sovarṇāśramācaravatā.You must execute thevarṇāśrama-dharma.Then you'll understand. It doesn't matter whether you are abrāhmaṇaorkṣatriyaorvaiśyaorśūdra,that is a cooperation. Just like in your body there must be the head, there must be the arms, there must be the belly, and there must be the legs. By comparative study head is more important than the leg. But leg is also required. You cannot do without leg. Similarly,brāhmaṇais the head,kṣatriyais the arms,vaiśyais the belly andśūdrais the leg. So as much I require my head so much I require the leg also. But the leg must do the leg's duty and the head must do the head's duty. Then it is perfect. And if the head is cracked, then everything is gone, madman. So at the present moment there is nobrāhmaṇa,qualified. Therefore the society is in chaos. In chaotic condition, all are searching after something substantial. That is the position of the Western countries. They have heard so many things about India's culture. Still, they respect India's culture, spiritual culture. They are hankering after. But unfortunately the so-called yogis, swamis, come and cheat them. That is the difficulty. This is the first time that systematically we are presenting what is actual VedicdharmaorBhāgavata-dharma.This question was raised byRāmānandaRāyabeforeCaitanyaMahāprabhu.Varṇāśrama,he quoted this verse fromViṣṇuPurāṇa.CaitanyaMahāprabhusaid,ehobāhya, āgekahaāra.""Yes, it is all right,varṇāśrama-dharma,but it is now external. If you know something better, you speak."" So in this way the whole system was discussed. At lastCaitanyaMahāprabhuapproved this system ofśravaṇaṁkīrtanaṁviṣṇoḥ[SB7.5.23].Chanting and hearing aboutViṣṇu.Varṇāśrama-dharmais alsoViṣṇu.Viṣṇurārādhyate.The real purpose is understandingViṣṇuthe Supreme. Sovarṇāśrama-dharmais also meant for understandingViṣṇu.Viṣṇurārādhyate.So... But these formulas ofbrāhmaṇa,kṣatriya,vaiśya,it is the, the age is so rotten that it is very difficult to revive thisvarṇāśrama-dharmaculture. ThereforeCaitanyaMahāprabhusaid,ehobāhya, āgekahaāra.Yes, it is all right, but it is external now. It cannot be utilized at the present moment. So whenRāmānandaRāyastated, citing one verse fromŚrīmad-Bhāgavatam:sthānesthitāḥśruti-gatāṁtanu-vāṅ-manobhiryeprāyaśo 'jita jito 'pyasitaistri-lokyām.If one simply hears aboutViṣṇu, never mind in whatever condition he is, then he can understand what is God.Sthānesthitāḥśruti-gatām. Śruti-gatāmmeans hearing. Receiving from the ear.Śruti-gatāṁtanu-vāṅ-manobhiḥ.And in that way if he engages his body, his words,tanu-vāk,mind, then, although LordViṣṇuisAjita, nobody can conquer Him, he can conquer. He can understand what isViṣṇu, what is His function, what is my relationship with Him. All these things can be understood. Therefore we are propagating the same principle. We do not ask anyone: ""First of all, you becomebrāhmaṇa.Then come here."" No. Let him come and hear aboutViṣṇu. We speak, discuss aboutBhagavad-gītā.They hear. They hearŚrīmad-Bhāgavatam.You have seen our books? So these books are discussed and gradually... If it is a fact,śruti-gatāṁtanu-vāṅ-manobhiḥ,if one gives only aural reception to this transcendental message, then, although God isAjita, nobody can conquer, He becomes conquered. So that is becoming, happening, that although they are American, European, Canadian, African, Australian, not all of them are Indian... Indians are also there. But because they are giving aural reception to this transcendental message, they are becoming enlightened. So anyone who will give aural reception to this message, first of allBhagavad-gītā,entrance, thenBhāgavatam,thenCaitanya-caritāmṛta,like books, then gradually, he'll be self-realized, fully cognizant what is God. What is God, this is...athātobrahmajijñāsāmeans what is God. So this institution is meant for giving chance to everyone to hear. It doesn't require education. Simply God has given him this ear. Let him receive the message from the ear.Śruti-gatāṁtanu-vāṅ-manobhiḥ.This is the process. Very simple process. Simply to hear, sincerely, then everything will be done gradually.CaitanyaMahāprabhuhas said,ceto-darpaṇa-mārjanam[Cc.Antya20.12].By hearing, the mirror of consciousness, consciousness is just like a mirror. It is now covered with dust.Mārjanam.Mirror, if you cleanse with a duster, then you can see clearly what is your face. So by this chanting process and hearing, gradually the dirty things in the heart will be cleansed.Śṛṇvatāṁsva-kathāḥkṛṣṇaḥpuṇya-śravaṇa-kīrtanaḥ[SB1.2.17].Simply hearing aboutKṛṣṇaispuṇya,pious activities.Puṇya-śravaṇa-kīrtanaḥ.Either you hear or you chant.Puṇya-śravaṇa-kīrtanaḥ. Hṛdyantaḥstho hyabhadrāṇi.There are so many dirty things, nonsense things, within the heart.Hṛdyantaḥstho hyabhadrāṇi,vidhunoti,is washed.Śṛṇvatāṁsva-kathāḥkṛṣṇaḥpuṇya-śravaṇa-kīrtanaḥ.Who is...? Find out this verse.Śṛṇvatāṁsva-kathāḥkṛṣṇaḥpuṇya-śravaṇa-kīrtanaḥ.In the First Canto, first part, Third Chapter. Where isPaṇḍitaMahārāja? Call him.Śṛṇvatām,you can find out in the index."
Śrutakīrti,S-i?,Prabhupāda, Śṛṇvatāṁsva-kathāḥkṛṣṇaḥ.
Śrutakīrti,S-i-n?,Prabhupāda, R.Sva-kathāḥ.Yes. What...
Śrutakīrti,Sva-pathaḥ?,Prabhupāda," Kṛṣṇa.Śṛṇvatāṁsva-kathāḥkṛṣṇaḥ.You are not learning, onlyPaṇḍitaGosāñiis required. Where isPaṇḍitaGosāñi?"
Śrutakīrti; Guest (1),He went to...; Can I have a look at it please?,Prabhupāda," Yes, give him.Śṛṇvatāṁsva-kathāḥkṛṣṇaḥpuṇya-śravaṇa-kīrtanaḥ, hṛdyantaḥstho hyabhadrāṇi[SB1.2.17].(speaks some Bengali. Asks some Indians if they know Bengali, where they are from.)"
Śrutakīrti,It's not in the Third Chapter.,Prabhupāda," Let me see. First Canto, where it is?"
Śrutakīrti,S-i?,Prabhupāda, S-r.
Śrutakīrti,"S-r,śṛṇ,oh.",Prabhupāda, Śṛṇvatāṁsva-kathāḥkṛṣṇaḥ.You could not find? Here it is.
Śrutakīrti,I was looking s-i.,Prabhupāda, Find out.
Śrutakīrti,107 Second Chapter.,Prabhupāda," Second Chapter, Second Chapter, seventeenth verse, yes."
Śrutakīrti,,Prabhupāda, Vidhunotisuhṛtsatām.What is the meaning?
Śrutakīrti,"""ŚrīKṛṣṇa, the Personality of Godhead, who is theParamātmā, Supersoul, in everyone's heart and the benefactor of the truthful devotee, cleanses desire for material enjoyment from the heart of the devotee who relishes His messages, which are in themselves virtuous when properly heard and chanted.""",Prabhupāda," This is the process. If you hear aboutKṛṣṇa, thenKṛṣṇais within yourself.Īśvaraḥsarva-bhūtānāṁhṛd-deśe'rjunatiṣṭhati[Bg.18.61].When he sees you are anxious, then he helps you in cleansing the dirty things within your heart. Purport read?"
Guest (2),"I don't know actually. I'm a doc. I'm trying to find some answer but what difference does it make? Suppose a person thinks of God all his life and dies, and a person who doesn't think of God at all also dies. What is our life after death?",Prabhupāda, Yes.
Guest (2),Then why do we have to think of God? Why do we have to forget about the material world?,Prabhupāda, First of all you have to understand that there is life after death.
Guest (2),"Why, is it a faith or belief?",Prabhupāda," No, it is not faith, belief. It is a fact. Just like, I have already given you the example. You were a child. That body's no longer existing, but you know that you were a child. Therefore the conclusion is that although the body has changed, but you the soul, the knower, is still there. Therefore, when this body will be changed, you'll exist in another body."
Guest (2),In what form?,Prabhupāda," That is another thing. First of all you have to accept this fact, that you have to change this body. As you have already changed so many times.Tathā...Kṛṣṇafirst of all saystathādehāntara-prāptiḥ[Bg.2.13].Antara,another body you have to accept."
Guest (2),Coming back to your own question of the present world and to what we are in...,Prabhupāda, Huh?
Guest (2),Coming back to your first question when you asked that what do you think about this present world or the present trend of present civilization...?,Prabhupāda," Yes. They do not know. Even big, big professors. I talked with Professor Kotofsky in Moscow. He said, ""Swamiji, after annihilation of this body, there is nothing."""
Guest (2),"Well, that has brought this disaster and is causing more and more trouble, I think. More and more in practice of medicine, if we look into the practice of medicine, I think, we are more pressed with the problem of mental illness. I should say in the region of thirty percent of our time is devoted for people suffering from mental anxiety, which we call ""anxiety state"" and partly depression. I think most of the time, I surmise... Part of the problem is not that they are not well-fed, it is not that they are not well-dressed. Part of the problem is to accept as they are and to think of something which is present, I mean they could believe that there is something beyond this world, and if they can accept that, probably they will be better off and they will accept their present inconveniences more easily and will not be depressed.",Prabhupāda, Yes.
Guest (2),And that is the present problem.,Prabhupāda, That is explained in theBhagavad-gītā:mātrā-sparśāstukaunteyaśītoṣṇa-sukha-duḥkha-dāḥ.Sukha-duḥkha-dāḥ
Guest (2),"Yes. Can you scientifically prove this, sir? I mean is it purely a matter of belief or...",Prabhupāda," This is science. Our science is perfect science. Because we are receiving knowledge from the perfect,Kṛṣṇa. And the so-called science is imperfect because the knowledge is received from imperfect person. However great scientist you may be, you have to admit that your senses are imperfect."
Guest (3),Yes.,Prabhupāda," So imperfect senses can give imperfect knowledge. That is not scientific knowledge. What you are thinking scientific knowledge, that is bogus. Because the man who has given that knowledge, he's imperfect. How you can expect perfect knowledge from the imperfect person?"
Guest (2),It's a question of degree.,Prabhupāda," Now, degree may be, but ultimately, if you are unable to give perfect knowledge, then what is the use of taking knowledge from you?"
Guest (2),"Yes, I accept that view. But how do you prove that a man...?",Prabhupāda," Yes, therefore you take from the perfect,Kṛṣṇa. We take from Kṛṣṇa's representative. One who speaks as good asKṛṣṇa. That is our process.Evaṁparamparā-prāptamimaṁrājarṣayoviduḥ[Bg.4.2].We don't take, don't accept knowledge from any rascal. We accept knowledge fromKṛṣṇa, the Supreme. I may be rascal, but because I am receiving knowledge from the perfect, whatever we speak, that is perfect. A child may be innocent he does not know. But he has learned that this article is called spectacle. So when he says, the child says, ""Father, this is spectacle."" This is perfect knowledge. Similarly, if you hear from the perfect and act accordingly, then you are perfect. NowKṛṣṇasays,tathādehāntara-prāptiḥ[Bg.2.13].Tathādehāntara-prāptiḥ.After death there is another body. So we accept it. It doesn't require any proof of so-called science who's imperfect."
Guest (2),So the question of belief comes first.,Prabhupāda," It is not belief, it is fact."
Guest (2),"Yes, but if you say fact, how do you prove?",Prabhupāda," This is proof,Kṛṣṇasays."
Guest (2),"It has been said byKṛṣṇa. Yes, but...,",Prabhupāda," That is our Vedic evidence. Whenever we speak something, immediately quote fromVedas.This is our process. If it is accepted by the Vedic process, then it is perfect. Just like in the law court. You are lawyer. You are arguing. When you quote from a judgement, previous judgement, it is accepted. Similarly, when you give authoritative statement support of your talking, then it is perfect. That is the way. Otherwise, what for these books are there? If it is mental speculation what is the use of these books? But as soon as we speak something, we immediately support by quoting from Vedic literature. And that is perfect. And now you have to possess little knowledge. Just likeKṛṣṇasays, howKṛṣṇais perfect.Kṛṣṇais giving example side, by side.Yathā, dehino 'sminyathādehe[Bg.2.13].Asmindehe,as there is the soul, there is the soul,asmindehe,and he's having different types of bodies,kaumāraṁyauvanaṁjarā.He's changing body from childhood, boyhood, boyhood to youth-hood, youth-hood to another state.Tathādehāntara-prāptiḥ.Where is the illogical presentation? This is scientific. For an intelligent man, this is scientific. And if he's still dull-headed, then what can be done?Kṛṣṇagives example.Tathādehāntara-prāptiḥ.As the soul is changing body, from babyhood to childhood, childhood to boyhood, boyhood to youth-hood, like that. Similarly, after finishing this body, it may be invisible to you, but the subtle body is there. We have got two kinds of bodies.Bhūmir āpo 'nalovāyuḥkhaṁmanobuddhirevaca[Bg.7.4].This material, eight kinds of materials—earth, water, fire, air, sky, mind, intelligence, ego. So when your body of earth, water, fire, air... Now in the... Now here is a medical man. He knows about this body made of earth, water, fire, air. But he does not know, perhaps, the body made of mind, intelligence and ego. Do you think so? That there is another body made of mind, intelligence and ego?"
Guest (2),"Not, not in that sense.",Prabhupāda," Yes. The mind is there. Everyone knows, you have got mind, I have got mind. But can you see the mind? Can you see the intelligence?"
Guest (1),"These are something abstract, you know.",Prabhupāda," No, not abstract. These are material. You have no eyes to see."
Guest (1),"Well, at present, we can, we have got three different methods of studying intelligence starting from six months onward up to the adult.",Prabhupāda," Anyway, you accept. That is my point. Now you are studying, you accept. That means you accept there is intelligence. So besides this material body, gross material body, there is a subtle body. Subtle body. Just like besides your coat, there is a shirt, or there is aganjee(?). Similarly, the soul is covered by the subtle body and the gross body. What is known as death, that is annihilation of the gross body. The subtle body remains there. And the subtle body carries him as he desires. The subtle body carries him to a place where he can again grow another material body according to the desire of the mind."
Guest (1),"You mean the subtle body or the soul, the same thing?",Prabhupāda," No, soul is different. Soul is different. Soul is finer than intelligence. These things are explained in theBhagavad-gītā."
Guest (4) (English woman); Pradyumna; Guest (4),"Could I ask please, ifprāṇais the life force, isn't it? Is it theprāṇais the life force, isn't it?; Says likeprāṇais the life force.; Is it in different parts of the body?",Prabhupāda," These are air.Prāṇa,in theprāṇa,air, the soul floats. Therefore the controlling the air is calledprāṇāyāma.That is yogic process."
Guest (4),Thank you.,Prabhupāda," Prāṇais a life air which carries the soul. It is very small, atomic. And not our men. Give her. She's answered. (laughs) Give her one."
Guest (4),Thank you.,Prabhupāda," Give her one, that girl. Give all. (Bengali) You are a lawyer. (Bengali) That is not your business. You must know it."
Guest (3),(Bengali),Prabhupāda, That's a good qualification.
Guest (3),No.,Prabhupāda," Why should you be bad qualified? (Bengali) Logic, it is logical.Tathādehāntara-prāptiḥ[Bg.2.13].Where is the illogic. You have passed your childhood body, you have passed your youth-hood body, you are in a different body. Although you are in a different body, you are existing. What better logic you can discover? You cannot discover any better logic than this. Don't accuse that we are illogical, don't accuse. We are logical, completely logical. But we have got brain to understand. Yes. Logic, you can put forward, but one must have the brain to understand it. If one is dull like stone, how he can understand logic? This is very clear logic.Tathādehāntara-prāptir dhīrastatrana...[Bg.2.13],dhīraḥ,one who is sober, coolheaded, he understands. ""Yes, it is all right."""
Guest (2),"I have taken quite a lot of your time, if you'll excuse me.",Prabhupāda," No, my time is for this purpose, provided you kindly take it. But if you don't take it, then of course, that is a different thing. My time is spent for... I have dedicated my life for this purpose. I am touring all over the world giving this knowledge. It is sound logic. If you don't accept, you must give better logic, what you know. Don't think we are going under sentiment. Don't think like that. We have got sound logic."
Guest (2),"I won't say that, but I'm not mentally prepared to that extent.",Prabhupāda," That's all right, but if you are not prepared, then you learn how to become prepared. Then the same conclusion comes, that logic, you can give to the animals, but he cannot take it."
Guest (2),I don't think that logic can explain anything.,Prabhupāda," No, logic cannot. But still as much logic you require, that logic is there."
Guest (2),"Yes, but I don't know what Mr. Howard wants logic about, I don't know. But logic cannot explain anything and everything. And if mathematics or arithmetic, if we go through them, at one stage we can prove ten is equal to zero or nine is equal to zero. It is also possible by step by step...",Prabhupāda," That may be possible, but it has no practical use. It has no practical use. If the banker gives you zero and you accept nine, then it is practical. But if you theoretically say all these things, that you may keep it in your pocket, but practically it has no use. Nine equal to zero and two equal to zero. That is not practical use."
Guest (2),"As far as logic, I don't think logic can explain anything and everything.",Prabhupāda," No, then it is skepticism. There is no progress of knowledge. There is no progress of knowledge. As far as man can understand, as Mr., you are Mr. Bannerji?"
Guest (1),Mr. Howler. (?),Prabhupāda," Howler? Yes. So, there is little logic there, as a human being can understand. That's all. And if we accept this theory, that logic, our logic is imperfect, we cannot understand, then we have to accept authority. Just like a child. Mother says, ""Here is your father."" There is no logic. There is no logic. He has to accept. Only the mother version is logic, That's all. Authority. Is it not?"
Guest (1),"Yes, that's true.",Prabhupāda," Then where there is no logic, the authority must be accepted. Therefore we accept that authority.Śabda-pramāṇa.The best evidence.Śabda-pramāṇa.There are different evidences. Out of that,veda-pramāṇa,śabda-pramāṇais first class. All right, thank you very much.Jaya."
Mukunda,"Śrīla Prabhupāda, Pearl has been attending our temple and following the regulative principles.",Prabhupāda, Very good.
Mukunda,And she wants to become initiated.,Prabhupāda, Oh yes.
Pearl,I would like to have a Sanskrit name too please.,Prabhupāda," Oh yes, you'll have."
Pearl,Thank you.,Prabhupāda, You'll have. You like to be bald-headed?
Pearl,"(laughs) No, I think I'll keep my hair if you don't mind. I can't give up everything.",Prabhupāda, All right.
Pearl,"If my leg could be healed, and I want to advance spiritually.",Prabhupāda," Well, leg, you are different from leg. Yes. Even leg is not healed, you can be healed."
Pearl,You mean healed spiritually.,Prabhupāda, Yes. That is real healing.
Pearl,Because it's keeping me from things I should be doing you see. I can't meet all my responsibilities through it.,Prabhupāda," Give me little water. When they come to logic, when they give logic. (laughter)"
Guest (1),"Prabhupāda, they don't want any.",Prabhupāda, That is the dog's obstinacy. That is the mentality.
Guest (1),"They lost their intelligence, by this civilization or by this culture.",Prabhupāda," Yes.Adānta-gobhir,by losing that intelligence they are going to the hell. They do not know it.Adānta-gobhirviśatāṁtamisram[SB7.5.30].By uncontrolled senses... Because as soon as they come to spiritual life, they have to control senses. So that they do not like. That is very difficult."
Guest (1),"Like he said: ""I'm not prepared for that.""",Prabhupāda, Yes. Actually they are not prepared. Then you suffer.
Guest (1),Then you try to be prepared.,Prabhupāda," They are not prepared because as soon as they understand that they are going to be one these varieties of life, they shudder. Therefore they do not like to understand this. If by logic I prove that you are going to be a dog next life, that is very difficult. Just like one astrologer has said that Jawaharlal Nehru has become a dog in Sweden. You know that?"
Guest (1),"No, I don't.",Prabhupāda," Yes. In Delhi, one astrologer."
Guest (1),"Delhi, some astrologer said?",Prabhupāda, Yes.
Guest (1),"What does the government of India say about that, any comment?",Prabhupāda, That I do not know.
Guest (1),Are they going to worship there? (laughter),Prabhupāda," Well, they do not believe in astrology. Therefore they cannot take any step. They do not believe in next life, so they cannot take any step. And whether it is a fact or not, because they do not believe in next life, so what is the use of taking step? Is it as good as to say that Jawaharlal Nehru has becomeIndra. If somebody says like that, so they'll have to discard this thing also, and they have to discard that thing also. Because they do not believe in the next life. Simply by presentingBhagavad-gītāas it is, we can defy all these rascals. Everything is there.Bhagavad-gītāwas not presented as it is. That is the defect. The first thing is:tathādehāntara-prāptiḥ[Bg.2.13].Nobody understands. And they are students ofBhagavad-gītā.EvenGandhi, he did not understand,dehāntara-prāptiḥ.All these political leaders, they do not understand what isdehāntara-prāptiḥ.What do you think,BhadraKṛṣṇa? Thedehāntara-prāptiḥ,do they understand?"
BhadraKṛṣṇa,It's not something known.,Prabhupāda, Yes. They do not understand.
