Question Speaker,Question Text,Answer Speaker,Answer Text
Yogeśvara,"You point out inŚrīmad-Bhāgavatamthat they go to school and learn to become Ph.D., then they have to knock on the door for a job and no one will open the door.",Prabhupāda," No vacancy, sir. So just like dog."
Revatīnandana,But they have a way to force them to work. The politicians force the scholars.,Prabhupāda, Yes.
Revatīnandana,"If they don't print books, if they don't write a book every now and then and print it, get it published, they lose their tenure, their position as a professor. They must produce one book, then another book, then another book. If they don't, finished. In this way they are working all the time.",Prabhupāda," The Marwaris in India, they don't educate their son. Just like Birla. They say, ""We can purchase these rascals, why we should waste our time. (laughter) So-called technicians, so-called expert computer, these are... We can purchase, why we shall waste our time."""
Haṁsadūta,"It's the same thing I learned in Germany. First I wanted to get my own press and I studied the situation very carefully and I saw it was ridiculous for us to do that, it's so much hard work. It's much easier to collect the money in the street by giving the magazine and then paying someone. They work very hard and do it. Everything is like that. They have so many people that can do everything. The one thing that people can't do is distributeKṛṣṇaconsciousness and for that Kṛṣṇa's giving so much money.",Prabhupāda," Yes, thereforetasyaivahetoḥprayatetakovidaḥ.That verse. Only for this purpose one should endeavor."
Haṁsadūta,Yes.Kṛṣṇa(indistinct) paying for that.,Prabhupāda, You cannot purchaseKṛṣṇaconsciousness—you can have money—that you have to cultivate.
Revatīnandana,"Yeah, when Mr. Birla is getting old then he has to come to us, if he has any sense.",Prabhupāda," No they say, they simply give primary education (indistinct) they can read, that's all. And (indistinct). They don't send because everyone knows that sending boys to the school means spoil them. That's all. I have seen intelligent boys, they go to school and he is spoiled. Yes, spoiled. He learns how to smoke, how to have sex, how to talk nonsense, how to use knife, how to fight, these things. At least at the present moment. Yes. Simply slaughterhouse, this so-called school is called slaughterhouse. Yes, slaughterhouse."
Revatīnandana,"It was when I went to school—I was a nice little boy—in school I failed out, only (indistinct).",Prabhupāda," Yes, you must take as intelligent. That so..., time was wasted. Our, thisgurukulashould be taken care of very nicely. So nice preachers may come out.Brāhmaṇa,nicebrāhmaṇa."
Revatīnandana,"I'm still thinking about the other morning, we were talking about how everything is actually spirit. Everything is composed of spiritual atoms actually, souls. We were talking about the...",Prabhupāda," That is Vedic version,sarvaṁkhalvidaṁbrahma,everything isBrahman."
Revatīnandana,"When we speak about the transmigration of the soul, we speak about 8,400,000 species. Does that include the inanimate objects as well, within those 8,400,000?",Prabhupāda," Sthāvara,sthāvara,they are calledsthāvara,immovable. He means hills, mountains, stones. They are calledsthāvara.Sthāvara,which cannot move."
Revatīnandana,So actually we don't really...,Prabhupāda, Sthāvarālakṣa-viṁśati.Two million types ofsthāvara.
Revatīnandana,"So we don't actually discriminate between the tree, and say, the atom, as a living entity.",Prabhupāda, Yes.
Revatīnandana,Haribol.Little by little it's becoming clear.,Prabhupāda," Sthāvara,sthāvarameans one cannot move, standing.Sthāvara-jaṅgama.There are two kinds of living entities. One moving, one not moving."
Yogeśvara,But the atom is always in motion. The atoms and molecules are always constantly moving.,Prabhupāda, That movement is different. That is not independent movement.
Yogeśvara,Is that to say that a stone has a living entity in it?,Prabhupāda, Yes.
Revatīnandana,"Actually what we discussed is that every, even the elements, the atoms, everything is made of nothing but spirit souls in fallen conditions. Because everything comes frombrahmajyoti,which is nothing but spirit souls, andbrahmajyoti...Therefore soul never changes. So this manifestation is frombrahmajyoti.Therefore, it is made of souls. It is nothing else but spirit souls. Yesterday, a few days ago we discussed that.",Prabhupāda," It is simply covered by another energy which is called material energy. And that ismāyā.Māyāmeans that is not actual, not factual. The example is given, just like the sun is covered by the cloud. The cloud is nothing but another creation of sun. But when the cloud comes, sun is invisible. Similarly this condition, forgetfulness, is my creation and when I am covered by this forgetfulness I become stones and atoms, like that."
Haṁsadūta,"InBhagavad-gītā,it says that the soul is immovable. In the Second Chapter there is a verse that says the soul is immovable.",Prabhupāda, Yes.
Haṁsadūta,What does that mean exactly? Are we not moving? In that verse it says immovable and...,Prabhupāda," Sthāṇu,means fixed up."
Haṁsadūta,You mean its nature is...?,Prabhupāda, Unchangeable.
Haṁsadūta,Unchangeable. Not that we are not moving. We are moving.,Prabhupāda," Might be that word was not properly used.Sthāṇu,the word issthāṇu.If you have got Sanskrit, you know what is the meaning ofsthāṇu.Andacalo 'yam, acalo 'yam,yes."
Revatīnandana,The point of all those...,Prabhupāda," That meansacalo 'yamalso, soacalo 'yam. Acalo 'yammeans that does not move.Sthāṇur acalo 'yam,in theBhagavad-gītāit is given. You can see. Now there is no time."
Revatīnandana,It's time for class. (end),Prabhupāda," ...recently I've heard that the people in the airport protested against IndiraGandhi, that ""Give us rain."" Yes. That is Vedic civilization ideal. Why there is rain then no rain? The king should be responsible. Onebrāhmaṇalost his son. He immediately went to the king and asked him that ""The son has died before the death of the father; why this irregularity? You are responsible."" You see? The ideal is that the king is representative of God, because we are all sons of God. We have come here in this material world for our proper guidance. The king is responsible, the spiritual master is responsible, the father is responsible, the elderly persons are responsible. Because you told me that we have to work for other. That other isKṛṣṇa. If we utilize our intelligence for servingKṛṣṇaunder the guidance of the king or the spiritual master or the father, then the society is perfect. That is ideal civilization. What is your opinion about this? How do you think this ideal..."
David Wynne,I think it's... I... I... I wonder when it will come. Will it come on this level or what...?,Prabhupāda," Immediately, provided you take toKṛṣṇaconsciousness."
David Wynne,Yes.,Prabhupāda," Immediately. It is not a question of when. Just like here is light. It doesn't depend there is darkness. You can remain in the darkness and immediately come to the light, and from the light immediately go to the darkness. So, this darkness and light, they are existing, co-existing. It is my choice whether to remain in the darkness or in the light. It is my choice. As soon as you are in the darkness, there is no light. As soon as you are in light, there is no darkness. It is your choice. And thisKṛṣṇaconsciousness is light. And anything else, that ismāyā.So we can accept eithermāyāorKṛṣṇa. If you take tomāyā,then you've spoiled your energy and time. If you take toKṛṣṇa, you utilize your energy and time. Everything is there, ready. You haven't got to create. Everything is there. Just like night is there and day is there. You can keep yourself always in day. Do you know how to do it?"
David Wynne,"Keep going round, I suppose. (devotees laugh)",Prabhupāda," Yes. Nowadays it is not difficult, because..."
Devotee (1),Airplane.,Prabhupāda," Just like I started from India at eleven o'clock, and I came here at half past eight, the sunlight was still there. So if you proceed still further, further towards Western side, the night will not be able to come. So you can travel always in daylight. (laughs) Don't allow. It is an example."
David Wynne,Why do we choose the dark?,Prabhupāda, Eh?
David Wynne,"Why do we all choose the dark? Why are we all in the dark, most of us?",Prabhupāda, Dark means withoutKṛṣṇaconsciousness—darkness.
Devotee (1); David Wynne,He asked why do we usually choose the darkness.; And most people.,Prabhupāda, Due to bad association.
David Wynne,To...?,Prabhupāda, Bad association.
David Wynne,Ah.,Prabhupāda," Therefore, our Society is association. If we keep good association, then we don't touch the darkness. What is that association? There is a song,sat-saṅgacarigoinuasatevilāsateka namelagilomakarmabandhaphāṅsa.(?)Sat-saṅga.Sat-saṅgameans association with the devotees. That is calledsat-saṅga.So the, one poet,Vaiṣṇavapoet, is regretting that ""I did not keep association with the devotees, and I wanted to enjoy life with the nondevotees. Therefore I'm being entangled in the fruitive activities.""Karmabandhaphāṅsa.Entanglement. Here in this material world we act, and the result is there. Again we enjoy the result and act, again another result. We act, another result, another result. Because as soon as you act, there will be some result, good or bad. So, good or bad, by good result we get good birth, good money, good bodily features, good education—these are the effects of good work. And the effects of bad work, low-grade family, abominable, ugly bodily features, no education, no money, poor—these are the two effects of material good and bad work. But those who are trying to be transcendental both to the good and bad work, devotees, they are perfect. Because in this material world either you do good work or bad work, you have to suffer the material condition. Just like you are, suppose you are Englishman, you are well situated. But you can not avoid the influence of the weather. (laughs)"
David Wynne,No.,Prabhupāda," That is our problem. Either you become rich man or poor man, but you have to undergo. (aside:) Make the light. There is switch. (pause) So our position is that we are in this material world. George has sung that ""I am in the material world."" Yes, very sensible song. (laughs) He's good boy, realizing, he also... So this material life is not good. Material life is not good in this sense, because you have to change your body. Sometimes good birth, sometimes not good birth. Sometimes Englishman, sometimes cats, dogs. Because after death you'll get a body that will be chosen not by you but by the material nature. You'll create your body by your present activities, and nature will simply award you that body. So, so long we have got this material body, the four kinds of miserable conditions, repetition of birth, death, old age and disease, you have to suffer. Therefore, this human life should be utilized in such a way that we do not become subject to these four tribulations, birth, death, old age and disease. That is perfection. But people are not given that chance, the modern education, modern civilization. They've no knowledge; they do not know that there is life after death, although it is a simple fact. Just like in our present existence we have got past, present and future. Just like you are young man, you have your past. You are a child, or a boy, now that is past. Present, you are young man, and in future you are expecting to become old man. So as you have got past, present and future, similarly, I'm old man, I've got my past life, why not future? What is the reason to deny it? Past, present, future, that is the time calculation. I had my past, I've now present, and why is my future? They do not care for the future. They're so blind. There must be future. So what I'm doing for the future? Just like in this life we collect some money, keep in the bank balance so that in future, old age, I may not be in difficulty. Similarly, what a human being should do for his future life? That he does not know, although past, present, future is there. So this is foolishness. He doesn't care for the future. So one who is foolish, without any knowledge of the future, whatever he's doing is defeated—in ignorance, because it is ignorance. Just like a boy does not take education, does not think of future. That is not very good. We must be prepared for the future, his next life. Yes, where is that civilization? Where is that education, that people are thinking for future life? Is there any educational system at the present moment? So everything is being defeated.Parābhavas tāvadabodha-jātoyāvannajijñāsataātma-tattvam.Abodha-jāta,these rascal fools, born foolish. He does not inquire about the self-realization, so whatever he is doing, it is all defeat, he is spoiling his time, because he does not know.Ātma-tattvam,the science of self-realization. So in ignorance, whatever you do there is defeat. And they're being defeated and they're thinking ""I'm victorious."" This is calledmāyā.This is calledmāyā.So thisKṛṣṇaconsciousness movement is very scientific. We are trying to save the living entity from disastrous condition. This is the aim and mission ofKṛṣṇaconsciousness. It is not a religious sentiment, no. It is a very scientific. And we have got so many books already printed, and many books coming. Each and every one. You have seen our books?"
David Wynne; Devotee (2),I have seen the one that (indistinct) gave.; Bhagavad-gītāhe has seen.,Prabhupāda," If you read carefully, each and all carries volumes of meaning.David Wynne:Yes."
Devotee (2),He's got theBhagavad-gītāthat the Queen was reading.,Prabhupāda, Ah.
Devotee (2),She was looking at...,Prabhupāda," Bhagavad-gītā,ourBhagavad-gītā?"
Devotee (2),"Yes. Queen Elizabeth was looking, and she gave...",Prabhupāda," Yes, as far as possible you should help everyone how to be, how to become enlightened about his future. That is real humanitarian work—to save a human being from the future disastrous condition of life. Just like a father thinks of his son, that he may not be unhappy in his future life. So it is the duty of the king, it is the duty of the father, it is the duty of the spiritual master to see that his subordinate is not falling a victim of future disastrous life."
Devotee (2); David Wynne,"Didn't the Queen make some remarks about that? She said something to you...; Yes, she said, ""How marvelous it would be to completely trustKṛṣṇa.""",Prabhupāda, That's very nice.
David Wynne,"She said, ah, ""What a relief to be able to pass all responsibility toKṛṣṇa.""",Prabhupāda," Yes. But that one has to learn, how to surrender toKṛṣṇa. The sentiment is very nice. It is just fitting from the royal... Because she's after all favored, she has taken birth in the royal family, so she is not ordinary woman. And her intelligence must be extraordinary. So she has remarked like that, what is that exact word?"
David Wynne,"I think the exact word... She said ""How marvelous to be able to give all responsibility toKṛṣṇa.""",Prabhupāda, Yes.Kṛṣṇais ready.
David Wynne,Yes. And she said...,Prabhupāda, But the thing is from our sideKṛṣṇaexpects something.
David Wynne,(laughs),Prabhupāda," Kṛṣṇais not a dead stone. Reciprocal. If you fully surrender toKṛṣṇa, thenKṛṣṇatakes full responsibility. If you keep some reservation,Kṛṣṇaalso keep reservation."
David Wynne,Yeah.,Prabhupāda," This is it. WhenKṛṣṇaunderstands that you have fully surrendered, He takes full responsibility. That is stated in theBhagavad-gītā:"
Devotee (1),"Sometimes people ask, ""If I surrender to God, give everything to God, then how will the state go on, how will the work, the factories, how would all that go on?",Prabhupāda," That,Kṛṣṇais taking responsibility.Kṛṣṇasays,ahaṁtvāṁsarva-pāpebhyomokṣayiṣyāmi.He takes responsibility. Otherwise what is the use of surrender untoKṛṣṇa? He takes responsibility."
Devotee (1),"(laughs) Just can't go wrong, then.",Prabhupāda," No.Kṛṣṇasaysahaṁtvāṁsarva-pāpebhyomokṣayiṣyāmi.ActuallyKṛṣṇais doing everything. We are thinking, ""I'm doing it."" We are doing nothing. Just like he has become a famous sculptor. Why you could not? Why, what is the reason?Sarvasyacāhaṁhṛdisanniviṣṭaḥ[Bg.15.15].""I am seated in everyone's heart."" When He works,Kṛṣṇasays, ""Do like this; it will be perfect like this."" SoKṛṣṇais guiding. And everyone is being guided byKṛṣṇa, even in this condition of life. And when he fully surrenders, how much guidance he will come his way? Even without surrender he's guided. Without His guidance he can not do it."
David Wynne,That's true.,Prabhupāda," You cannot do it. Cannot do anything.Sarvasyacāhaṁhṛdisanniviṣṭomattaḥsmṛtirjñānamapohanaṁca[Bg.15.15].Kṛṣṇais guiding everyone, even an ant.Kṛṣṇais giving information, ""Mr. Ant, there is a grain of sugar, you can go there."" Immediately goes. Otherwise, how he gets the information? For him, one hundred miles away, a grain of sugar, and he goes there. He did not inform. Who informs him? Who informed him?"
David Wynne,"You feel this very much when one's trying to make sculpture, because it is impossible for a man; one can't do it...",Prabhupāda, No.
David Wynne,...one has to wait and be passive...,Prabhupāda," IfKṛṣṇawithdraws the intelligence, you cannot work. SoKṛṣṇais guiding already, but He's guiding at the present moment according to your whims. ""You wanted to do this? All right.""Kṛṣṇais giving intelligence: ""Do it."" But when he'll agree to act according to the whims ofKṛṣṇa, that is perfection."
David Wynne,How do you agree to this?,Prabhupāda, Eh?
David Wynne,How does one agree to this?,Prabhupāda, There is process.
David Wynne,Yeah.,Prabhupāda," Yes. You have to learn it. In the conditioned state we act according to ""my whims."" In the liberated state we act according to Kṛṣṇa's whims. That's all. That is the difference. That is the difference. Just see,Bhagavad-gītā.Arjunawanted to act according to his whims, ""Oh, He is going now fight with my grandfather, with my teacher."" These are the problems.Kṛṣṇa... ""No, I cannot fight."" And then at last he agreed to act according to the whims ofKṛṣṇa: ""Yes,kariṣyevacanaṁtava. Naṣṭomohaḥsmṛtirlabdhā[Bg.18.73]."" Find out this verse.Naṣṭomohaḥ.Whatever we are speaking, there is reference in theBhagavad-gītā.We don't speak anything according to our whims. No."
Devotee (2),So one doesn't have to give up his...,Prabhupāda," No.Arjunawas a soldier, he was a fighter. The battlefield was there, the war was there, everything was there. He did not... He took toKṛṣṇaconsciousness does not mean he gave up the field and went away. He remained there, but simply the consciousness was changed. He was not willing to fight on his own account. He changed his opinion, ""Yes, now I shall fight. By Your grace, my all doubts are now gone."" This is required, this is perfection. And there's the picture howKṛṣṇais guidingArjuna. When the ranks are formed."
Devotees and David Wynne,Yes.,Prabhupāda," ""Just here. Just here."""
Devotee (3); David Wynne; Śyāmasundara,"This picture is in George's album.; Yeah, yeah. When I was young my mother died. I was very unhappy, and I read the..., a bit whereKṛṣṇasays toArjunathat ""That which is real always exists, and that which isn't real never existed at all,"" and then I stopped being unhappy. Because this book is..., it tells you everything. (end); Because it went on so long, we didn't stop. [break]",Prabhupāda," Utilize His mercy. Then your life is perfect. He is ready to help you, from within and from without.Kṛṣṇais so kind. The kindness, the mercifulness ofKṛṣṇa, nobody can repay. In every birth, He is with me, canvassing: ""Why you are acting whimsically? Just turn towards Me."" Therefore He's going along with the living entity in every kind of body, either as demigod's body or hog's body, still,Kṛṣṇais there.Sarvasyacāhaṁhṛdisanniviṣṭhaḥ[Bg.15.15].(pause) Give him someprasāda."
Śyāmasundara,They said it would be coming any moment.,Prabhupāda, Huh?
Śyāmasundara,They're bringing someprasāda.,Prabhupāda," Is there any other paper? No, it is a very impressive picture."
David Wynne,It's wonderful.,Prabhupāda," Yes. And they have given, ""A Rival for Nelson."" So this movement is a rival... Days were there in British Empire that Nelson was a hero. NowKṛṣṇais going to be hero in this country. (laughter) It is a good admission, ""A Rival for Nelson."" Actually, He should be."
Śyāmasundara; Revatīnandana; Śyāmasundara,Now no one even remembers Nelson.; I have.; I never heard of him.,Prabhupāda," Lord Nelson, he fought the Spanish battle, I think."
David Wynne,I don't know.,Prabhupāda," He died, but became victorious. Yes. I think during Queen, last Elizabeth's time, or something...?"
David Wynne,"Yes. The last words: ""England expects that every man this day will do his duty."" And all that. He was a hero because he died young, I think.",Prabhupāda," Maybe. I do not know. But Nelson, Lord Nelson, was famous man, soldier."
Śyāmasundara; David Wynne,"Now the pigeons are sitting on his head.; I have just come from Morocco. I've been with the King of Morocco, who is... It's very strange because he is an absolute ruler, and when an ordinary man is an absolute ruler, it's rather dangerous.",Prabhupāda," No. If the man is really Kṛṣṇa's representative, then it is all right."
David Wynne; Śyāmasundara; David Wynne,"Yeah.; Is he a pious man?; Yes, he prays five times a day. He's a Moslem.",Prabhupāda," That king should be a representative of God. That is ideal king. But if he thinks that ""This kingdom is my property, and let me enjoy for my sense enjoyment,"" then it is all gone. If he thinks himself as representative of God... Just like we think. Therefore we are after our disciples: ""Do this, do that, do that, do that."" We want to see that my disciples also becomeKṛṣṇaconscious. Similarly, it is the king's duty to see that every citizen becomes God conscious. Then he is representative of God. That is the first duty. The division must be there, and the, it is the duty of the king to see that everyone is discharging according to his responsibility. That is king's duty. Abrāhmaṇais acting exactly likebrāhmaṇa.Thekṣatriyais acting exactly likekṣatriya.Avaiśyais... Like that. It is the duty of a king to see that nobody's unemployed, everyone is engaged in his own occupational duty. That is the... And they must feel security of life, property, anxiety. That is perfect king. Here, at the present moment, nobody is confident whether he'll live after an hour or... You see. Anyone can take your property and life, at any moment. There is no protection. There is no protection. And so far anxiety, there is no length and breadth. People are always full of anxieties. Unemployment. These things should not be there. No unemployment, no anxiety, no feelings of insecurity. And that is good government. Nowadays there are police force. But what is the use of this police force? You go on the street, somebody stabs you, what police can do? If somebody takes away your money from your personal pocket, what the police can do? They'll take some note."
Śyāmasundara,"That's right. If ...one boy who stole from us, I told the police. We told them exactly where he was, at the airport, Manchester. ""He's going on flight such and such to America tomorrow."" Plenty of time to apprehend him. They didn't do anything.",Prabhupāda, Just see.
Śyāmasundara,"They came... Oh, they sent one inspector to take notes.",Prabhupāda, That's all.
Śyāmasundara,Many notes.,Prabhupāda," Useless, all... And taxation. No security and ninety-nine per cent taxation. Just see the fun. They are very much accurate to take taxation. And there is no guarantee of security. This is the position."
David Wynne,Has it ever been perfect?,Prabhupāda, Eh?
David Wynne,Has it ever been on earth in the material world perfect with...?,Prabhupāda, Oh yes.
David Wynne,It has.,Prabhupāda," Five thousand years ago, it was all perfect. The whole world, this planet, was being ruled by one king. And they were all happy. That is in the history. Five thousand years ago. Maybe less, in three thousand years ago the history was different. The difficulty is that as soon as one is lost of his culture, he becomes an animal.Dharmeṇahīnāḥpaśubhiḥsamānāḥ.That is the difference between human being and animal. Human being must be with culture. Animal cannot be cultured. So a human being without culture, he's no better than animal. That culture is lost. They have missed the aim of life."
Revatīnandana,They think they have culture.,Prabhupāda," What is this culture? A human being is killing so many animals, innocent animals, is that culture? They are less than animals. Who kills? The tiger kills, ferocious. A human being killing innocent animals... In Christian religion, therefore: ""Thou shall not kill."" But they are killing only. Where is the culture? Killing culture. That is not culture. What do you think?"
David Wynne,It must be so. Yes.,Prabhupāda," Yes. How a human being can kill another human being or another animal unnecessarily? And if you kill, there is law, life for life. But they have made laws for human beings. When an animal is killed, he's not criminal. But in the God laws you cannot avoid that. If you have killed an ant, you must be shot. That is God's law. You can avoid man-made law, but you cannot avoid God-made law. That you cannot do. You must be responsible. If you kill an ant even without knowledge, you are responsible. Such subtle laws are there. So we must know our responsibility. Without knowledge, if we kill, we are responsible. And with knowledge, there is no question. Where is that culture? They advertise, ""Live and let live."" What is that? Do they do that? Actually? They want to live at the expense of others. Why not let live others? Where is that culture?"
Śyāmasundara,"Now there is a famous cinema being shown called ""Live and Let Die.""",Prabhupāda, That is good culture. Yes.
Śyāmasundara,Favorite. Everyone likes it.,Prabhupāda, Yes. Let others die; you live.
David Wynne,"And yet,Arjunahad to fight in the war, didn't he?",Prabhupāda, Hm?
David Wynne,"In theBhagavad-gītā,he still had to... But it didn't matter him killing if it was Kṛṣṇa's responsibility?",Prabhupāda," No. Fighting or killing, when it is done for, under the guidance ofKṛṣṇa, that is a different thing."
David Wynne,"Yeah, I see.",Prabhupāda," Just like a soldier fights on behalf of the king, and the more he kills, he gets medal. The same soldier, as soon as kills one man, he's hanged. He cannot say, the soldier, that ""In the battlefield I killed hundreds and hundreds men and I was rewarded. Now I have killed only one man, I am being hanged? What is this?"" Why? He's hanged. Because he killed on his own account."
David Wynne,There's the thing.,Prabhupāda, And in the battlefield he killed on the state's account. He was rewarded. So there is difference between killing.
David Wynne,Yeah.,Prabhupāda," When there is real, righteous fight, for good cause, that fighting is all right. Just like the state gives punishment one person, ""This man should be hanged. Kill him."" So who is blaming the state, ""Oh, the state is killing this man?"" That is right. It is good for him. InManu-saṁhitāthere is good background. So similarly, everything is good when it is done for the good. And God is good. That isKṛṣṇaconscious move... And everything is bad when it is done formāyā.That's all. So these wars are declared not for Kṛṣṇa's sake; by the politicians' whims. So they must be responsible for this war."
Śyāmasundara,"Like the Vietnam, you mean?",Prabhupāda," Any, any war. They create whimsical... Anything you do whimsically, you are responsible. Anything you do. Why fighting? Anything."
Śyāmasundara,"Yeah. It's funny that that John F. Kennedy, he started that Vietnam war, and he was shot down later.",Prabhupāda, He started that war?
Śyāmasundara,Yeah.,Prabhupāda, What is the position now? Nixon? He's going to be impeached? Yes.
Śyāmasundara,"Practically, he is, without...",Prabhupāda, He's cornered now.
Śyāmasundara,Yeah. He's lost all respect.,Prabhupāda," Prestige. Still if he sticks to his position, that is his foolishness. He should have resigned. If, if... Upright man: ""All right, you do not like me. I resign."" Then whole thing would have been quashed off. But he's a foolish man. He's sticking to his position."
Śyāmasundara; Bhagavān,"Prasādam...?; Prasādamwill be here in a few minutes. Our position, I guess, is just to make it an easy choice for people.",Prabhupāda, Yes.
Paramahaṁsa,To come toKṛṣṇaconsciousness.,Prabhupāda," But choice means, a child cannot be given for choice. He must be forced. Right child is a rascal. So you cannot give him choice. He must do it. That's all."
Revatīnandana,"Or like, like our festivals.",Prabhupāda, Yes.
Revatīnandana,To make it easier.,Prabhupāda," It is very nice. It is, what is called, nonviolent. We ask everyone, ""Come and join."" You saw our procession yesterday?"
David Wynne,"No, I didn't. I wasn't there.",Prabhupāda," I see. Many thousand people joined us. From two o'clock up to eight o'clock. Six hours. At last, the police had to ask them to go away. Is it not? Who told me that? Eh?"
Mukunda,I didn't know. I know they were...,Prabhupāda," They were not leaving Trafalgar Square. So it is a very nice movement, very serious movement. You are known to so many big, big men. Try to induce them to understand this serious movement. If leading takes something seriously, others follow."
David Wynne,Yeah.,Prabhupāda," Yes. At the present moment, the world situation is not very good. And it will deteriorate more and more if they do not take toKṛṣṇaconsciousness or God consciousness. When I speak ""Kṛṣṇa,"" that means God."
David Wynne,Yeah.,Prabhupāda, What is your idea of God?
David Wynne,Everything.,Prabhupāda, Hm?
David Wynne,"It seems... I, I mean I, I don't know. I've thought of it, of course, many times as every intelligent person has, but it's, my idea of God is on the consciousness of the whole world, of all that we could possibly envisage, its consciousness is, that's God, and we're the little bits of it. But would you tell me...?",Prabhupāda," Complete in everything. That is the conception of God. Complete in power, complete in knowledge, complete in beauty, complete in opulence... Everything complete. That is the conception of God. Everything complete. There is no scarcity. Everything complete, unlimited. So what is your idea of this material creation? Material means so much land, so much water, so much air, so much fire. So who created these things?"
David Wynne,"Well, God created it, and it seems to be the aspect of God that we are attached to.",Prabhupāda, Eh?
David Wynne,"(laughs) But I'd rather you told me, sir.",Prabhupāda, What is that?
