Question Speaker,Question Text,Answer Speaker,Answer Text
SvarūpaDāmodara,"Svarūpa Dāmodara : ...how do you know that guru is qualified, spiritual master is qualified? Then I said everything is written in the śāstras , so we have to follow according to the injunctions written in the śāstras . So all the qualifications of a pure devotee, of a bona fide guru , is written there. Just like you are a professor of physics in the university. Before you came, you had some qualification, degree of doctors. And then there is a committee to decide you whether you are qualified for the post. So it is selected by a committee of members and then they interview and then they find out your qualifications. If they find that you are qualified for the post, so you are selected as a professor. It's like that in the spiritual field also. There are revealed scriptures and there everything is written what will be the qualification of a guru and then how to choose a bona fide one. So everything is written, you should follow the injunctions of the revealed scriptures accordingly.",Prabhupāda," Committee is his spiritual master, he orders that you do this."
Jayatīrtha,The test is to see how much one is actually following the orders of his spiritual master.,Prabhupāda, Yes.
Rāmeśvara,"Rāmeśvara : Listening to another so-called guru , everywhere we go, especially in Los Angeles, they always talk of other gurus. They always talk of spiritual knowledge, but they don't find out what the real test is.",Prabhupāda, What is your answer?
Rāmeśvara,"Rāmeśvara : So we show them our books and say that these are the real scriptures, real quality. The (indistinct) have to be the quality of the spiritual knowledge.",Prabhupāda, How do you explain? You are realized or not? (indistinct)
Rāmeśvara,"Rāmeśvara : Prabhupāda, when you say that this is the knowledge that's been realized...",Prabhupāda, What is that? Why don't you explain? (indistinct) That means they do not know.
Devotee (2); Jayatīrtha,"One who is developing in spiritual life is becoming detached from material things. These persons who are following other gurus are attached to material things. They're still smoking, having sex life, drinking.; It's difficult to (indistinct) detached to material things. One should be attached to Kṛṣṇa .",Prabhupāda," That attachment will become. That is the special (indistinct). You cannot be completely detached. If you be detachment from something, you must be attached to something. Otherwise you have no perception(?). So you should be detached from matter and attached to Kṛṣṇa ."
Devotee (2),(indistinct),Prabhupāda, (indistinct)
Devotee (2),The devotee is always offering devotional service to the Supreme Personality.,Prabhupāda," Yes, that is (inaudible). Simply by knowledge... Knowledge you must have, but simply theoretical knowledge... Practical manifestation that he's a great devotee. Whenever there is any doubt or question, he will prove by the evidences of śāstra ."
Jayatīrtha,"...was saying last night to our scientist friend, than Kṛṣṇa is the perfect teacher. The spiritual master is simply repeating perfectly what Kṛṣṇa is saying. So if Kṛṣṇa is saying, ""Surrender to Me,"" then the spiritual master is saying, ""Surrender to Kṛṣṇa .""",Prabhupāda, Yes.
Jayatīrtha,"So in this way, the spiritual master and Kṛṣṇa are in complete agreement.",Prabhupāda, Thus he becomes the (indistinct) of Kṛṣṇa .
Rāmeśvara,"Rāmeśvara : The other teachers, they don't talk...",Prabhupāda, When is Ekādaśī ?
SvarūpaDāmodara; Rāmeśvara; SvarūpaDāmodara; Rāmeśvara,"Svarūpa Dāmodara : Ekādaśī ?; Rāmeśvara : Tuesday is Ekādaśī .; Svarūpa Dāmodara : Tuesday, tomorrow?; Rāmeśvara : Our calendar says Tuesday. It's obvious when they talk about their teachers that they never talk of service to Kṛṣṇa .",Prabhupāda," Therefore, they have no realization. Our relationship is service. So one who is not engaged in the service of the Supreme, he has no realization. Whatever little realization he  has got, that is called śānta - rasa ."
Jayatīrtha,Dāsya realization is (indistinct).,Prabhupāda," Dāsya - rasa . (indistinct) [break] ...practical devotee, he cannot become (indistinct)."
Jayatīrtha,": (indistinct) what you were speaking about yesterday, that if someone claims to be a teacher but he doesn't actually have real knowledge, then he's simply cheating.",Prabhupāda, Yes.
Rāmeśvara,Rāmeśvara : There's nothing practical that they say.,Prabhupāda, Eh?
Rāmeśvara,Rāmeśvara : They say nothing practical.,Prabhupāda," That means they do not follow any practical. That is their rascaldom. Nothing practical means they do not know what is the practical realization of God. That is their ignorance. And still they are claiming to be teachers. That is cheating. Just like these so-called scientists, they are theorizing, but they cannot practically prove. Therefore, their knowledge is imperfect. Bahūnāṁ janmanām ante jñānavān māṁ prapadyate [Bg. 7.19 ] . Jñānavān , the wise, after many, many births' cultivation of knowledge, when he surrenders, that is practical. Simply knowledge is useless, theoretical. When he practically surrenders, that is end of knowledge. That is perfection."
Jayatīrtha,: (indistinct),Prabhupāda, Yes. This is stated. You don't read Bhagavad- gītā ? You don't read?
Rāmeśvara,"Rāmeśvara : In class we have, every evening.",Prabhupāda," So in the Tenth Chapter it is said, teṣāṁ satata - yuktānāṁ bhajatāṁ prīti - pūrvakam [Bg. 10.10 ] . Do you know this verse? Bhajatāṁ prīti - pūrvakam . ""One who is engaged in devotional service with love and faith,"" buddhi - yogaṁ dadāmi , ""I give him intelligence."" That is stated. Satata - yuktānām , ""Twenty-four hours engaged with love and faith in My service, I give him intelligence, not to others."" That is the qualification. Buddhi - yogaṁ dadāmi te yena mām upayānti . What kind of intelligence? By which one can come back to home, back to Godhead. Not for material enjoyment, or bluffing or cheating. Not that intelligence. That intelligence also given by Him, indirectly. ""If you want to cheat, all right, I will give you how to cheat others."" That is material. In the material world, we can cheat. In the spiritual world, there is no question of cheating."
Jayatīrtha,The intelligence by which we can come to Kṛṣṇa is a special kind of intelligence.,Prabhupāda," That is perfect intelligence. Therefore we say Kṛṣṇa is the perfect teacher. In the Fifteenth Chapter, sarvasya cāhaṁ hṛdi sanniviṣṭo mattaḥ smṛtir jñānam apohanaṁ ca : [Bg. 15.15 ] ""I am sitting in everyone's heart. All intelligence, memory, is coming from Me, and forgetfulness also is caused by Me."" So He is the supreme controller in every respect."
Jayatīrtha,Why are some people remembering and some people are forgetting Him?,Prabhupāda, Hm?
Jayatīrtha,If Kṛṣṇa is the source of both remembrance and forgetfulness...,Prabhupāda," Yes. When Kṛṣṇa sees that ""Here is a rascal, so let him forget Me."" So He will give him intelligence so that he can forget Kṛṣṇa for good. Not for good—at least for some time."
SvarūpaDāmodara,Svarūpa Dāmodara : That is the desire of the individual soul.,Prabhupāda," Yes. Ye yathā māṁ prapadyante [Bg. 4.11 ] . ""As one surrenders unto Me, according to that."" Real process is surrender. So if you surrender with some reservation, with some ulterior motive, then Kṛṣṇa will give you proportionately intelligence. When you are cent percent without any reservation surrender, then you get all facility, all help from Kṛṣṇa , without asking... Just like a small child, he is fully surrendered unto the parent. The parent looks after all the necessities. He doesn't ask anything. That is wanted."
Jayatīrtha,[break] ...the six principles of surrender in devotional service.,Prabhupāda, Yes. That is very important. What is the time?
Jayatīrtha,(indistinct) minutes to seven. One of the six principles is that our interest must be the same in that we can't have any separate interest outside of the interest of the Lord. So that...,Prabhupāda, That is surrender. You have no personal interest.
Jayatīrtha,"That would be another test of the spiritual master, is that if he has some interest outside of Kṛṣṇa's interest, then we can understand that he isn't surrendered.",Prabhupāda," Anyone. All these rascals come as guru . They say, ""I am Kṛṣṇa ."" Therefore, he has got his own interest. That is immediately disqualification, that he is a rascal. Kick him in his face, as soon as he says."
Jayatīrtha,"If a person is surrendering to Kṛṣṇa , he won't take over Kṛṣṇa's post.",Prabhupāda, That's it.
SvarūpaDāmodara,Svarūpa Dāmodara : (indistinct) by the mercy of Kṛṣṇa one gets this bona fide spiritual master.,Prabhupāda," Kṛṣṇa is always merciful. He comes Himself also and demands surrender, but we do not do that. That we cannot do."
Jayatīrtha,"As you were saying last night, if we had no independence, then there wouldn't be any question of... We'd be just like dull matter. There'd be no difference. So we have that independence.",Prabhupāda," By our misuse of independence, we do not surrender. Otherwise Kṛṣṇa says, ""You surrender!"""
Jayatīrtha,The spiritual master teaches how to surrender to Kṛṣṇa .,Prabhupāda, Yes.
Jayatīrtha,And it's done by surrendering to the teachings of the spiritual master.,Prabhupāda," Then whatever he teaches is perfect, because to the surrendered soul Kṛṣṇa gives the intelligence. So when he speaks, he speaks perfectly because Kṛṣṇa is dictating, ""You do this, you speak like this."""
SvarūpaDāmodara,"Svarūpa Dāmodara : In the Caitanya - caritāmṛta , Caitanya Mahāprabhu says to Sanātana Gosvāmī that spiritual life starts by accepting..., the moment the disciple accepts a spiritual master. And then he follows the instruction that...",Prabhupāda," Ādau gurvāśrayam , ādau first to accept a spiritual master. Sad - dharma pṛcchā . Then inquiries. Sādhu mārgānugamanam . These are stated in our Nectar of Devotion ."
Jayatīrtha,(indistinct),Prabhupāda, Hm?
Jayatīrtha,"She is a 40-years-old lady, her name is Lucille. She is very much actually convinced of our philosophy and is devoted to Kṛṣṇa consciousness, but the only thing is, because she comes conditioned from a previous life, can't give up, has a very hard time giving up smoking cigarettes and drinking coffee. She's been trying for about nine months to give up these things, (indistinct) but she can't do it. Still she is desirous of initiation. So I don't know what to (indistinct)",Prabhupāda," No. You must at least promise that he gives [break] And if we promise that (indistinct). But after initiation if she smokes, that's not good."
Jayatīrtha; SvarūpaDāmodara; Jayatīrtha,"Yes. (indistinct); Svarūpa Dāmodara : (indistinct); So if someone is sincere, we want them to follow devotional principles. (indistinct)",Prabhupāda," No. If you have the determination, Kṛṣṇa will help. If she is determined that ""Even if I die, I shall not smoke,"" then Kṛṣṇa will help her. And if she thinks, ""So I'll not do it. If Kṛṣṇa likes, He will help me."" (indistinct) Just like (indistinct). He has prepared some nice foodstuff. So he says, ""If Kṛṣṇa comes, I will give Him; otherwise I shall eat."" (laughter) ""And if Kṛṣṇa is very hungry, He will come."" So this alternative proposal is not accepted. ""If Kṛṣṇa comes, I will offer Him this. Otherwise I shall eat."""
SvarūpaDāmodara,Svarūpa Dāmodara : That is personal motivation.,Prabhupāda, This is not surrender.
Jayatīrtha,Kṛṣṇa is not attracted by the foodstuff; He's attracted by the devotion.,Prabhupāda," Devotion, yes. For Kṛṣṇa we can offer (indistinct). [break]"
Jayatīrtha,You will go from London to Bombay?,Prabhupāda, If need be. (indistinct) [break]
SvarūpaDāmodara,Svarūpa Dāmodara : It is dark.,Prabhupāda, It's getting darker and darker. (indistinct) So we will have to change our plan. [break] (indistinct) ...and they are also making dog show.
SvarūpaDāmodara; Devotee (2); SvarūpaDāmodara,"Svarūpa Dāmodara : When I came here, I was walking and I saw big house and the restaurants. So I didn't know what... So I asked somebody, ""Oh, this is just (indistinct)."" And afterward I found out it was some food made out of...; : Meat.; Svarūpa Dāmodara : Yes. But I thought in the other sense that it may be dog's meat(?) [break] neighbour(?) from Poona, he was also from Calcutta, (indistinct) to me, he came little later than I, he thought... One day he came to me and he said he took a hamburger in the restaurant. He said that hamburger is not made out of beef. He said it is made out of ham . So he said he had hamburger. He came to me and he said. I said, ""So you have taken beef?"" So he said ""No, it is not. It is ham .""",Prabhupāda," Now many Indians are taking beef. Most. In London, all Indians they take beef. The school children, they take beef."
Jayatīrtha; SvarūpaDāmodara; Devotee (2),"They don't remember their culture.; Svarūpa Dāmodara : When they come here, they change everything, most of them.; I run into many Indian people, many young boys going to school, on saṅkīrtana , on holidays. They don't want to try to understand Bhāgavata philosophy.",Prabhupāda, Indian student?
Devotee (2),"Some students, they are going colleges for higher learning.",Prabhupāda," He was inquiring that why we ask no meat-eating. They (indistinct) that why we ask no meat-eating. That Dr. Bernhard, he was asking."
SvarūpaDāmodara,Svarūpa Dāmodara : Dr. Benford?.,Prabhupāda," Benford. [break] ...before me never dared to ask people to stop meat-eating. Rather, they learned how to eat meat. Vivekananda was eighty years ago, he came. He learned how to eat meat. Instead of teaching Vedānta , he learned how to eat meat."
Jayatīrtha,"In the Vedānta Society temple in Santa Barbara, they were offering chicken soup...",Prabhupāda, Prasādam .
Jayatīrtha,"...to the Goddess Kālī an offering, and then they were distributing it as prasādam .",Prabhupāda, In the name of Vedānta .
Jayatīrtha,"Vedānta means the goal of knowledge, but they are making an end of knowledge. Keśava went to Santa Barbara last night to finish up some last minute business he had there, but now he's back and he is resting.",Prabhupāda, So he is prepared to go to London?
Jayatīrtha,"He seems anxious to go, yes.",Prabhupāda, That's good. Why Śyāmasundara does not return?
Jayatīrtha,"He's here. He's also asleep. He came in the middle of the night, two or three o'clock in the morning.",Prabhupāda, (indistinct)
Jayatīrtha,"(indistinct) is in charge of our traveling saṅkīrtana party, so he's back here for a few days. They're going around to all the fairs, state fairs, county fairs, and distributing literature. He's had very great success",Prabhupāda," Indians are coming in Europe and America to learn technology, but next generation will come here to learn spiritual science, to seek brāhmaṇas. What do you think?"
SvarūpaDāmodara,"Svarūpa Dāmodara : Yes, there's no doubt about it. They will learn technology the coming years, and when they become frustrated again, then they will again learn the spiritual science.",Prabhupāda, Yes.
Jayatīrtha,"A lot of times when the Indian people come to our temple, they remark like that, that they've never seen such a temple and devotees.",Prabhupāda," There is no temple in India. As we are maintaining our temple, there is no such temple in India. There are temple, they are neglected. Just like here, the churches are neglected. [break] ...demons, and here we are manufacturing demigods."
SvarūpaDāmodara,"Svarūpa Dāmodara : I read in the news that in the next five-year plan, they are planning to spend about thirty-two billion rupees for education, the greatest for ten years. They said that there were so many mistakes for the last ten years in introducing the basic education that everybody said there is no success. So they are planning another thirty-two billion rupees from 1974 onwards.",Prabhupāda, What education? To eat meat and beef.
SvarūpaDāmodara,Svarūpa Dāmodara : Yes.,Prabhupāda, That education. And no restriction of sex even amongst the leaders.
Jayatīrtha,And all advanced contraceptive methods.,Prabhupāda," This Jawaharlal(?) was implicated with his sister, and some say with his daughter also, and he was the prime minister. This is their position. In our Indian system, education is mātṛvat para - dāreṣu : every woman except your own wife, all mothers. That is education. Mātrā svasrā duhitrā vā [SB 9.19.17 ] . Either your mother or sister or daughter, you don't live together alone. These are education. And they're freely advocating sex life. What is the (indistinct) difference? In India they're doing, so many leaders. (indistinct), it can be done. The leaders are speaking while doing that. No discrimination, just like hog. No discrimination. [break]"
Jayatīrtha,...in Īśopaniṣad that modern-day educational system means culturing avidyā .,Prabhupāda," Yes, avidyā ."
Jayatīrtha,"So they're spending so much, so many billions of rupees, simply to culture ignorance.",Prabhupāda," Making rogues and guṇḍās and hippies, that's all. The science is manufacturing atom bomb, and philanthropy is becoming hippies. This is the result of education. They are manufacturing compounds, strong contraceptive method, infallible contraceptive method. Suffering only. What is the time now?"
Jayatīrtha; SvarūpaDāmodara,(?) minutes to seven.; Svarūpa Dāmodara : So this propensity will increase in this Kali - yuga .,Prabhupāda, Yes. [break]
Jayatīrtha,"...so many riots by the students at the university there that the shopkeepers in the local area are suing the State because the windows have been broken so many times and so much merchandise has been stolen by the students, they think the State should pay them back.",Prabhupāda," Yes, they must. The State must be responsible. What the State reply?"
Jayatīrtha,"Well, they're having to litigate in court over it. The State doesn't want to do it. So this university there is one of the most famous universities in the whole country. They spend so many millions of dollars to maintain it nicely. [break] (dog barking) ...changing their bodies in particular ways to make them look (indistinct).",Prabhupāda," When you do not take care of God, you must take care of dog. (laughter) (end)"
Ambassador Keating,Both the human and the animals?,Prabhupāda," Just so. Spirit soul individual. He is passing through the evolutionary process. Evolutionary process means as he is desiring, nature is supplying a particular type of body."
Mrs. Keating,That's very interesting. I believe in the transmigration of the soul.,Prabhupāda, Yes. It is a fact.
Mrs. Keating,It's very interesting.,Prabhupāda," It is a fact. Just like this child is transmigrating from one body, one kind of body to another body. So in the same way, when I give up this body I transmigrate to another body. This is the science. Unfortunately, there is no university, no education, no culture of this great science. Therefore according to Bhāgavatam , the knowledge is imperfect. The knowledge which are imparting from universities, they are not perfect knowledge. And this human form of body is the opportunity to understand the position of the soul and how he is transmigrating from one body to another, what is happening next. In this way, in this human form of body, we can understand this science, science of soul. Unfortunately, no education is there to understand this science. So in other words, it may be taken that the modern civilization is killing the prerogative of the human being. He has got a chance to understand himself and to stop. He can stop this repetition of birth and death. He can remain in a spiritual form in the spiritual kingdom or with God, but these things are unknown to him, because there is no discussion in any university or any institution of knowledge. Although the Vedic literature gives us ample information of this—in the the Bhagavad- gītā , that is the preliminary study of all Vedic literature—but there is no chance for the people to understand. This is the defect of the modern civilization. Therefore it is necessary. And actually, because there is no sufficient knowledge of the position, I see the American boys and girls, although they are coming out very rich and respectable family, they are turning to hippies. In spite of your arrangement for very big, big university, they are becoming frustrated. They are no longer satisfied to live materially opulent like their fathers and grandfathers. In other countries also, the same symptoms are there. Just like in India, the Naxalites. So that is another form of confusion. In your country the confusion state is a different kind. Another type is another confusion. In China also there is another type of confusion. In Russia also there is another type of confusion. So the present position of the human society is very dangerous because everyone is feeling dissatisfaction for confusion."
Ambassador,"Any way how to make any progress, or have you any representation, for instance, in Russia?",Prabhupāda, Russia... Last time when I went to Europe I visited Russia. I was invited by one Professor Kotovsky. Perhaps you know him.
Ambassador,"No, I don't.",Prabhupāda, Ah. A very nice gentleman. Indology. He is charge of the Indological department. Russia has got very good respect for Indian culture.
Ambassador,Yes. That's right.,Prabhupāda, They have very good respect. So that.... [break]
Ambassador,"...have much, they don't believe in God.",Prabhupāda, They do not know the (indistinct).
Mrs. Keating,Do you have many Indian followers? Many Indian followers as well as foreign?,Prabhupāda," Yes. This Kṛṣṇa consciousness, so far Indians are concerned, everyone accepts Kṛṣṇa as the Supreme Personality of Godhead."
Mrs. Keating,May I ask the significance of the markings?,Prabhupāda," Yes. This is a sign that we are Vaiṣṇava , devotee of Kṛṣṇa ."
Ambassador; Mrs. Keating,"You all have that.; And the bag, is that, is that...",Prabhupāda, That is our chanting.
Mrs. Keating,Oh.,Prabhupāda," We are chanting always the holy name of Kṛṣṇa . These have got special significance because Kṛṣṇa is absolute. There is no difference between Him and His name. Here, just like this milk substance and the milk name is different. If I want to take milk, simply if I go on chanting ""milk"" and ""milk,"" that will not satisfy. I must have the substance milk. But in the spiritual world the Absolute has no differentiation between His name, ...between His name, between His quality, form, entourage. They are the same. So this chanting of holy name means that directly associating with Kṛṣṇa . Directly associating with Kṛṣṇa ."
Ambassador,It's a constant reminder to yourselves of the...,Prabhupāda, ...of my relationship with Kṛṣṇa .
Ambassador,Yes.,Prabhupāda, That is it.
Ambassador,"Oh, that's very... I'm very much impressed with the sincerity of these American...",Prabhupāda," As soon as one understands this science, he would accept immediately."
Śyāmasundara; Gurudāsa; Ambassador; Devotee; Ambassador; Devotee; Ambassador; Devotee; Ambassador; Devotee,"The one thing that impresses us and causes us to be sincere is that we recognize Kṛṣṇa consciousness not on a sentimental level but philosophically, and because it's very practical. It's not only the philosophy is there but also the practice of the philosophy. So we realize the results of the philosophy, actually, in our lives. So this convinces us absolutely, because the philosophy works. There's no flaw.; Guru dāsa : Śyāmasundara was..., had a scholarship to big college for philosophy, and he was studying philosophical sciences, but he could not apply them. This was the reason for his frustration, searching. Now we found something we can apply in our practical everyday life. And not only ourselves, but people who, having families in the United States, etc., they wanted to apply philosophy. And that's the strength of this movement. We can apply it.; I sort of forgot..., I don't know what I asked you, where you joined the movement.; In California.; In California. In uh...?; Los Angeles, California.; Los Angeles.; I met the devotees there about three years ago.; Ahah .; ...and stayed in the...",Prabhupāda, He was in the Navy of your country.
Ambassador,"Oh, he was in the Navy.",Prabhupāda, Yes.
Ambassador; Śyāmasundara; Ambassador; Śyāmasundara; Ambassador; Śyāmasundara; Ambassador; Gurudāsa; Ambassador; Gurudāsa; Ambassador; Gurudāsa,"Isn't that interesting.; We've got a lot of Vietnam veterans too, join up.; Really.; One boy in London, he was on his way back from Vietnam, and he was completely shattered, and he found refuge in Kṛṣṇa consciousness. He was a machine-gunner.; Where are you living?; Well, we've been living in London last two years.; But here you're all living in the Delhi area, but you're going down to... What's the name of that place south of here?; Guru dāsa : Vṛndāvana ?; Yeah.; Guru dāsa : We went.; Oh, you went?; Guru dāsa : Very nice.",Prabhupāda, Where?
Gurudāsa,Guru dāsa : They inquired about our Vṛndāvana trip.,Prabhupāda," Oh, yes."
