Question Speaker,Question Text,Answer Speaker,Answer Text
Chandobhai,Ahaṅkāra -vimūḍhātmā kartāham iti manyate [Bg. 3.27 ] .,Prabhupāda, Yes.
Dr. Patel,But this karma . Here is the question of karma .,Prabhupāda," The karma ... Karma means he is doing, but every, everyone is doing in his own way. Nobody, nobody cares to understand the instruction of Kṛṣṇa . Everyone is doing in his own way. That is karma ."
Dr. Patel,Kiṁ karma kim akarmeti kavayo...,Prabhupāda," Ah, that will be explained. Karma , akarma , yes. [break] ...the same, material. Kṣara . Kṣara bhāvaḥ . That is perishable."
Chandobhai,Perishable.,Prabhupāda, Yes.
Chandobhai,Puruṣaś cādhidaivatam.,Prabhupāda, Puruṣa . Puruṣa means the soul.
Chandobhai,Soul. Jīva .,Prabhupāda," Yes, the jīva . Puruṣa adhidaivatam . Then?"
Chandobhai,Adhiyajño 'ham evātra.,Prabhupāda, Adhiyajñaḥ means Paramātmā .
Dr. Patel,Adhidaiva means jīva .,Prabhupāda, No.
Chandobhai,"No, no. Adhidaiva, puruṣa .",Prabhupāda," Adhidaiva, jīva . Adhiyajña , Paramātmā ."
Dr. Patel,That is what I said.,Prabhupāda, Yes.
Chandobhai,Adhiyajña is... [break],Prabhupāda, Karma means which produces result. And akarma means which does not produce result. So that they do not know.
Chandobhai,And the vikarma .,Prabhupāda," Just like these activities, devotional service, it does not produce any result. And the ordinary man... Suppose they are also selling books. An ordinary man also selling books. It appears to be the same. But they are not creating any result. But ordinary bookseller, he's creating his result, pāpa - puṇya . That is karma and akarma . And vikarma . Vikarma means against the..."
Chandobhai,Vikṛta karma .,Prabhupāda," Yes, vikṛta ."
Chandobhai; Dr. Patel,"Vikṛta , against śāstra .; Although the actions which are prohibitory...",Prabhupāda," Yes, yes."
Dr. Patel,"...and if we do it, it is vikarma .",Prabhupāda, Yes.
Chandobhai,"Adhiyajño 'ham evātra dehe deha - bhṛtāṁ vara . Īśvara, īśvara .",Prabhupāda, Īśvara.
Dr. Patel,That means īśvaraḥ sarva - bhūtānāṁ ... [Bg. 18.61 ]. [break],Prabhupāda," ...important thing, mām , Kṛṣṇa . They practice it, always remembering Kṛṣṇa . Then at the end of life, ante nārāyaṇa - smṛti . That is perfection of life. But how one will remember, ante , then? There is a verse of... Just wait."
Chandobhai,Yaṁ yaṁ vāpi smaran ... [Bg. 8.6 ].,Prabhupāda," No. Just wait. There is a verse by Kulaśekhara. Kulaśekhara. Adyaiva viśatu me mānasa - rāja - haṁsaḥ . He says. He says, ""My Lord..."" The idea is that ""Now I am in quite fit order. So let me remember You and die. Because at the end of... At the end of... Kapha - pitta - vāyu , there will be disorder. Smaraṇaṁ kutas te [ MM 33] . At that time, it is..."""
Dr. Patel,How can there be the smaran ?,Prabhupāda," Yes. ""Therefore, my Lord, I pray that adyaiva, immediately, because now I am fit."""
Dr. Patel,Right now.,Prabhupāda," Right now. ""Now I am fit. So let me remember You and die."" So one must be fit. You see, even in daily, in dream, while sleeping, we forget so many things. Everything we forget."
Chandobhai,Yes.,Prabhupāda," So at the time of death, when everything is disordered, nothing is in order, unless one is very strongly practiced, how he can remember?"
Dr. Patel,"My father spoke, ""Oṁ, "" and he stopped breathing and...",Prabhupāda," That's nice. Oṁ , oṁ ity eka ... That is..."
Dr. Patel,Then he stopped breathing.,Prabhupāda," That means he practiced. Therefore, either you practice Oṁ or Hare Kṛṣṇa , that is all right."
Dr. Patel,"Whatever we do of our whole, all our whole, all day of life, it comes at the end. That is why you must continue to do for the life.",Prabhupāda," Twenty-four hours. Kīrtanīyaḥ sadā hariḥ [ Cc. Ādi 17.31 ] . Always Hare Kṛṣṇa Hare Kṛṣṇa Hare Kṛṣṇa ... In this way practicing, if somebody is fortunate enough, he can remember."
Dr. Patel,Eṣā brāhmī sthitiḥ pārtha na ... Sthitvā samanta - kāle 'pi brahma - nirvāṇam ṛcchati .,Prabhupāda, So...
Dr. Patel,"Therefore at the last moment you... But you can't get that last moment in this position because you have, whole life, you have...",Prabhupāda," Yes, you have spoiled your life simply in material activities. How you can remember?"
Dr. Patel,"But even if you are doing material activities by your body, and by your mental activities you are bhaja kṛṣṇa ...",Prabhupāda," But you are under the body... Prakṛteḥ kriyamāṇāni [Bg. 3.27 ] . Body and mind is working... Unless you practice to be above body and mind... That is bhakti - yoga . Māṁ cāvyabhicāriṇi- bhakti - yoga ..., sa guṇān samatītya . You cannot expect that you go on doing all these material activities and at the time of death you'll remember Kṛṣṇa . That is not possible."
Dr. Patel,That can't be done.,Prabhupāda, That is not possible.
Chandobhai,Should be a real concentrated difference,Prabhupāda, Yes.
Chandobhai,"When you do the work, you should be a real concentration.",Prabhupāda, That is not possible.
Chandobhai,Therefore there is no... Because your attachment is more to the...,Prabhupāda, Yes.
Chandobhai,...reserves of that...,Prabhupāda, Vīta - rāga - bhaya - krodhā man- mayā ... [Bg. 4.10 ].
Chandobhai,Mad - bhaktaḥ .,Prabhupāda," Man- mayā mad - aśritāḥ . Unless he takes shelter of Kṛṣṇa , these things are not possible. Simply by talking it is not possible. There must be practice."
Chandobhai,Acaropanam. (?),Prabhupāda, Yes.
Dr. Patel; Chandobhai,(Sanskrit); Yaṁ yaṁ vāpi smaram bhāvaṁ tyajanty ante ... [break],Prabhupāda," There is a risk. Yaṁ yaṁ vāpi . If you are thinking of dog, then you become a dog."
Dr. Patel,Just as Bhārata did it.,Prabhupāda," Yes. yes, that is example. Even Bhārata Mahārāja , such a great personality, simply due to little affection to a cub of deer, he became a deer. So these people are attached to so many things. So how much risk is there at the time of death they do not understand. Therefore Kṛṣṇa says, mām ekam ."
Chandobhai,Tasmāt sarveṣu kāleṣu mām eva ... [Bg. 8.7 ].,Prabhupāda, Mām ekam : Then you...
Dr. Patel,"Therefore every time, every moment...",Prabhupāda, That is... This is stressed. If you...
Dr. Patel,Mām smarata yudhya ca .,Prabhupāda, Yes.
Dr. Patel,"Yudhya means ""do your activity.""",Prabhupāda," Yes. But always think. Just like these people are, these, they are doing that. They are doing their duty. Somebody's going to there, somebody's going there, somebody's there... But their chanting is there. That is not avoided. That is not avoided. Sadā tad bhāva - bhāvitaḥ [Bg. 8.6 ] . Then Kṛṣṇa favors, ""Yes, he has done his best."""
Chandobhai,Tasmāt sarveṣu kāleṣu ... [ Bg. 8.7 ].,Prabhupāda, Ah!
Dr. Patel; Chandobhai,Yudhya ca . Yudhya ca .; Mayy arpita - mano buddhir mām evaiśyasy asaṁśayaḥ [Bg. 8.7 ] .,Prabhupāda," Ah! Asaṁśayaḥ . Because his mind is in Kṛṣṇa , it doesn't matter he's fighting. Fighting is superfluous. Real thing is mind is in Kṛṣṇa ."
Dr. Patel,That is bhramara - nyāya .,Prabhupāda, Eh?
Dr. Patel; Chandobhai; Dr. Patel,"Bhramara - nyāya . Because the small ant... [break]; ...nānya- gāminā .; Abhyāsa - yoga , by... We explained that...",Prabhupāda," One... Abhyāsa - yoga ... You practice this. Therefore we say, ""You must chant at least sixteen rounds."" This is abhyāsa - yoga . When one becomes attached to chanting, he doesn't require to be under discipline. But so long he's not practiced, he must be under... Just like a boy. He's instructed by the teacher, ""You must give me at least four pages handwriting."" So four pages handwriting means writing, writing, he'll be practiced. So therefore these are the practice. You must..."
Chandobhai,Nānya- gāminā .,Prabhupāda," Nānya- gāminā . Because cetāḥ , mind is very flickering. So unless you fix up your mind under some regulative principles, then it is not possible. (indistinct) Everyone becomes paramahaṁsa : ""Oh, I am now advanced. I do not require all these regulative principles."""
Dr. Patel,What is paramahaṁsa ?,Prabhupāda, Paramahaṁsa means he's above. Paramo nirmatsarānām [SB 1.1.2 ] . That is paramahaṁsa .
Chandobhai,Paramaṁ puruṣaṁ divyaṁ yāti pārthānucintayan.,Prabhupāda, Yes. Paramaṁ puruṣaṁ divyaṁ yāti .
Dr. Patel,Pārthānucintayan. By thinking about... [break],Prabhupāda," Smartavyaḥ satato viṣṇuḥ . Therefore one has to think of Viṣṇu always, twenty-four hours, in so many ways."
Chandobhai,Kaviṁ purāṇam anuśāsitāram .,Prabhupāda, Yes.
Chandobhai,"Aṇor aṇīyān anusmared yaḥ , sarvasya dhātāram acintya - rūpam ...",Prabhupāda, This is the description of the param .
Chandobhai,Āditya- varṇaṁ tamasaḥ parastāt . Prayāṇa - kāle manasācalena...,Prabhupāda, [break] ... varṇa . That is... Āditya- varṇa means self-effulgent. Yasya prabhā prabhavato jagad- aṇḍa - koṭi [Bs. 5.40] . That is āditya - varṇa . Āditya is never in darkness.
Chandobhai; Dr. Patel,Prayāṇa - kāle manasācalena...; Prayāṇa - kāle manasācalena. Acalena .,Prabhupāda," Again... Acalena . Acalena means he has been practiced to fix his mind to Kṛṣṇa . Then, if he's successful, the prayāṇa - kāle , he must remember."
Chandobhai,"Yes, yes. Here. Bhaktyā yukto yoga - balena caiva.",Prabhupāda, Yoga . Bhaktya . That is the bhakti - yoga . Not otherwise.
Chandobhai,Bhruvor madhye prāṇam āveśya samyak .,Prabhupāda," Ah. Hare Kṛṣṇa . [break] ...they meditate all the life, the so-called yogis. Something impersonal... Some light, like this, like that. Light may be also, if that Brahmān light. But here it is specifically mentioned..."
Dr. Patel,Especially spontaneously you feel some light...,Prabhupāda," That's all right, Brahma -light. But the Brahma -light, according to Bhāgavata philosophy, even one enters in the Brahman effulgence, still he falls down. Still he falls down. Arūhya kṛcchreṇa paraṁ padaṁ tataḥ patanty adhaḥ anādhṛta-yusmad- aṅghrayaḥ [SB 10.2.32 ] . Unless one is fixed up in the personal form of the Lord, there is chance of falling down. They fall down actually. We have seen so many sannyāsīs. Just like at the present moment, Korpatali(?). He's now busy in politics."
Dr. Patel; Chandobhai; Dr. Patel,"One man married in America, some sannyāsī .; Citrabhānu, Citrabhānu.; Citrabhānu, or... [break]",Prabhupāda, ...one is God.
Bhāgavata; Chandobhai; Bhāgavata; Chandobhai,"Bhāgavata : Citrabhānu.; Citrabhānu, yes.; Bhāgavata : Brahmānanda Swami met him in Mombassa, Śrīla Prabhupāda, and he was speaking all this nonsense. Then he went to America... [break]; ...icchanto brahmacaryaṁ caranti .",Prabhupāda, Yes.
Chandobhai,Tat te padaṁ saṅgraheṇa pravakṣye . Now He will tell us in saṅgraha ...,Prabhupāda, Yes.
Chandobhai,...that padam .,Prabhupāda, Yes.
Dr. Patel,That is Goloka dhāma .,Prabhupāda, That is Kṛṣṇa . Yes. Yad akṣaraṁ veda -vido vadanti . That means impersonal. Veda -vido. One who knows Vedas.
Chandobhai,Viśanti yad yatayo vīta - rāgāḥ .,Prabhupāda, Then?
Chandobhai,"You see, now He tells all the practice of the yoga .",Prabhupāda," Yes, that's... Artificially you cannot saṁyama . If your mind is not fixed-up, artificially you cannot make. Therefore Kṛṣṇa says, yoginām api sarveṣāṁ mad gata ... [Bg. 6.47 ]. One who is thinking of Kṛṣṇa , he is perfect yogi ."
Chandobhai,"But he has to be yogi at that time, isn't it?",Prabhupāda," Yes. Sarva - dvārāṇi saṁyamya . Just like these boys, they do not go to see cinema, they do not go to restaurant. This is sarva - dvārāṇi saṁyamya . You see? They do not go to anywhere except in the temple. They do not talk anything nonsense, except Kṛṣṇa . This is sarva - dvārāṇi saṁyamya ."
Dr. Patel,They should not talk anything else except Kṛṣṇa .,Prabhupāda," Yes. Vacaṁsi vaikuṇṭha -guṇānuvarṇane. So this is sam ... Unless you give engagement to the senses, proper, how you can control it? Your eyes want to see beautiful of man or woman. (aside:) Hare Kṛṣṇa . But when you are captivated by seeing the Deity of Kṛṣṇa and Rādhā , then that eyes being engaged otherwise is stopped. That has been explained by Prabhodānanda Sarasvatī . Durdantendriya- kāla - sarpa -paṭalī-protkhāta-daṁstrāyate. Protkhāta-damstrāyate. Protkhāta means extracted, the poison teeth. The poison teeth of the tea, uh, teeth of the snake is dangerous. Now, here is a snake. Everyone is afraid, ""Oh, snake! Snake! Snake!"" But if everyone knows that his poison teeth have been taken away, then there is no more danger. Similarly, these indriyas have been compared with the kāla - sarpa -paṭalī. Kāla - sarpa -paṭalī. But..."
Dr. Patel,What do you call?,Prabhupāda," Kāla , kāla - sarpa means the dead(ly) poisonous snake, kāla - sarpa -paṭalī. Everyone knows. As soon as you use some indriya , there is some dangerous result. Tṛpyanti neha kṛpanā bahu - duḥkha - bhājaḥ [SB 7.9.45 ] . Take for... [break]"
Dr. Patel,Oṁ is God.,Prabhupāda," Oṁ , yes. Kṛṣṇa says, praṇavaḥ sarva - vedeṣu . Praṇavaḥ sarva - vedeṣu ."
Chandobhai,That is oṁ in that way.,Prabhupāda, Because oṁ means Kṛṣṇa . That is mām .
Dr. Patel,I told you.,Prabhupāda," When one chanting oṁ , if he remembers just the oṁ is Kṛṣṇa , then he's successful. Mām . Oṁ ity ekākṣaraṁ..."
Chandobhai; Dr. Patel; Chandobhai,Oṁ ity ekākṣaraṁ brahma .; It is ekākṣara Brahman .; Vyāharan mām .,Prabhupāda, Vyāharan mām . If he knows...
Dr. Patel,Vyāharan mām anusmara [ Bg. 8.7 ].,Prabhupāda," Anusmara . If he knows that oṁkāra is Kṛṣṇa , then he's successful. If he thinks that oṁkāra is something else than Kṛṣṇa , then he's not successful."
Chandobhai,,Prabhupāda, So there is no need of doing this or that. Simply always remember Kṛṣṇa . That is the conclusion.
Chandobhai,,Prabhupāda," That is saṁsiddhi. They are mahātmās, those who are always remembering Kṛṣṇa . They are mahātmās. Not by the red dress. No, that is not mahātmā . Even in white dress you can become. If you always chant and remember Kṛṣṇa , you become mahātmā ."
Chandobhai; Dr. Patel,"Now there is a higher philosophy: ā- brahma -bhuvanāl lokāḥ punar āvartino 'rjuna [Bg. 8.16 ] , mām upetya punar janma ... [Bg. 8.15 ]. No?; Mām eti janardana .",Prabhupāda, No.
Chandobhai,Mām evaiti kaunteya punar janma na vidyate .,Prabhupāda," Ā- brahma -bhuvanāl lokāḥ ... Within this material world, these persons who are doing pious activities, they are promoted to the higher planetary systems. But even if you go to the Brahmaloka—that is the highest—where you can get millions of years, your life duration, but still, kṣīṇe puṇye martya - lokaṁ viṣanti [Bg. 9.21 ] , you have to come back."
Chandobhai,"Sahasra - yuga -paryantam ahar yad brahmaṇo viduḥ [Bg. 8.17 ] , rātriṁ ...",Prabhupāda," Now He explaining what is Brahmaloka. That one day of Brahmā , you cannot calculate. And still, you have to die."
Dr. Patel; Chandobhai,Twelve hundred yugas is called one Brahmā .; So our hundred years is nothing for...,Prabhupāda, It is nothing.
Chandobhai; Dr. Patel,It is a moment only.; Twelve hundred yugas.,Prabhupāda," No, no, no. Not twelve hundred yugas. One thousand yugas. One thousand. Sahasra - yuga -paryantam ahar yad brahmaṇo viduḥ [Bg. 8.17 ] ."
Dr. Patel,"Sahasra - yuga means four yugas, (Hindi) like that...",Prabhupāda, That... Four yugas multiplied by one thousand.
Dr. Patel,By one thousand.,Prabhupāda, Yes.
Dr. Patel,Four thousand.,Prabhupāda," So four yuga means forty-three lakhs of years. Now, add three zeroes. Forty-three lakhs of years, add three zeroes. Then how many?"
Dr. Patel,"About four, about... Car...",Prabhupāda," Eh? Forty-three lakhs, as..."
Dr. Patel,Car ardha ...,Prabhupāda," Forty-three, eight zeroes."
Dr. Patel,Car... (Gujarati),Prabhupāda," This is Brahmā's twelve days, uh, twelve hours."
Dr. Patel; Chandobhai,"Rātri , (Gujarati); Why not... There's a little question to ask: What are the Pitṛloka , Martyaloka and this...?",Prabhupāda, They are planets.
Chandobhai,And the Brahmaloka and all the...?,Prabhupāda," Yes. They are different... Just like Candraloka, Sūryaloka, Vāyuloka."
Chandobhai,What is that Pitṛloka actually?,Prabhupāda," Pitṛloka means the... There is a, called a Pitṛloka ."
Chandobhai,"But then in the Pitrloka is it may be that, there may be remembrances of the charity, activities, and all these things or...",Prabhupāda," No, these are all material."
Dr. Patel; Chandobhai,"Pitṛloka (Gujarati) They are all your past pitṛs.; No, let us hear from him.",Prabhupāda," Pitṝn yānti ... Devān yānti ... What is that? Deva ... Pitṝn yānti pitṛ - vrataḥ . So those who are just like fond of performing śraddhās, karma - kāṇḍa , they go to the Pitṛloka ."
Dr. Patel,"These are all, I mean, ordained to perform śraddhā , all Vaiṣṇavas.",Prabhupāda," Yes. No, Vaiṣṇavas do not do so."
Dr. Patel,"We are... We, all are, all of us, are we not doing...",Prabhupāda, No.
Dr. Patel,Śraddhā ceremony...,Prabhupāda," The Vaiṣṇava , Vaiṣṇava has no duty except serving Kṛṣṇa . That's all."
Dr. Patel,That's right. But a Vaiṣṇava family...,Prabhupāda, No.
Chandobhai; Dr. Patel,"Gṛhasthas, gṛhasthas.; Gṛhasthas.",Prabhupāda," He, whatever he may be. That is stated, that is stated that..."
Dr. Patel,Only Jains can do.,Prabhupāda," That is stated that pitṛṇām . No, what is that verse? Devarṣi -bhūtāpta- nṛnam - pitṛṇām [SB 11.5.41] . We are... Just like we are indebted to our forefathers, family, similarly we are indebted to devas, the demigods. Just like the sun is supplying light. So we are indebted. Deva , ṛṣi , to the great, big, big, saintly ṛṣis. They have given us the śāstras. Devarṣi , devarṣi bhūtā ... Bhūtā , ordinary living entities. Just like you are taking milk from the cows. And another, horse, is giving me service. So devarṣi - bhūtā apta , relatives. We take so much help from relatives. Devarṣi -bhūtāpta- nṛnam , ordinary human beings. Pitṛṇām . And the pitṛs. So we are debted to so many. If you want to clear up the debts, it will take millions of births. (laughter) So devarṣi -bhūtāpta- nṛnam - pitṛṇāṁ nayaṁ kiṅkara na ṛni ca rājan [SB 11.5.41] . This man is neither servant nor indebted. Who? Sarvātmanā yaḥ śaraṇaṁ mukundam . One who has taken... That Kṛṣṇa says, that ""You just surrender unto Me. I will protect you."" So if he does not do anything else... One may think that he is being entangled in sinful activities because he does not do other duties. But Kṛṣṇa says, ahaṁ tvāṁ sarva -pāpebhyo mokṣayiṣyāmi [Bg. 18.66 ] . So one who has taken shelter, full shelter unto Kṛṣṇa , he doesn't require to do any so-called social, political and other duties. He doesn't require."
Dr. Patel,And here He means... He's about those pralaya . Bhūta - grāmaḥ sa evāyaṁ bhūtvā bhūtvā pralīyate [Bg. 8.19 ] .,Prabhupāda, Yes.
Dr. Patel,Rātry- āgame avaśaḥ pārtha prabhavaty ahar- āgame .,Prabhupāda, Yes. Yes. When we...
Dr. Patel,"Paras tasmāt tu bhāvo 'nyo 'vyakto 'vyaktāt sanātanaḥ .. [Bg. 8.20 ].,",Prabhupāda, That is the spiritual world. That is the spiritual...
Dr. Patel,Yaḥ sa sarveṣu bhūteṣu naśyatsu na vinaśyati . That is pūrṇa brahma .,Prabhupāda," That is spiritual world. That is spiritual world, beyond this material world. So they have no information what is that spiritual world. Therefore it is said that... Here it is going on, pralaya , anya pralaya . During Brahmā's night, there is dissolution. Again creation. And when Brahmā dies, there is another dissolution. That is going on. But paras tasmāt , above this creation and dissolution, there is another nature. That is sanātana . That is eternal."
Dr. Patel,Yaḥ sa sarveṣu bhūteṣu naśyatsu na vinaśyati .,Prabhupāda," Ah, so why the..."
Dr. Patel,Avyakto 'kṣara ity uktas tam āhuḥ paramāṁ gatim [ Bg. 8.21 ] .,Prabhupāda, Yes.
Dr. Patel,Yaṁ prāpya na nivartante tad dhāma paramaṁ mama .,Prabhupāda," Paramaṁ mama . Now, again, He's come to mama . ""That dhāma is mama , Mine."""
Dr. Patel,Puruṣaḥ sa paraḥ pārtha ...,Prabhupāda, And that mama ...
Dr. Patel,... bhaktyā labhyas tv ananyayā .,Prabhupāda, Yes. Bhaktyā labhya ananyayā . Not ordinarily.
Dr. Patel,Puruṣa ...,Prabhupāda, Ananya bhaktyā .
Dr. Patel,"Sir, I am repeating. Puruṣaḥ sa paraḥ pārtha bhaktyā labhyas tv anyayā .",Prabhupāda," That, the predominating Deity in that sanātana world, spiritual world, is puruṣa , a person. Purusa , a person. And He is achieved- bhaktya ananya . Not by mix. Mixing this, mixing that. ""This is also good. This is also good."" No. He cannot. Bhaktya ananyayā ."
Dr. Patel,Yasyāntaḥ- sthāni bhūtāni,Prabhupāda, Yes.
Dr. Patel,Yena sarvam idaṁ tatam .,Prabhupāda, Tatam . That Puruṣa is spread all over.
Chandobhai,But He's not Kṛṣṇa . He is Kṛṣṇa also.,Prabhupāda," Yes, He is Kṛṣṇa ."
Chandobhai,Yasyāntaḥ- sthani bhūtāni .,Prabhupāda," All Vaikuṇṭha - pati , Nārāyaṇa , Nārāyaṇa ."
Dr. Patel,Just as (indistinct) saw a whole world within the mouth of Bala Mukunda .,Prabhupāda, Yes.
Dr. Patel,Within the body of Bala Mukunda .,Prabhupāda, Yes.
Dr. Patel,Yasyāntaḥ- sthani bhūtāni yena sarvam idaṁ tatam .,Prabhupāda, This is material calculation.
Dr. Patel,Agnir jyotir ahaḥ śuklaḥ ṣaṇ - māsā uttarāyaṇam ...,Prabhupāda," Then he assures, assures Arjuna that ""You are assured. Your coming to Me is assured."""
Dr. Patel,(Gujarati),Prabhupāda, This is material calculation.
Dr. Patel,,Prabhupāda," Yes. This is the position. Sarveṣu kāleṣu . Not that sometimes here and sometimes there. That will take long time, but unless one comes to sarveṣu kāleṣu , always thinking of Kṛṣṇa ..."
Dr. Patel,Vedeṣu yajñeṣu tapaḥsu caiva dāneṣu yat - puṇya - phalaṁ pradiṣṭam ...,Prabhupāda, Satataṁ kīrtayanto māṁ yatantaś ca dṛḍha - vratāḥ [Bg. 9.14 ] . That is required.
Dr. Patel,Yajnesu .,Prabhupāda," Yes. So if one understands that all these pious activities, charity, performance of sacrifices, and so many other things, only by Kṛṣṇa bhakti can be achieved, then he's assured."
Dr. Patel,This is the last verse.,Prabhupāda," Yes. [break] ... yuktena . Now just this woman is carrying a load on her head, how she's keeping balance. He cannot do that."
Dr. Patel,"That is Rāmakrishna Paramahaṁsa said. No, no, that is not Indira Gandhi . Rāmakrishna Paramahaṁsa said the same thing as you say...",Prabhupāda, Yes.
Dr. Patel,...that she should remain...,Prabhupāda, It is not Ramakrishna Paramahamsa . This is śāstric.
Dr. Patel,"While we're talking about all these things, but the mind is in the load there. Their mind is on the load.",Prabhupāda," So... [break] ...by abhyāsa yoga - yuktena [Bg. 8.8 ] , everything can be done."
Bhāgavata,"Bhāgavata : Prabhupāda, can you tell us maybe something about Lord Rāmacandra's activities, today being Rāma - naumi .",Prabhupāda," Yes. Now, you can, some of you can speak about Lord Rāmacandra . No? Dr. Patel, you can speak something about..."
Dr. Patel; Bhāgavata,About what?; Bhāgavata : Lord Rāmacandra's activities.,Prabhupāda, [break] ... tarān niyamena tiṣṭhan . [break] God is not obliged to accept your direction. (laughter)
Dr. Patel,He'll not oblige the brāhmaṇas unfortunately. He'll oblige only the kṣatriyas. I don't know why.,Prabhupāda," Because he comes: paritrāṇāya sādhūnāṁ vināśāya ca duṣkṛtām [Bg. 4.8 ] . That is kṣatriya's business. Sādhu protection (Hindi). This is kṣatriya's business. God has got two business. Paritrāṇāya sādhūnāṁ vināśāya ca duṣkṛtām . If you want to prove nonviolence from Bhagavad- gītā , it is difficult. (laughs) It is not possible. He says that ""I have got two business: paritrāṇāya sādhūnāṁ vināśāya ca duṣkṛtām , dharma -saṁsthāpanārthāya... "" Unless these two things are there, there cannot be establishment of real law and order. [break] ...everywhere, law and order. In spiritual also. Unless there is law and order, it is chaos. Law and order must be there."
Dr. Patel,Society came into existence after the evolution of the civilization.,Prabhupāda, Eh?
Dr. Patel,"Society came into existence after the evolution of the proper civilization. Before, when... [break]",Prabhupāda," ...right civilization begins when the society is organized. Otherwise, it's cats' and dogs' civilization. That is not civilization. Unless... Varṇāśramācāravatā puruṣeṇa paraḥ pumān [ Cc. Madhya 8.58 ] . The society becomes perfect when the members of the society can understand that this human body is meant for satisfying Viṣṇu . That is the beginning of organized society. So long they do not know that, that is animal society. Because the animals, they do not know that."
Dr. Patel,Shall we go back?,Prabhupāda," Yes. The animals, they do not know. [break] They do not know it, that ""We have to satisfy the Supreme Viṣṇu ."" So unless the society comes to this consciousness that ""We have to satisfy the Supreme,"" that is not human society. Now, how they will understand? Therefore four divisions."
Dr. Patel,Guṇa - karma - vibhāgaśaḥ [Bg. 4.13 ] .,Prabhupāda," Guṇa ... Yes. So if the four divisions work nicely, then it is healthy society. Otherwise it is not. If different parts of your body work nicely, then you are healthy."
Dr. Patel,"Each section of the society has to, I mean, work as a...",Prabhupāda, For the maintenance.
Dr. Patel,...part of the whole.,Prabhupāda," Whole, yes. That doesn't matter whether you are śūdra or brāhmaṇa . Your aim should be how to develop Kṛṣṇa consciousness. Then it is perfect."
