Question Speaker,Question Text,Answer Speaker,Answer Text
Guest (1); Gurudāsa; Guest (1); Gurudāsa; Guest (1); Gurudāsa; Guest (2); Guest (3),"I am liberated that way already. I don't care about the liberation of tomorrow. Yeah, that's true.; Guru dāsa : Yes, I understand. We are in the same boat.; Actually you are much advanced, so it will be very difficult for you to.... I am still at the lower level and struggling against those things.; Guru dāsa : Only advanced because I'm putting more time in. Otherwise, not more advanced.; Yeah. Capacity has improved. Our capacity is still limited. We are still embroiled in the...; Guru dāsa : Advanced means such and such a person has spent so many times in the business house, twenty-five years, he gets a gold watch. The only reason I may be more advanced is 'cause I get peace of mind, too, so I stay longer. [break]; We have got an appointment. We have got.... [break]; ...somewhere. Saturday they close at, by 3 or 3:30 so I want to go before that.",Prabhupāda," So, you can go before 3:30. There is no difficulty (laughter)"
Guest (3),(Hindi),Prabhupāda, (Sanskrit) (laughter)
Guest (3),(Sanskrit) bhijāyate.,Prabhupāda," So I have seen this instrument. Destiny is very strong. Karmaṇā daiva - netreṇa jantur deha upapattaye [SB 3.31.1 ] . Therefore śāstra says that you try for that thing which was not possible in many other lives. In each life everyone gets father, mother, son, and the father's duty to son, son, that is going on. When you take birth as demigod- Indra , Candra , Varuṇa —or as human being or as animal the care-taking business is there. Even the small ant during rainy season, when there is so much flood, they take the eggs on the head—you have seen the red ant?—and finding out some place. The care-taking is there. Even the birds, a sparrow. So when their, the season for laying down eggs, they bring some straws, and keep like that to make a nest for taking care of the eggs. So this taking care by the father and mother, beginning from the ant up to the Indra , Candra devas , that is there."
Pradyumna,Pradyumna : (chanting Sanskrit to Bhagavad- gītā 1.28 ) [break],Prabhupāda," ""...with my family member shall come to fight with me, so what shall I say, that I have to kill my nephew, I have to kill my brother, I have to kill my grandfather, this is the fight? No, no I am not going to fight. Let them all fight."" That is natural. So read it."
Pradyumna,Pradyumna :,Prabhupāda," Yes, viparītāni . ""I came to fight, to gain my kingdom, but I see the opposite."" Viparītāni . ""I'll not be able to enjoy my kingdom by killing them."" (indistinct) Go on."
Pradyumna,"Pradyumna : Ah, translation?",Prabhupāda," No, no. You can go on."
Pradyumna,"Pradyumna : ""I do not see how any good can come from killing my own kinsmen in this battle, nor can I, my dear Kṛṣṇa , desire any subsequent victory, kingdom or happiness.""",Prabhupāda, Naturally this will be. Then?
Pradyumna,Pradyumna : Bhogāḥ sukhāni ca .,Prabhupāda," Yes, bhogāḥ sukhāni ca . Then?"
Pradyumna,Pradyumna : Ta ime 'vasthitā yuddhe .,Prabhupāda," ""They, for whom I wanted this kingdom, they are in my path. I have to kill them. So what kind of fight is this?"" Then?"
Pradyumna,Pradyumna : Etān na hantum icchāmi .,Prabhupāda," ""I don't like. I don't want this fight."" (laughs)"
Pradyumna,Pradyumna : Ghnato 'pi madhusūdana .,Prabhupāda," ""Then let them kill me. I'll tolerate that. But I am not going to kill them."" Then?"
Devotee,In New York.,Prabhupāda," New York, yes. He was very good friend. So he was asking that ""How it is good, Swamiji, that Kṛṣṇa is encouraging war, fight?'' Although Arjuna was making own plan not to fight, Kṛṣṇa took the trouble for instructing him Gītā and then inducing to change his plan: ""Go on, fight!'' (end)"
Devotee,(indistinct),Prabhupāda, Oh.
Devotee,On the other side of (indistinct). I think it crosses...,Prabhupāda, In USA .... [break]
Gurudāsa,"Guru dāsa : Even car, the roads are so big.",Prabhupāda," Ah, bus service is all right? So transportation for the USA . Take Greyhound. (Hindi) [break]"
Guest (1) (Indian man),"I don't think these people have seen the car here, have you?",Prabhupāda, Huh ?
Guest,Have you seen the car?,Prabhupāda, I think it is now obsolete.
Guest (1); Gurudāsa; Guest (1),Obsolete now. I don't see it now.; Guru dāsa : Train?; No.  (indistinct) (laughter) Just like (indistinct).,Prabhupāda," With car, there is a platform like this. It moves on the roof of the house. (laughter) (Hindi) Helicopter."
Guest (1),Helicopter.,Prabhupāda," (Hindi) [break] ...New York, goes to Los Angeles and then to Honolulu, then Tokyo, then Hong Kong, then New Delhi... No. Hong Kong to Bangkok, Bangkok to New Delhi, New Delhi to Karachi, Karachi to Beirut, then, I think, London, then again New York. One, one round. (Hindi) One round."
Guest (1),(Hindi) [break] (laughter),Prabhupāda, (Hindi) (laughing) [break] Fifty crores.
Guest (1),Huh ? More than that. (laughter) Why not?,Prabhupāda, Not fifty crores. Fifty-five lakhs.
Guest (1),Fifty-five lakhs. Oh.,Prabhupāda," This George Harrison, he came there."
Guest (1),George Harrison? He has donated in cash for that building?,Prabhupāda, Not that building.
Guest (1),That building.,Prabhupāda, He has purchased for me.
Guest (1),Acchā .,Prabhupāda, It is named Bhaktivedanta Manor.
Guest (1); Guest (2) (Indian man),Acchā .; Bhaktivedanta....?,Prabhupāda, Manor.
Guest (2),Manor.,Prabhupāda," He contributed for this book $19,000. Practically he gave start. Yes. No. Starting was that Teachings of Lord Caitanya . I printed. Then I printed this book. Then by selling this book, this book, that book, like that. He is very good boy. He is chanting Hare Kṛṣṇa ."
Guest (1),Chanting?,Prabhupāda, Yes.
Guest (2),(Hindi),Prabhupāda, (Hindi). Now what is the latest record?
Gurudāsa; Guest (1),"Guru dāsa : ""Kṛṣṇa, I miss You. Kṛṣṇa , where are you?""; The song?",Prabhupāda, There was...
Guest (1),Song?,Prabhupāda," Yes, song. His song, as soon as one record is published, then millions is sold. Then millions."
Guest (1),"I see. And this is the song he has sung, on the recording. Wonderful. Mahāprabhu has chosen right, perfect method of prasāda .",Prabhupāda," No, all the musicians, they're attracted to me. Big, big musicians. Another is, what is his, Dylan?"
Gurudāsa,Guru dāsa : Bob Dylan.,Prabhupāda," Bob Dylan. He is as good as, or more than. He has asked one of my students, ""Ask Prabhupāda, what can I do for him.'' He is reading my books. There is another Indian, Ravi Shankar, he also came. He also attracted."
Guest (1),He's also attracted.,Prabhupāda," Bombay (laughing), all the cinema artists, they're attracted with the movement. One, one that actress Vijaya ?"
Gurudāsa,Guru dāsa : Vaijayanti Mala .,Prabhupāda, Huh ?
Gurudāsa,Guru dāsa : Vaijayanti Mala .,Prabhupāda, Vaijayanti .
Guest (1),Vaijayanti Mala . She's a very famous actress.,Prabhupāda," She's very nice girl, actually. (aside:) Namaskar . (Hindi) [break] (Hindi—break)My eldest son was born in 1921."
Guest (2),I was born in 1917.,Prabhupāda," Seventeen. (Hindi conversation with many breaks) ...trustees. Because he contributes. He contributes and that boy, Gopāla Kṛṣṇa , he also contributes. [break] (laughter) You are not religious, huh ? (laughter) [break]"
Guest (3),"... stay at Rādhā - Rāmaṇa in Puruṣottama Gosvāmī's old house, in Rādhā - Rāmaṇa . Lately I'm staying at Bon Mahārāja's āśrama . (indistinct—break)",Prabhupāda," So what is the condition of the work, finished?"
GuruDāsa,Guru Dāsa : Not finished. [break],Prabhupāda, He requires so many things.
Gurudāsa,Guru dāsa : Yes.,Prabhupāda," Whether he is connected(?). Encourage him to the deity worship, Yamunā . What can we do? (pause) So wood has come?"
Gurudāsa,Guru dāsa : Yes.,Prabhupāda, So they're arranging for roofing?
Gurudāsa,"Guru dāsa : Any for roof? No, this is for scaffolding. Actually, also some wood planks for the roof to be casted with the steel. So that plank wood has also come, and the (Hindi) for casting, uh, for scaffolding has also come. And Guṇārṇava spoke to Tejīyas on the telephone, and he said that within a few days the steel would be ready. So I'm also going to go to Delhi the day after tomorrow and check on the steel, and I think we'll bring it down and start.",Prabhupāda, (indistinct)
Gurudāsa,Guru dāsa : Yes.,Prabhupāda, (indistinct)
Gurudāsa,"Guru dāsa : Yes, we'll do that. I'll do that. [break] ...so want to learn Deity worship in Vṛndāvana . I also will learn that Deity worship.",Prabhupāda," (indistinct), they are doing very nice."
Gurudāsa,Guru dāsa : Hm.,Prabhupāda, (indistinct)
Gurudāsa,"Guru dāsa : Hm. That's nice, that's nice.",Prabhupāda, Three men at the time of ārati .
Gurudāsa,"Guru dāsa : I was wondering. In Imlitala they do one man, but I was thinking three is very... At that JK temple in Kanpur, three men. That's nice.",Prabhupāda, Three men (indistinct).
Gurudāsa,Guru dāsa : Very nice.,Prabhupāda," (indistinct) they do gorgeous, most gorgeous. You learn to do like that here in Vṛndāvana ."
Gurudāsa,Guru dāsa : Hm.,Prabhupāda," Very gorgeous. All decorated, (indistinct), gongs, bells, mṛdaṅgas. Keep at least twelve trained devotees. At least twelve. (indistinct) [break]"
Gurudāsa,"Guru dāsa : Some people make the, cut the coat to fit the pocket.",Prabhupāda, Huh ?
Gurudāsa,Guru dāsa : Cut the coat to fit the pocket.,Prabhupāda, That's right.
Gurudāsa,"Guru dāsa : Basics. Then after everything is built and nicely established, then we will increase. Very clear and very nice.",Prabhupāda, That is good. One who desires well-being(?)...
Gurudāsa,Guru dāsa : Yes.,Prabhupāda, ....he is called Sūrya .
Gurudāsa,Guru dāsa : Yes.,Prabhupāda, So he is determined(?).
Gurudāsa,Guru dāsa : Yes. And he is not motivated.,Prabhupāda, No.
Gurudāsa,"Guru dāsa : He is very good, good. Kapoor also is increasing more and more, very much favorable. (indistinct) also is favorable. He is nice.",Prabhupāda, (indistinct)
Gurudāsa,"Guru dāsa : Somewhat influential, but.... [break]",Prabhupāda," ...that, but now from Rādhā - Dāmodara Temple we cannot take anything."
Gurudāsa,Guru dāsa : No.,Prabhupāda, So how he will maintain?
Gurudāsa,Guru dāsa : I don't know. He must have some money.,Prabhupāda, And what Panchu is doing?
Gurudāsa,"Guru dāsa : Panchu I have not seen, because I have been here mostly, on the construction site . I don't go so much.",Prabhupāda, How he has left for some service.
Gurudāsa,Guru dāsa : Maybe. I can inquire.,Prabhupāda, No. There is no... Why you should go? Let them do their own work.
Gurudāsa; Devotee,Guru dāsa : Yes.; I can sweep over here?,Prabhupāda, Huh ? Yes. Why not?
Gurudāsa,"Guru dāsa : Next month is again rental, rent time. I paid him six months in advance previously. So it would go to February. Because I knew that the Śaivite was changing, so I wanted to do like that. Next month is again, March 1st, payment...",Prabhupāda," But whenever you give money, you must take receipt in this printed."
Gurudāsa,Guru dāsa : Yes. Printed receipt.,Prabhupāda, Yes. Printed form.
Gurudāsa,Guru dāsa : So I should again pay to Gauracand Gosvāmī? I think so.,Prabhupāda," This, this, this (indistinct) complete..."
Devotee,"Come, it, roof should be ready.",Prabhupāda," ...I want to see that it is, roof is complete, and then we begin. So another thing: should I take rates for the marble from others, or we shall accept this?"
Gurudāsa,"Guru dāsa : I've already taken rates, Śrīla Prabhupāda.",Prabhupāda, Oh.
Gurudāsa,"Guru dāsa : And now this man, Nārāyaṇa Das, says that yesterday they said that it did..., the rates did not include people to put the marble in. It did not include laborers to install.",Prabhupāda," No, no. They have, they have to order this, because (indistinct) include everything."
Gurudāsa,"Guru dāsa : If it includes, it is a good rate.",Prabhupāda, Ah.
Gurudāsa,"Guru dāsa : But in, in Makrana I got the rate seven-fifty, eight rupees. Seven, seven-fifty, eight for dangri (?), that kind. And about two-fifty to three extra for labor. So if they charge eight or seven, including labor and delivery and polishing, it is good rate, but if it is just delivery it is not a good rate.",Prabhupāda," So, Mr. (indistinct) said that he'll send the contract form. So we have to see."
Gurudāsa,Guru dāsa : If it does not include the delivery and the polishing...,Prabhupāda," (indistinct) include delivery, polishing, everything."
Gurudāsa,"Guru dāsa : If it does, it's good rate. Also this black marble, I've gotten the price in Makrana four, four rupees and fifty paise .",Prabhupāda, That is excluding labor.
Gurudāsa,"Guru dāsa : Yes. So if they can do it for five, it is good rate.",Prabhupāda, Yes.
Gurudāsa,"Guru dāsa : But if they do it five for just the marble, it is not good rate.",Prabhupāda," No, no. That is not good. It is included everything, that I was informed by..."
Gurudāsa,"Guru dāsa : Then it's, then it is good. It is very good for us.",Prabhupāda, Then we shall accept.
Gurudāsa,"Guru dāsa : Oh, yes. It is good quotation. But he is not willing to do the bank guarantee.",Prabhupāda, Eh?
Gurudāsa,"Guru dāsa : The pound, the huṇḍa , what is it called?",Prabhupāda, Huṇḍi .
Gurudāsa,Guru dāsa : Huṇḍi .,Prabhupāda, No. That we shall... He is not bringing all the goods at a time.
Gurudāsa,Guru dāsa : Oh.,Prabhupāda, Partially. We have to pay.
Gurudāsa,"Guru dāsa : All right. [break] Śrīla Prabhupāda, I want you to feel that we will do this, and this work, and spend frugally and thrifty.",Prabhupāda, Very frugally. You have already become very unfrugal.
Gurudāsa,"Guru dāsa : I am agitated that you are anxious about it, because yes, I commit many mistakes, no doubt.",Prabhupāda," So, that's all right. Don't commit more, that's all."
Gurudāsa,Guru dāsa : Yes. But there's also some mistakes I have not committed. There's some very good things that have happened.,Prabhupāda, That's all right. Don't commit mistake.
Gurudāsa,Guru dāsa : Yes.,Prabhupāda, Devotee should not commit mistake. He's above it.
Gurudāsa,Guru dāsa : But I want you to feel...,Prabhupāda, No. It is my business to worry.
Gurudāsa,"Guru dāsa : Yes, yes. You are the best father I have. My father spared the rod. He spoiled me.",Prabhupāda, Yes.
Gurudāsa,Guru dāsa : And you are not doing.,Prabhupāda," But don't take, because I do not show the stick, don't take advantage of it."
Gurudāsa,"Guru dāsa : You have shown the stick, verbally.",Prabhupāda, Now do it nicely. Keep me less anxiety.
Gurudāsa,Guru dāsa : I want to do.,Prabhupāda," It is natural when money is misspent, one who brings money is (indistinct)."
Gurudāsa,Guru dāsa : Yes.,Prabhupāda," I take so much trouble and then.... That is, that is always (indistinct)."
Gurudāsa,Guru dāsa : Yes. I also would feel that way.,Prabhupāda," So the money raised for the other business, that should be spent for that purpose."
Gurudāsa,Guru dāsa : Yes.,Prabhupāda, And the temple money... So you'll go to the bank tomorrow? Yes?
Gurudāsa,Guru dāsa : Yes.,Prabhupāda," Which bank he has dispatched the 50,000?"
Gurudāsa,"Guru dāsa : Yes, Syndicate.",Prabhupāda, But they have not yet informed. How is that? He said he has already sent.
Gurudāsa,Guru dāsa : He has telegrammed.,Prabhupāda, Who?
Gurudāsa,Guru dāsa : Girirāja has telegrammed.,Prabhupāda, Ah.
Gurudāsa,Guru dāsa : But the bank has not informed. Guṇārṇava is checking today.,Prabhupāda, Telegrammed the money?
Gurudāsa,"Guru dāsa : Girirāja has telegrammed myself, directly...",Prabhupāda, Oh.
Gurudāsa,Guru dāsa : ....that he has sent it.,Prabhupāda, When he has sent it?
Gurudāsa,"Guru dāsa : Telegrammed yesterday..., day before yesterday, evening.",Prabhupāda, Day before yesterday.
Gurudāsa,Guru dāsa : Evening.,Prabhupāda, Evening.
Gurudāsa,Guru dāsa : Late evening.,Prabhupāda, So they must have received the money by today.
Gurudāsa; Gurudāsa,Guru dāsa : Yes. Guṇārṇava is checking. (end); Guru dāsa : I came back a little ahead because they wanted to make sure Pālikā was all right.,Prabhupāda, Huh ?
Gurudāsa,Guru dāsa : I came back a little ahead because they wanted to make sure Pālikā was all right.,Prabhupāda, How many of you went?
Gurudāsa,"Guru dāsa : Most everyone, about twenty-five.",Prabhupāda, (indistinct)
Gurudāsa; Devotee; Gurudāsa; Devotee,"Guru dāsa : At first they went, (indistinct) Kāliya , that Kāliya tree, and then Madana - mohana , new and old, and then to the samādhi , (indistinct) samādhi , and then I left (indistinct). Dr. Kapoor came this morning?; No.; Guru dāsa : No?; I wasn't here. I went to sleep for a few minutes.",Prabhupāda, Thank you. You have come from where?
Guest (1),"Just now from the Hanumān Mandir, just down the road there, not far, but I'm, we're all from America.",Prabhupāda, Here you are remaining there?
Guest; Devotee; Guest,"We live there during the day, and at night we stay at the Jaipuria Bhavan (?), a guesthouse just down (indistinct).; He's living (indistinct) .; Nim Karoli Baba. We were just now with Nim Karoli, taking darśana of Baba Nim Karoli.",Prabhupāda, Nim Karoli?
Guest,"Nim Karoli. And he asked us to come here to this place and ask... He requested a kīrtana at the temple. He would like some of the people here to come and sing a kīrtana , if you, if you, if you wish.",Prabhupāda," Kīrtana we hold here. If we have to go individually everyone's house, how it is possible?"
Guest,"I, I don't know. I'm just... He asked me to come and request it, so...",Prabhupāda," We are holding kīrtana here, morning and evening if one is interested."
Guest (2),There are about thirty Westerners there.,Prabhupāda, Huh ?
Guest (2),"We have thirty Westerners there, that everyday we go to a Mahārāja's darśana .",Prabhupāda, Thirty Westerners?
Guest (1),"Yes, that's right.",Prabhupāda," Oh. That, I have no objection, (indistinct) those who are organizing. You are also staying?"
Guest (2); Guest (1); Gurudāsa; Guest (1); Gurudāsa; Guest (1),"Yes.; The three of us came. He sent three of us to ask.; Guru dāsa : Do you have any, any other questions?; No, that's all. That just explains our presence here at the moment.; Guru dāsa : You don't have to explain your presence in (indistinct).; Thank you.",Prabhupāda, Where is the Deity?
Devotee,Taken on saṅkīrtana .,Prabhupāda, Take your time and...
Devotee; Gurudāsa,"Saṅkīrtana , when you're able.; Guru dāsa : She (Guest 3) was attending all the lectures at the pandal in Delhi.",Prabhupāda," Yes, I have seen her."
Gurudāsa,Guru dāsa : And Philadelphia also.,Prabhupāda," So, you understand our philosophy?"
Guest (3),Understand...?,Prabhupāda, Our philosophy?
Guest (1); Guest (3),"Philosophy.; Yes, I do. I think I do. (laughs) I was in New York at Hare Kṛṣṇa (indistinct) time, and we have a temple in our apartment, picture of the Deities.",Prabhupāda, Where?
Guest (3),Philadelphia.,Prabhupāda, Oh.
Guest (3),And we do the āratik and read all your books.,Prabhupāda, Which book?
Guest (3); Gurudāsa; Guest (1); Gurudāsa; Guest (1); Gurudāsa; Hayagrīva,"Śrī Īśopaniṣad, Lord Caitanya , Kṛṣṇa book, (indistinct).; Guru dāsa : Prabhupāda's going to put out a book called Thus They Spoke, with all the philosophers and refute them by Kṛṣṇa consciousness. Refute them all (indistinct).; Different schools of philosophy.; Guru dāsa : Yeah. Especially attacking Darwin.; Darwinism. Yes, by all means. That's good.; Guru dāsa : They tried, but they weren't, they weren't God conscious. They were (indistinct).; Hayagrīva : The philosophers, you know, they were just men trying to figure, figure it out with their minds.",Prabhupāda," They are all, so far we have studied all these philosophers, they (indistinct). They are lacking in knowledge. The main difference is that they consider the body as the self, and on that wrong basis they theorize (indistinct). If your basic standing is wrong, then how you can deliver the right? Therefore in Bhāgavata , Śrīmad Bhāgavata , it is said that yasyātma- buddhiḥ kuṇape tri -dhātuke sva - dhīḥ kalatrādiṣu bhauma - ijya - dhīḥ : [SB 10.84.13] ""Anyone who considers this body as his self is no better than the ass and the cow."" What is your philosophy? You consider this body as the self?"
Guest (1),"I... Oh, no.",Prabhupāda, You?
Guest (2),No.,Prabhupāda, Very good. So we begin by (indistinct)?
Śyāmasundara; Gurudāsa; Śyāmasundara,"Uh, from the Rādhā Dāmodara . I don't know.; Guru dāsa : I've got three keys to that room open.; Perhaps Subala has already made arrangements.",Prabhupāda," So, what is your philosophy?"
Guest (1),My philosophy?,Prabhupāda, Yes.
Guest (1),"The body is not the self. The self, or the ātmān , is the one absolute existence, but is has a delusive power whereby...",Prabhupāda, Who is that God? Delusive power?
Guest (1); Devotee; Guest (1),"God, or...; God?; ...the māyā , the māyā of God makes, makes a man identify himself with his body, but it is, that's an illusion, and it's God's play that sometimes..., it's God's play that sometimes a man ignorantly identifies himself with the body, and through God's grace the bonds of ignorance are..., he is released from the bonds of ignorance through God's grace.",Prabhupāda," By God's grace, what happens?"
Guest (1),"One cannot... One achieves, one attains love for God, pure love. And, uh, by loving God, one, one, uh, one's..., one no longer identifies himself with his body.",Prabhupāda," So result of loving God, what it is?"
Guest (1),Without loving God?,Prabhupāda, No.
Devotee,Result.,Prabhupāda, Result is what?
Guest (1),Of loving God? Yes.,Prabhupāda, What will come?
Guest (1); Devotee; Guest (1),"Is union with God. Union with God.; What is that union?; What is union? Union, I think it, it's called yoga , or it's samādhi . I don't really know so much about it. Just what I've read.",Prabhupāda," Now what is the name, what you expressed by union? Just like you are there; I am here. You speak of union. What is the form of unity?"
Guest (1),What is the form of unity?,Prabhupāda, Yes.
Guest (1),"My understanding is that, that, um, the spirit, God, the Supreme Spirit, is beyond form, but yet through loving...",Prabhupāda, Beyond form.
Guest (1),"...through loving the form of God... It has form and yet it's formless. It's both..., has form and formless.",Prabhupāda," What is that formlessness, and what is that form?"
Guest (1),That I can't say. What do I know about these things? My own knowledge is just very slight.,Prabhupāda," You are not learning there, where you are staying?"
Guest (1),"I'm learning. I'm learning love. It's, Mahārāja ..., this Nim Karoli Baba, has told us that love, love of God is the highest.",Prabhupāda," But love, if you have no form where to love? The air?"
Guest (1),"You love the form, it's true. You have bhakti , you love the form of God.",Prabhupāda, But you said it's formless.
Guest (1),"Ah, yes. Well, it's, uh, that, I've read the...",Prabhupāda," How it is? How, if is formless, how you can love, enjoy?"
Guest (1),"You can't love the formless, it's true.",Prabhupāda," Yes. Fictitious love. Why don't you ask this intelligent question? If you say formless, then where is the love?"
Guest (1),"He doesn't teach the formless. That was my own view, but that is not anything that he's ever taught me.",Prabhupāda, What does he teach?
Guest (1),He said...,Prabhupāda, He teaches form?
Guest (1),He says that... Yes. He is a great bhakta of Hanumānji.,Prabhupāda, Who is Hanumān ?
Guest (1),Hanumān is the breath of Rāma .,Prabhupāda, Huh ?
Guest (1),"The breath of Rāma , svasa . Rāma - ke - svasa , breath of Rāma .",Prabhupāda, Breath?
Guest (1),"The breath. Hanumān was the... Rāma , Rāma once asked Hanumān , ""What do you see? How do you see Me?'' and Hanumān answered, ""When I know who I am, You and I are one, and when I forget who I am, then I serve you.""",Prabhupāda, That's so nonsense.
Guest (1); Gurudāsa; Guest (1); Gurudāsa; Guest (1); Gurudāsa; Guest (1),"Nonsense? Well, perhaps that's true. I don't know...; Guru dāsa : When you remember who you are you serve, and when you forget who you are, you think you're one with God. Just like suppose you sat in Nam Karoli's chair, just forgetting who you are, that his chela, his disciple, I'm Nam Karoli.; Nim Karoli.; Guru dāsa : Nim Karoli. Sorry. Similarly, when we forget who we are, we think we're one with God, but when we remember, we're His bhakta , we're His servant.; Yes, that's also true. It's a fact.; Guru dāsa : When Hanumān , he's a great bhakta . We should follow in his footsteps. ""One who says he is My devotee, he is not My devotee. One who says he is a devotee of My devotee, he is My devotee.'' Very humble. Then we can make advancement [ Cc. Madhya 13.80 ].; Mahārāja is teaching—you asked his teaching—these things are the same really, I, things that he's told me. But he said that the whole universe was God, and that you should never hurt anyone, that you should serve...",Prabhupāda, How you can serve whole universe?
Guest (1),I beg your pardon.,Prabhupāda, How you can serve whole universe?
Guest (1),How can you serve the whole universe?,Prabhupāda, Yes.
Guest (1),You love the beings that you find yourself...,Prabhupāda, You love? To whom you love?
Guest (1),Whoever you're with.,Prabhupāda, Huh ?
Guest (1),"Whatever, whatever...",Prabhupāda, That is... Suppose you love me. You love the whole universe? Why this false impression?
Guest (1),Well certainly every being in the universe is a part of me.,Prabhupāda, (indistinct). You can place your love to a particular person or particular community.
Guest (1),Yes.,Prabhupāda, Does it mean you love the whole universe?
Guest (1),No.,Prabhupāda," Just like, just like nationalism. You are American?"
Guest (1,Yes.,Prabhupāda, So you have got your nationality. You love your country. But why you kill cows? Is that love of universe?
Guest (1),If I love America?,Prabhupāda," Yes. You love your men, but you kill your cows."
Guest (1),Acchā .,Prabhupāda, Why?
Guest (1),Through ignorance. Men...,Prabhupāda," Then how you love the whole universe, if you are in ignorance?"
Guest (1),You do your best.,Prabhupāda," If you are ignorant, you do not know how to love."
Guest (1),"That's true, of course. Ignorance is...",Prabhupāda," Then how do you speak of universal love? When you do not know how to love, how do you speak universe, big, big word. You do not know the art of love, and you are speaking universal love."
Guest (1),"Well, certainly every...",Prabhupāda," That is ignorance. First of all you say that you do not know how to love, and you are speaking of love the universe. It has already..."
Guest (1),Certainly each being in the universe is a part of the universe...,Prabhupāda, But you cannot love each being. That is my point.
Devotee,They were hinting at it. She was saying if you love a pure being...,Prabhupāda, Huh ?
Guest (1); Devotee,"You love the universe. Like you asked if I loved the universe.; She said that if you love a pure being, then you can love the universe. She stated that if you love a pure being then you can love the universe.",Prabhupāda, Then there is impure being and pure being?
Devotee,Yes.,Prabhupāda, Is it a fact?
Devotee,Is that true?,Prabhupāda," Then as soon as you say pure being, there is impure being."
Guest (1); Guest (3),It seems that way.; The soul isn't impure.,Prabhupāda, Huh ?
