Question Speaker,Question Text,Answer Speaker,Answer Text
Siddha-svarūpānanda,Siddha -svarūpānanda: Yeah right.,Prabhupāda, Another diversion. That's all.
Siddha-svarūpānanda,Siddha -svarūpānanda: Just wasting money and time.,Prabhupāda, Another diversion of attention so that they can exploit public money in that way. And the public is also fooled that they believe all this nonsense.
Viṣṇujana,"In the United States, Prabhupāda, the rocks that they brought back from the moon are being displayed in all the different cities. They have little small pieces of the rocks from the moon. And people stand in long lines...",Prabhupāda, Just see...
Viṣṇujana,...to come and see these little pieces of rock.,Prabhupāda, ...how much rascal you are.
Viṣṇujana,And they have guards all around the little rocks.,Prabhupāda, Gods?
Viṣṇujana,"With guns, with guns.",Prabhupāda," Oh, guards."
Viṣṇujana,With guns. So no one will steal.,Prabhupāda, Oh.
Siddha-svarūpānanda; Devotee,"Siddha -svarūpānanda: That is their Deity. They are worshiping. They have guards.; They don't pray God, who has made all of this.",Prabhupāda," No, that one, I mean to say, rogue, thief, came to a bank manager. Somewhere in Western countries. And he brought some lotions. So he said that ""I shall mix up these lotions. Immediately the whole bank will be blown up."" So he became afraid because the scientists do that. So... ""So you give me check immediately, two hundred millions or something, otherwise I'll mix it."" So he gave him that check. And... Because they were... ""It is time bomb. If you call police or arrest me within this time, then it will blown up."" So in this way, he took away the check. And after sometimes, he phoned to the police, ""This is the situation. Come and help us. Here is a time bomb on my table."" So police came. They also took it very carefully in the chemical laboratory. And in the chemical lab, they were also afraid. Then they saw it is glycerin. That's all. Such fools are there. You see. It is simply exploiting the innocent public of their money, hard-earned money. That's all. And if you go to such foundation that ""Give us some money for spreading Kṛṣṇa consciousness, printing these books,"" ""No, no. We are not interested in religion. We are for scientific improvement, glycerin."""
Siddha-svarūpānanda,Siddha -svarūpānanda: Rational. They think they are very rational.,Prabhupāda," Yes. Rational. A dog is also rational. But a dog is dog, a man is man. Dog, if a dog is called, ""Hut"", he's not rational? He'll stop immediately. So is not rational?"
Siddha-svarūpānanda,Siddha -svarūpānanda: Yeah.,Prabhupāda," That is rational. One who has got reason. ""So this man wants to check me."" So he stops. For eating, he has rational, what is his eatable. Dog does not like preparation made with too much ghee. They will like meat, rotten meat, and dried bones. That is rational. ""This is my food."""
Siddha-svarūpānanda,Siddha -svarūpānanda: Yes.,Prabhupāda," Yes. And similarly, hog also, he likes to eat stool than halavā. He has got rationality. As you will not eat stool, you will like halavā, you have got rationality, then hog has got rationality. He'll not eat halavā, he'll eat stool. So where is the want of rationality? Why don't you eat stool? That is rationality. So similarly, he does not eat halavā. So where is the difference between you in the matter of rationality? You deny something, he denies something. Where is want of rationality?"
Jayapatākā,"Bhavānanda has said that in his previous life he had a pet pig, and he used to offer the pig sweet, but the pig would take the sweet and... He would not eat it. He would roll it in dirt. And when it is filled with dirt, then only he would eat.",Prabhupāda, Just see.
Siddha-svarūpānanda,"Siddha -svarūpānanda: It tasted so bad, he had to have something that tasted good around it so that he could get it down.",Prabhupāda," (laughs) It is not for the hog, but a human being... I had a friend. If you give him rasagullā, he'll want little salt. Rasagullā with little salt, he'll eat. Without salt, he cannot eat. And my father, he was, at the last stage of his taking, some rice mixed with milk. While eating that, he'll take a little curry also. So it is a taste."
Jayapatākā; Parivrājakācārya; Jayapatākā,"Paramahaṁsa and Parivrājakācārya were preaching in... Where was that? The East? What is that nation? Siam?; Thailand.; Thailand. And there they would offer the people rasagullā, but they would put soy sauce on it.",Prabhupāda, Eh?
Jayapatākā,They would put this bitter sauce on it. Then only they would take.,Prabhupāda," And in Burma, my Guru Mahārāja opened a branch. So when they were frying puri , the, nice ghee, all the tenants, ""Oh! What you are...!?"" (laughter) They cannot tolerate. But in Burma, there is a preparation which is called nafi. The nafi means that a, a big jar will be kept on the door, and whatever animals, insect, cockroaches will die, they'll put in that. And during rainy season, it will be filled with water. And it will be kept for years. Then... And the bad smell was so terrible that if somebody would open the lid, it will immediately create very bad smell. So after some years, they will strain the water and keep in bottle. And when there is festival, they'll supply it in small... That is called nafi. And they'll take it very pleasantly. And when they were frying ghee, ""Oh! What you are doing, this?!"" Therefore Narottama dāsa Ṭhākura says that"
Devotee,No. Nobody would.,Prabhupāda," So the Brahman realization is like that. Every living entity, he wants ānanda . Ānanda means just like we are walking together, talking together. This is ānanda . If I would have walked alone, it would have been no ānanda . I do not like. Nobody likes. So ānanda means there must be entourage. Therefore ānanda is with Kṛṣṇa . When we play with Kṛṣṇa , we dance with Kṛṣṇa , talk with Kṛṣṇa , serve Kṛṣṇa , take care of Kṛṣṇa , then there is ānanda . And simply to become one with the Brahman , then you will have to fall down again. Therefore jñāna - kāṇḍa is not perfect. And karma - kāṇḍa is, you can migrate from one body to another or one planet to another. You'll be brahmāṇḍa bhramite . You have to wander. And jñāna - kāṇḍa means you merge. That is also intolerable. Therefore unless you come to bhakti - kāṇḍa , there is no question of real life and bliss. That is the conclusion."
Siddha-svarūpānanda,Siddha -svarūpānanda: Yes.,Prabhupāda," And after eating meat, then seven hundred years old loaf. Cut it and add with little butter. That's all. And then take wine. Bās. Kadarya bhakṣaṇa kare . Now they're eating rasagullā. Am I right or wrong?"
Devotees; Siddha-svarūpānanda,Right.; Siddha -svarūpānanda: I didn't hear what you said. Now they're eating...,Prabhupāda, Explain.
Jayapatākā; Siddha-svarūpānanda; Jayapatākā; Devotee; Viṣṇujana; Jayapatākā,"Previously they were only eating meat. Now they're taking rasagullā.; Siddha -svarūpānanda: Oh yes.; So their taste has improved.; That is our kīrtana party.; Yes.; Ācchā, the way back we passed. Do you want to go back yet or around to the end?",Prabhupāda," Eh? [break] ...In every life, there is āvaraṇātmikā- śakti . He'll think that ""I am very well situated."" Even in the hog's life. That is māyā . Similarly, even if you are thinking, ""Now we have got human body. We are well situated than the hog,"" that is also mistake. That is also mistake. ""I am European, American, I have got so comfortable."" Everything is wrong. Because you have to transmigrate. You do not know what is the next life. So what is the meaning of this well-situated. That is the mistake. That is māyā . You are not sure that you'll continue this life. You'll have to die. You have to accept. So this is māyā . Somebody well-situated, he's thinking, ""Oh, I haven't got to do anything with Kṛṣṇa consciousness. I am well situated. I am European and American."""
Jayapatākā,Watch out here.,Prabhupāda," Where is our... [break] ( kīrtana - party in background) ...that ""Europeans and Americans will come, and they will dance here with the chanting, ""Jaya Śacīnandana, Jaya Śacīnandana!"" So that is being done."
Devotee,"That is being done. By the mercy of Prabhupāda Mahārāja , everything has become possible.",Prabhupāda," Oh... So when they chant and dance, I simply remember Bhaktivinoda Ṭhākura. That's all. I pray to Bhaktivinoda Ṭhākura, ""Now they have come to your shelter. Give them protection."" That's all. What can I do more? I cannot do anything more. [break]"
Devotee,... bhakti - mārga . And ours is also bhakti - mārga .,Prabhupāda, Yes. They are Vaiṣṇava .
Devotee,Then what is the difference in our philosophy and...,Prabhupāda," No, that is not different. That is variety, that they worship Bāla - Kṛṣṇa , and we worship Kiśora - Kṛṣṇa . We worship Bāla - Kṛṣṇa also. Gauḍīya Vaiṣṇava , they worship all kinds of pastimes of Kṛṣṇa . But they specially stress on Bāla - Kṛṣṇa , child Kṛṣṇa . That is spiritual variety. There is no difference. That is not difference. Cid-vaicitra. The exact name is cid-vaicitra. Cit means spiritual. Vaicitra means varieties. Where this road goes?"
Jayapatākā,This one goes down on the river side. (?),Prabhupāda, Hmm. So... [break]
Devotee,"... Rādhā and Kṛṣṇa , very prominent. When Lord Caitanya came, He made the worship of...",Prabhupāda," Yes, yes."
Devotee,... Rādhā and Kṛṣṇa very prominent.,Prabhupāda," Yes, yes."
Devotee,The Vaiṣṇavas before...,Prabhupāda," No, other Vaiṣṇavas. But... The on... This Vaiṣṇava party, they stress on Bāla - Kṛṣṇa , Gopāla . We also, we have got our Gopāla , as Mādhavendra Purī installed a Gopāla . That Gopāla is now worshiped, Nāthavara (?), by the Vallabha - sampradāya . That is Gauḍīya Vaiṣṇava Deity. It is admitted in the court. [break] ...the modern civilization is that they do not know that this, there is transmigration of the soul, and this constant change of body is not very good. They do not know anything. Neither they do know that there is change of body. Neither they feel that ""The constant change of body is not very good. If there is any remedy?"" These rascals, they do not find the final remedy. They are busy with the temporary problems. Real problem they set aside. [break] ...simply being bewildered by the three guṇas, sattva - rajo -tamo- guṇa , they do not know the ultimate goal is Kṛṣṇa . They do not know it. That is stated in Bhagavad- gītā ."
Siddha-svarūpānanda; Jayapatākā; Siddha-svarūpānanda,"Siddha -svarūpānanda: It's better this way.; Let's go down this side, this way.; Siddha -svarūpānanda: [break] ...body when it's old and wears out, and yet they're spending all their energy...",Prabhupāda," No, he desires. He creates his body. Just like the, sometimes the Mohammedans, they think that tiger is the best life. Sera . Sera . Wa (?) sera haya . Means to become a tiger is the perfection of..."" You become sera . That's all. Kṛṣṇa gives... He is within the heart. ""All right, I'll give you chance. Become a sera . "" But when he becomes sera , he does not eat for months. You'll never find a sera very fatty. Because he cannot eat. Every animal knows, ""There is a tiger."" They avoid. By chance, he can hunt out."
Viṣṇujana,Farrow.,Prabhupāda, Eh?
Viṣṇujana,The farrow bird.,Prabhupāda, Yes.
