Question Speaker,Question Text,Answer Speaker,Answer Text
Devotee,Hare Kṛṣṇa .,Prabhupāda," But we are feeling new pleasure in every moment. Take any other chanting, you cannot chant more than few hours. But the Hare Kṛṣṇa mantra we can chant perpetually. So unless there is new enlightenment, how we can do that? [break] You can preach here, and then we are starting on the..., by the fourteenth. We shall go together to India. Is that all right? What do you think?"
Karandhara,Are you bringing your boys over there?,Prabhupāda, Eh?
Gurukṛpā; Karandhara; Gurukṛpā,They're going separate.; Oh.; If we go the other way it's cheaper.,Prabhupāda, Which way?
Karandhara,Through New York.,Prabhupāda, [break] I cannot go there. You see? As if three hundred miles away.
Gurukṛpā,[break] We saw from the plane.,Prabhupāda, Eh?
Gurukṛpā; Yaśodānandana,Forty-five minutes on the plane from Miami we saw the comet.; It was there for forty-five minutes.,Prabhupāda," Yes, a bad sign..."
Yaśodānandana,As big as the sky.,Prabhupāda, How big?
Yaśodānandana; Gurukṛpā; Devotee; Gurukṛpā,"Big as the sky. It was flashing for forty-five minutes, this big...; Flashing in horizontal directions.; The four or five first flashes were very, very big and regularly every thirty seconds it was big flash, bigger than lightning, brighter, very bright.; Very brilliant.",Prabhupāda, One part like this?
Gurukṛpā; Devotee; Gurukṛpā,"Yes, very fast.; Across the sky, shooot, shooot, shooot. Very fast.; About forty-five min..., we..., it was still going but the plane passed it and it stayed behind.",Prabhupāda," Uh, so, this is a bad sign. Constellation. According to astronomical calculations. Therefore we, we follow the astrology according to the constellation. The child born, everything has connection, the constellation of the star has influence on the child. So therefore the horoscope-maker takes the calculation of the constellation and then calculate what is his future. This dhūmaketu is described in Daśāvatāra- stotra , dhūmaketum iva kim api karālam . Dhūmaketum iva . Dhūmaketum iva kim api karālam . As soon as there is comet, there will be some disaster. Very great disaster. In our childhood we saw the comet, not this like. That was small comet. Still, the first world war was there declared. That we have seen in 1914."
Nara-nārāyaṇa,Nara - nārāyaṇa : Halley's comet.,Prabhupāda, Eh?
Nara-nārāyaṇa,Nara - nārāyaṇa : I think they called it Halley's comet. Halley's comet.,Prabhupāda," Now the... You can expect at any moment disaster in this material world, but the comet is the sign that there will be some great disaster. It is... This material world, in every step there is disaster. Padaṁ padaṁ yad vipadām [SB 10.14.58] . But those who have taken shelter of Kṛṣṇa , the disaster is not meant for them. Samāśritā ye pada - pallava -plavam. Padaṁ padaṁ yad vipadāṁ na teṣām . So how big it is?"
Gurukṛpā,Very big.,Prabhupāda, Eh?
Gurukṛpā,It was very spectacular. Something like twenty miles.,Prabhupāda, Twenty miles?
Yaśodānandana; Jayatīrtha,"Maybe at least fifty, sixty miles the four, five first flashes, very big. Let's see. From this tree all the way to the end of this tennis court, all over the sky. Big white flashings. Like big huge incredible lightning. Then afterwards it decreased, and then regularly, every thirty, forty-five seconds, there was big lightning. Not lightning, big flashes. Very uncommon.; The scientists say that it's eighty-three million miles long...",Prabhupāda, Eh?
Jayatīrtha,"The scientists, they say that it's 83 million miles long, the comet.",Prabhupāda, 83 miles?
Jayatīrtha; Karandhara,83 million miles.; The tail.,Prabhupāda, Eh?
Karandhara,"The tail is 83 million miles. It's going fast, very forward, so it's emitting a tail of gases.",Prabhupāda, So who is supplying the gas? (laughter) The Arabians?
Jayatīrtha; Gurukṛpā,"There's no shortage.; When it comes to doing the kīrtana , there's no energy shortage for us. We have unlimited stock.",Prabhupāda," By presence of the comet, the atmosphere is also polluted. Last time, what I saw, it was like this. Round and then tail. It is like that?"
Gurukṛpā,No.,Prabhupāda, No.
Gurukṛpā,"A long streak. It was behind the clouds. There were many clouds, and you could see it through the clouds.",Prabhupāda," What is the speed? If it is 83 million miles, very heavy thing, then the speed must be also."
Karandhara; Prajāpati,"Well, the speed is very great. I don't know exactly what it is, but it's millions of miles per hour. Perhaps not millions of miles. Hundreds of thousands of miles per hour.; Prajāpati : There must be living entities then on the comet. Yes, Śrīla Prabhupāda?",Prabhupāda, Oh yes. Everywhere there are living entities.
Jayatīrtha,Scientists are very excited about the comet because they think that it's made of the primordial substance of the universe and they think they'll be able to find out some clue how the solar system was created by examining the comet with their telescopes. (laughter),Prabhupāda," Let them talk all nonsense. We say in Bengali, pāgale ki nā bole , chāgale ki nā khāya . The goat can eat everything, and a madman can speak anything. (laughter) Pāgale ki nā khāya ..., pāgale ki nā bole , chāgale ki nā khāya ."
Prajāpati,"Prajāpati : Are the living entities on the comet, are they very demoniac or intelligent or...?",Prabhupāda, Not necessarily demoniac. Two classes of men are always there: intelligent and demon. [break]
Karandhara,"...comet. They just discovered it one or two years ago. They said that if it ever passed by the earth before, it was the time of the dinosaurs.",Prabhupāda, Dinosaur?
Karandhara,Yes. Over fifty thousand years ago.,Prabhupāda," (chuckles) He cannot say what happened yesterday, and he's speaking fifty thousand years. Is there a statement in any śāstra or his own statement?"
Karandhara,"No, that's by mathematical calculation of the trajectory and speed.",Prabhupāda," Oh, mathematics..."
Karandhara,It's going at a certain speed in a certain orbit. So they calculate that it would complete that orbit once every fifty to two hundred thousand years.,Prabhupāda," That is there in astrology, astronomy. That is not discovery."
Karandhara,"No, actually, one scientist just looked at a telescope and saw it coming. And that's what they call discovery. And of course, he got the comet named after him.",Prabhupāda, Who?
Karandhara,The scientist. His name was Kahotek. So he discovered it. So the comet is named after him.,Prabhupāda, And if it is mentioned elsewhere?
Karandhara,I'm sure he'll want to keep his claim.,Prabhupāda, Eh?
Karandhara,I'm sure he'll want to keep his claim.,Prabhupāda," No, if... In some astrological book, if it is mentioned there?"
Karandhara; Prajāpati; Karandhara,"Scientists probably won't accept it. They think if they don't discover it, then it's not bona fide.; Prajāpati : Unless one of them discovers it in the book.; Ah. Yes.",Prabhupāda, Ah?
Prajāpati; Karandhara,"Prajāpati : If one of them discovers it in the śāstras, then, oh, they'll...; They say they've looked through all the old books and the old records and they haven't found any mention of it.",Prabhupāda, I think in the Indian astronomical calendar there must be mention.
Nara-nārāyaṇa,Nara - nārāyaṇa : [break] ...effect of comet?,Prabhupāda," No, generally we know when there is comet, there is very bad effect."
Prajāpati,Prajāpati : The comet doesn't really bring the bad effect. It simply is a symptom. Is that it?,Prabhupāda, Eh?
Prajāpati,"Prajāpati : The comet doesn't bring the bad effect, it is a symptom.",Prabhupāda," No, yes, bring, bring."
Prajāpati,Prajāpati : It does bring it.,Prabhupāda, Yes.
Prajāpati,Prajāpati : Does such a comet affect consciousness as well as matter?,Prabhupāda," Eh? Comet is just like a planet. It is a vehicle carrying so many conscious beings. It is just like if some policeman all of a sudden comes before us, it is to be supposed that someone is criminal, he's searching. Like that. (end)"
Devotee (1),"Yes, I did.",Prabhupāda, You give me... [break]
Devotee (2),He's in the... Parking the car.,Prabhupāda," Oh. [break] ...plan for wasting time. (devotees laugh) So the material world means they have got different devices for wasting time, not for utilizing time. Is it correct?"
Prajāpati,"Prajāpati : It is considered one of our major problems, leisure time. People are having more time on their hands and they do not know what to do with it. So the government, they're scratching their heads inventing things for people to waste their time.",Prabhupāda," This is the difficulty. Na te viduḥ svārtha- gatiṁ hi viṣṇum [SB 7.5.31 ] . Because they are rascal, they do not know how to utilize time, what is the aim of life, where you have to go. These things they don't know. So they must waste time. So it is the... Just like child. He wastes time in so many ways. It is the duty of the parents, guardians, to cr..., synchronize his activities so that he may not waste his time. It is the duty of the guardians. Similarly these rascals, they're wasting time. You have to engage them in Kṛṣṇa consciousness. Then their time will be utilized. [break]"
Devotee (3),"...in Holland wasn't any fuel Sundays, and the people could go outside with the cars, and then the statistics say that the fight between the family increased so, so much the police went... They went to the houses to, just to separate the people because there was fighting so much because they didn't have anywhere to go on Sundays. (devotees laugh)",Prabhupāda," Just see. It has become a problem, ah, to remain at home. [break]"
Prajāpati,"Prajāpati : ...society, Śrīla Prabhupāda, it would train up brahminical qualities. But in the people in general, how can we engage them also in Kṛṣṇa consciousness? How can we provide them a means to use their leisure time to perfect their lives?",Prabhupāda, Just chant Hare Kṛṣṇa . Is it very difficult?
Prajāpati,Prajāpati : To get them to do it is difficult.,Prabhupāda," Yes, let's call them in our temple, be practiced. Therefore our society is the most important society. We can teach people how to utilize time properly and be perfect. [break]"
Prajāpati,"Prajāpati : ...well you utilize your time, Śrīla Prabhupāda, every second is engaged in Kṛṣṇa's service. And our advanced Godbrothers, they've also learned this art. The vast majority of us, we haven't quite got the hang of it yet.",Prabhupāda," It is practiced. As by practicing you become a first-class drunkard, similarly by practicing you can become a first-class Kṛṣṇa conscious. It is equal. Abhyāsa - yoga - yuktena cetasā nānya- gāminā [Bg. 8.8 ] . Abhyāsa . Practice. In association the practice is very easily done. Just like you are saying, that you are engaged. So by association you can learn also. The association is very important. [break]"
Prajāpati,"Prajāpati : ...Śrīla Prabhupāda. You're very, very regulated, almost down to the minute in your activities. This is also a big help in utilizing time?",Prabhupāda," Yes. Avyartha kāla tam (?) That explains the... This is... This should be our aim. Not a single moment is wasted. If you try that ""How I'm wasting my time,"" then you'll utilize it. You should always remember. Not a single moment should be wasted. That is advised by Rūpa Gosvāmī. Avyartha kāla tam . Vyartha means spoiling. Avyartha means not spoiling. Avyartha kāla . He should be always conscious that ""I am not wasting my time."" Then it will be done. Kṛṣṇa ... [break] ...on the street. The bums, they also utilize, that they want to see that not a moment is wasted without drinking. (devotees chuckle) Yes, they actually do that. They want to drink only, twenty-four hours. As soon as the bottle is finished, they're finding somebody who will pay one dollar, and purchase another small bottle. They're doing only business this. [break]"
Prajāpati,Prajāpati : ...the holy name and devotional service.,Prabhupāda, Ah?
Prajāpati,"Prajāpati : You want us to be drunkards on the holy name, and be like those...",Prabhupāda," Yes, yes. There is eight kinds of transcendental transformation... (pause) (devotees chant japa ) [break]"
Prajāpati,"Prajāpati : ...foolish play tennis, and the lazy foolish they play golf. (Prabhupāda laughs) [break]",Prabhupāda, ...less dangerous than the active foolish. (devotees chant japa ) [break]
Prajāpati,Prajāpati : In the Bhagavad- gītā it is indicated by Śrī Kṛṣṇa that when we approach a bona fide spiritual master our relationship is twofold. We render service and then we also make inquiry.,Prabhupāda, Yeah.
Prajāpati; Devotee (4),"Prajāpati : Now, you have answered all our inquiries so thoroughly in our books that to make inquiry at this point seems like..., you've already answered all the questions. So how may we... What is the proper relationship at that point to make inquiry?; Read the books.",Prabhupāda," Yes. Read the books, yes. Why I'm working so hard? Read the books. [break] ...don't find him in the class also."
Devotee (4),"Who should, Śrīla Prabhupāda?",Prabhupāda, Śrutakīrti.
Devotees; Devotee (5); Yaśodānandana,(indistinct); He got married yesterday.; I heard yesterday he was married.,Prabhupāda, Oh.
Yaśodānandana,"He went to officially. I... We tried yesterday to convince him, but he would not listen.",Prabhupāda, Officially he's married now.
Devotee,Yes. [break],Prabhupāda," ...seen that one who is married, he's lamenting, and who is not married, he's also lamenting. Is it not? Ah? One who is married, he's thinking, ""Why did I marry? I would have remained free."" He's lamenting. And who is not married, ""Oh, I did not accept wife. I would have been happy."" (laughs) (Hindi) There's a Hindi... It just like (Hindi). One who has eaten, he's also lamenting, and who has not eaten, he's also lamenting. [break] Tṛpyanti neha ... That is said in Sanskrit. Tṛpyanti neha kṛpaṇā bahu - duḥkha - bhājaḥ [SB 7.9.45 ] . Kṛpaṇā , by one's sex life he gets some children and he's... As soon as there is child, there is suffering. The child is suffering and the parents also suffering to take care. So, again he begets another child. Therefore it is said tṛpyanti neha kṛpaṇā bahu - duḥkha - bhājaḥ . Behind this child-producing there is so much difficulties and trouble. He knows that. But again pro... Doing the same thing. Tṛpyanti neha kṛpaṇā bahu - duḥkha - bhājaḥ . Therefore a sane person, kaṇḍūtivan manasijaṁ viṣaheta dhīraḥ . Therefore one who is dhīra , one who becomes sober, he tolerates the sensations, itching sensations. It is after all itching sensation. So one who can tolerate the itching sensation, he saves so much trouble. But one who cannot, he's implicated, immediately. Either illicit or legitimate, it is trouble. Yan maithunādi... That is the only happiness in this material world. That is only happiness. Yan maithunādi- gṛhamedhi - sukhaṁ hi tuccham [SB 7.9.45 ] . One who wants to remain in this material world, his only happiness is sex life. He has no other happiness. Yan maithunādi- gṛhamedhi - sukhaṁ hi tuccham . And that is very abominable, tuccham happiness. What is this happiness? But they cannot understand. Kaṇḍūyanena karayor iva duḥkha - duḥkham . Itching, between the two hands. It produces so many bad results, but he's not satisfied. ""All right, I've done once, that's all right. One children is all right, one or two."" But no, then contraceptive, abortion, so many things. But the māyā is so strong, it will induce, ""Yes, do this."" Again implicated. [break] Becoming master of the dog, he has become servant of the dog."
Prajāpati,Prajāpati : Yes.,Prabhupāda, Just see practically. A man keeps the dog to give him protection when he'll be attacked by somebody. But to wait for that time he has to give twenty-four-hour service to the dog. (dog barking)
Devotee (1),I think he knows you're talking about him.,Prabhupāda, Ah?
Devotee (1),I think the dog knows you're talking about him.,Prabhupāda, He knows everything. [break]
Prajāpati,"Prajāpati : Everything looks brand new, looks very different.",Prabhupāda, Ah?
Prajāpati,"Prajāpati : This is the first time we've gone this direction, everything looks different, looks like a total different place.",Prabhupāda," (chuckles) This is material life. We are rounding sometimes this way, sometimes that way, and we are thinking ""new."" (devotees laugh) Ei rūpe brahmāṇḍa bhramite kona [Cc. Madhya 19.151 ] . In this way you are wandering all over the universe. Find out something new. But there is nothing new. Everything is old. [break] ...a living entity is offered change of the body. You see? When he becomes fatigued of this life, ""It's so troublesome""—old men generally think like that. So he has to change another, another new body, child. Since born he is taken care, he thinks ""Now, I have got so comfortable life."" And again becomes old, disgusted, so he cannot live disgusting, therefore Kṛṣṇa is so kind: ""All right, change body again."" Punaḥ punaś carvita - carvaṇānām [SB 7.5.30 ] . Chewing the chewed. The business is the same, but changing body gives some relief. Just like these men, the business is they're wasting time by changing, wasting time at home, come to the golf club. That's all. The business is the same—wasting time, either here or there. Kṛṣṇa is giving so much facilities. Sometimes, ""All right, you become tree."" ""All right, some, become a serpent,"" ""All right, you become a demigod,"" ""All right, you become a human being,"" ""All right, you become king,"" ""You become a cobbler,"" ""You go to the heavenly planets,"" ""Go to the hellish planets."" Varieties is there. Kṛṣṇa is so kind that He's changing varieties, atmosphere of life. But he's packed up in this material world. That freedom... He's asking for freedom, but he does not know the freedom is the shelter of Kṛṣṇa . That he'll not accept. Therefore Kṛṣṇa has arranged so many varieties. In disgust the Māyāvādīs, they want to make the varieties variety-less, nirviśeṣa . And the Buddhists they want to make it zero. But that is also not possible. Remain zero for some time. Again he will want varieties. Big, big Māyāvādī sannyāsī , they preach so much brahma satyaṁ jagan mithyā , but again they come to the political work, social work. Simply remain as brahma , ""I am brahma , "" you cannot remain for many days. Then he has to accept these material varieties. Variety is the mother of enjoyment, so therefore our proposition is ""Come to the real variety, Kṛṣṇa consciousness. Then your life will be successful."""
Prajāpati,"Prajāpati : The Māyāvādīs, they not only misunderstand the nature of the Absolute, they misunderstand the function of the jīva .",Prabhupāda," Yes. When one misunderstands, he misunderstands everything. One who commits mistake, he can commit mistakes in so many ways. They want to merge into the Absolute. They think that there is no variety, to avoid this variety. Ah? Just like sometimes one is suffering from some disease, they commit suicide. He thinks, ""I'm suffering. If I commit suicide, then everything will be stopped."" But he does not know that by committing suicide he'll increase another set of varieties of miserable conditions of life. He'll become ghost. And becoming ghost, you cannot enjoy anything grossly. The subtle body will create disturbance. Therefore ghost creates disturbance. He hasn't got gross body to enjoy. They're ghostly haunted; therefore a male ghost haunts over woman, woman ghost haunts over man. You know that? It so happens. Ghostly haunted."
Yaśodānandana,In the New York temple they had a ghost upstairs.,Prabhupāda, Ah?
Yaśodānandana,The New York temple in Brooklyn...,Prabhupāda, Aha .
Yaśodānandana,"This is, this was the old house which was used by nuns. And in the upstairs floor, on the complete top, there used to be some nuns that were dying there, very old nuns. And when they moved into the temple there was ghosts, still there, still there is there. There's one room, it still comes.",Prabhupāda, Comes?
Yaśodānandana,Yes. The ghost comes sometimes. They chant and put incense.,Prabhupāda, Ācchā? But she does not go away? Or does not do any harm?
Gurukṛpā,They don't let anyone sleep in that room.,Prabhupāda, Ah.
Gurukṛpā,Because everyone is haunted. There's many people have seen the ghost.,Prabhupāda, Ah.
Yaśodānandana,Many devotees.,Prabhupāda," But ghost cannot remain where there is chanting of Hare Kṛṣṇa . [break] In India, all collections should be utilized for Vṛndāvana temple. I shall personally supervise. So bring all collection to me."
Devotee,When we go to India.,Prabhupāda, Yes. [break] ...who has got (indistinct).
Devotee; Satsvarūpa,"The Rose Bowl.; Rāmeśvara said he had the figures, but I have to get them from him. [break]",Prabhupāda," That is human life. Your choice, make your choice, which way. Again death or deathlessness. Stop death from you. This is human life. The karmīs, jñānīs, yogis, they're trying for death. There will be death. But for the bhaktas, devotees, there is deathlessness. Punar janma jayāya . For conquering over next birth. Rascal civilized man does not know what is next life, how death can be stopped. Nothing else. Big, big scholars of Bhagavad- gītā , they do not understand. The so-called scholars, they do not understand. These things are there in the Bhagavad- gītā . Tyaktvā dehaṁ punar janma naiti [Bg. 4.9 ] . Yad gatvā na nivartante [Bg. 15.6 ]. They do not understand. They say, ""What is this?"" They do not understand. [break]"
BaliMardana,"Bali Mardana : ...people could not enjoy so much in this life, they worry more about the next life.",Prabhupāda, Hm?
BaliMardana,"Bali Mardana : When people realize they cannot enjoy so much in this life, they worry more about what is going to happen to them in the next life.",Prabhupāda," No, how does... They do not know what is next life?"
BaliMardana,Bali Mardana : They don't know.,Prabhupāda," They make it zero. Therefore, closing the eye. ""There is no next life. Finished. There is no next life."" In that way they're satisfied. Just like the rabbit. There is danger, enemy, he closes his eyes. He thinks there is no danger. (devotees laugh) So these rascals are like that. Because they cannot accommodate that this life is so troublesome, again, next life... So that they can realize. Next life means again troublesome; that's why they sometimes commit suicide. They think that after suicide it will be zero, so no trouble. These are all ignorance."
Karandhara,In psychology that's called repression.,Prabhupāda, Repression.
Karandhara,"Taking something which is a fact, but refusing to believe it, pushing it out of your mind, repressing it.",Prabhupāda, Yes.
BaliMardana,"Bali Mardana : There is a philosophy called Stoicism. They believe they... This life is meant to suffer, so they should just become very sturdy to suffer a great deal.",Prabhupāda," So sturdy or not sturdy, you have to suffer. How you can check? We cannot change by simply... Becoming sturdy..."
BaliMardana,"Bali Mardana : No, stoic.",Prabhupāda, Ah. What is that?
BaliMardana,"Bali Mardana : It's a philosophy, a school of philosophy, stoic.",Prabhupāda," Oh, yes. What is their conclusion?"
BaliMardana,"Bali Mardana : That the world is very, is full of suffering...",Prabhupāda, Yes.
BaliMardana; Yaśodānandana,Bali Mardana : ...so they become very sturdy to bear the suffering.; Emotionless.,Prabhupāda," So one who can suffer without any protest, he's first-class man."
BaliMardana,Bali Mardana : (laughs) Yeah.,Prabhupāda, That means they do not know how to stop suffering.
BaliMardana,Bali Mardana : Yeah.,Prabhupāda," The... Here is one class, they're trying to become very strong to tolerate suffering, and other philosophies, they're making everything zero. There is no question of not suffering, but making zero. No suffering, nor neither suffering. Suffering or not..., both of them abolished, dismissed. This philosopher is... ""This suffering cannot be dismissed. Therefore you be strong to tolerate it."" Other philosophers they say, ""There is suffering, so make it zero."" But both of them have no information that there is real life where there is no suffering. Still there is life. That is Kṛṣṇa consciousness. There is life, but no suffering."
BaliMardana,Bali Mardana : They're like owls.,Prabhupāda, Yes. (pause)
BaliMardana,Bali Mardana : There's a river. [break],Prabhupāda," ... duḥkha - nivṛtti . Ultimately, stop of all sufferings. This is Kṛṣṇa consciousness. Ānandamayo 'bhyāsāt ( Vedānta - sūtra 1.1.12) . Simply ānanda . Dancing with Kṛṣṇa , rāsa dance. Supposing if there is such life—dancing and eating and chanting, no suffering. So would anybody deny that? Is there any such fool?"
BaliMardana,"Bali Mardana : Yeah, they're all denying.",Prabhupāda, Ah?
BaliMardana,Bali Mardana : They deny. Just like the Puritans...,Prabhupāda," No, no. Deny... You deny or accept, that is the... Suppose there is such life where you can simply dance, eat and live eternally, happy life. Would you not like to accept it?"
Devotee (2),"Yes, of course, anyone would.",Prabhupāda, Ah?
Devotee (2),Anyone would like to accept that.,Prabhupāda, You see? That we are giving.
