Question Speaker,Question Text,Answer Speaker,Answer Text
Dayānanda,Samit - pāṇiḥ śrotriyaṁ brahma - niṣṭham [MU 1.2.12] .,Prabhupāda," Ah. Anyone who is Kṛṣṇa conscious, who knows Kṛṣṇa , he is guru . Otherwise all rascals. Why should you go to a rascal? Immediately you can understand he is guru who has fully surrendered to Kṛṣṇa . He is guru . Others? They are all rascals. Na māṁ duṣkṛtino mūḍhāḥ prapadyante narādhamāḥ [Bg. 7.15 ] . Who has not surrendered to Kṛṣṇa , he is under these four groups: duṣkṛtina, mūḍha , narādhama, māyayāpahṛta- jñāna . They may talk of so much knowledge, but they are rascal fools because they have not surrendered to Kṛṣṇa . All the Māyāvādīs, they are all rascals. They have not surrendered. This is the test. Why don't you take lesson from Bhagavad- gītā ? He is guru . One who has surrendered to Kṛṣṇa , one is servant of Kṛṣṇa , he is guru . That is the test. If you want to select a guru , you have to see ""Whether this person is fully surrendered to Kṛṣṇa ?"" Then he is guru . Huh ? What is the definition of guru given by...? Why don't you read all these things? Why you remain fools and rascals? Why...? We are following Caitanya Mahāprabhu . Caitanya Mahāprabhu said, āmāra ājñāya guru hañā . You become a guru . How? Yāre dekha tāre kaha kṛṣṇa - upadeśa [ Cc. Madhya 7.128 ] . That's a guru . Why don't you see all these instructions? And you are presenting yourself as following Caitanya Mahāprabhu ? Why? Answer. Why you remain fool and rascal? If you want to remain fool and rascal and question, that is not very good. You must know who is guru . And you say, ""I do not know who is guru ."" Why? Hm? What is the answer? Guru is defined by Caitanya Mahāprabhu . We are chanting daily, śrī kṛṣṇa caitanya prabhu nityānanda śrī advaita gadādhara śrī ... Take their lesson. Otherwise why you are praying, śrī kṛṣṇa caitanya prabhu nityānanda ? You, rather, glorify Hitler or Mussolini. Make them guru . Everything is there. You cannot say that ""I do not understand."" Do not understand means you do not take. What is the...? All right? (laughter)"
Bhavānanda,"Bhavānanda : You are giving one version of Bhagavad- gītā , but there are so many versions of Bhagavad- gītā .",Prabhupāda, Huh ?
Bhavānanda,"Bhavānanda : You are giving one version of Bhagavad- gītā , but there are so many versions.",Prabhupāda," If you can learn one, then your life will be successful for many thousand years. Hm? Kasmin tu bhagavo vijñāte sarvam idaṁ vijñātaṁ bhavati . You simply understand one verse of Bhagavad- gītā ; then you understand everything. This is the meaning. Kasmin tu bhagavo vijñāte sarvam idaṁ vijñātaṁ bhavati . (Bengali)"
Sudāmā,"I remember once you said, Śrīla Prabhupāda, that it took Arjuna less than forty-five minutes. He understood. But for us it is taking, for materialistic men...",Prabhupāda," Forty-five thousand years. (laughter) Who is therefore mūḍhas ? Intelligent men can answer, understand everything, in a minute. And if he's a fool, rascal, even forty-five thousand years he cannot understand. We are giving the best service to the whole world, trying to make them educated in Kṛṣṇa consciousness."
Sudāmā,"[break] ...very curious: ""What is the power and mystery of A.C. Bhaktivedanta Swami Prabhupāda, how he is doing so many things but yet he does not appear like these others yogis who are..., like Satya Sai Baba who is making magic and...""",Prabhupāda, But why? Because they have no eyes. Has Satya Sai Baba so many properties all over the world? He is creating gold but has he got so many properties? One property like this? Huh ? I started this business with forty rupees; now it is forty crores. Has this rascal has any property like this? (laughter)
Jayapatākā; Bhavānanda; TamālaKṛṣṇa,"He is producing ashes. (laughter); Bhavānanda : Just like Yogi Bhajan came, remember Śrīla Prabhupāda, in Berkeley, and he said, ""I am simply here to try and understand how you are doing so greatly, how you are opening so many temples."" He said, ""I have simply come to try and understand that point, to learn your secret.""; Tamāla Kṛṣṇa : But his idea is that he will then sit and enjoy all of those things.",Prabhupāda, (laughs) Nowadays all these yogis and swamis are going. Even that blind saintly person...
Hari-śauri,Hari - śauri : Gange...,Prabhupāda," Gangesvarananda. He also went. But coming back, he is disappointed. Nobody took care of him. Although in India he is known as a great saintly person. They have no asset. They have no Kṛṣṇa ; therefore they are beggars. Yaṁ labdhvā cāparaṁ lābhaṁ manyate nādhikaṁ tataḥ . If one gets Kṛṣṇa , then he gets everything."
Sudāmā,"Therefore we pray, ""viṣṇu- pādāya kṛṣṇa -preṣṭhāya bhūtale , śrīmate bhaktivedānta- svāmin iti nāmine. """,Prabhupāda," Not viṣṇu - padāya . Viṣṇu - pādāya . (pronounces with long ""a"") The Prabhupāda and Viṣṇupāda, the same thing. Viṣṇu is prabhu . Prabhaviṣṇave namaḥ . They say like that? Who says that?"
Sudāmā,"Oh, that, how they are trying to understand your powers? Oh, yes, in one college I was lecturing in Kansas. Some students came to me, and they said, ""We are amazed."" They were disciples of this one bogus yogi . I cannot remember his name. And they were asking me, ""How your swami, how your guru has got some power, we are trying to understand.""",Prabhupāda, Yes.
Sudāmā,"I told them, ""Yes, even we may be unwilling, still, we are forced to serve Kṛṣṇa by his grace and mercy.""",Prabhupāda," And even the students are asking. That means it has become widespread, if the small boys are asking. They are also studying. So why did you not say, ""You are asking why he has become so famous, and still, you do not say more than other yogis? You are asking this question, 'How he has become?' That means he has already become more than. So why you are asking this question?"""
Bhavānanda,"Bhavānanda : Śrīla Prabhupāda, I think you are the only real resident of Bhāratavarṣa.",Prabhupāda, Huh ?
Bhavānanda,Bhavānanda : You are the only real resident of Bhāratavarṣa. No one else has fulfilled that...,Prabhupāda," At least historically it be proved. [break] ...cause of envy of my Godbrothers. I was known. Although they knew that Prabhupāda liked me very much, because I am gṛhastha , I was known as pacā- gṛhastha . Pacā- gṛhastha means a rotten gṛhastha . And now they say, ""This gṛhastha has come out more than us? What is this?"" [break] Śrīdhara Mahārāja's chief disciple...?"
Bhavānanda,Bhavānanda : Gaura .,Prabhupāda," He always used to say to Śrīdhara Mahārāja that ""You are seeing Abhay Babu as gṛhastha , but he is more than many yogis."" He was telling."
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Even before.,Prabhupāda," When I was gṛhastha they were my tenant. So, and he used to say. And then..."
TamālaKṛṣṇa,Tamāla Kṛṣṇa : He knew. He saw you in your activities.,Prabhupāda," Yes, he said that ""Mahārāja, you are seeing he is gṛhastha . He is more than many yogis."" He used to say, that boy."
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : He has good sentiment, then.",Prabhupāda," And Caitanya Mahāprabhu says, kibā vipra kibā śūdra nyāsī kene naya , yei kṛṣṇa - tattva - vettā sei guru haya [Cc. Madhya 8.128 ] . It doesn't matter whether one is gṛhastha or a sannyāsī . (Bengali) [break]...all big, big men, he was present. [break]"
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : Śrīla Prabhupāda, another twenty thousand dollars was transferred. [break]",Prabhupāda," He cannot complain. There is money; there is men; now you have to complete. You cannot say, ""For this purpose, it..."" No. [break] ... Mādhava Mahārāja , you can say that ""Have you seen ever twenty thousand at a time?"" And I am bringing daily twenty thousand. Twenty thousand dollars. Not money..., rupees, but dollars. ""Have you seen twenty thousand dollars at a time?"" [break] Detroit temple, you know? Jagadīśa ? Are you going to negotiate."
Jagadīśa,Jagadīśa : Where is this?,Prabhupāda," Detroit, the temple."
Jagadīśa,"Jagadīśa : Oh, yes, Detroit temple, yes.",Prabhupāda," And he was asking 350,000. So I told, ""All right, you take cash, 300,000,"" and he immediately accepted, though I had not three paisa even in the bank. So immediately... The girl has paid?"
Jagadīśa,Jagadīśa : Yes.,Prabhupāda, She agreed to pay half and our Ambarīṣa agreed to pay half. It was purchased immediately.
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : Cash. And you only had three paisa . That means one who is servant of the richest, he also becomes rich. You always said, ""Serving the greatest, you become great.""",Prabhupāda," Yes. A big man's son squanders money and the father pays. Similarly, if you become a pure devotee of Kṛṣṇa , the father will spend for you. Why do you care wherefrom money comes?"
Bhavānanda,"Bhavānanda : Just like, Śrīla Prabhupāda, you had Dai Nippon print fifty thousand dollars in books in the beginning.",Prabhupāda," (chuckles) Yes. Yes. I gave him five thousand and I ordered him fifty-two thousand. And I told him, ""The money will come."" And he said that ""Five thousand he is giving advance. Money will come."" So they immediately published Kṛṣṇa book, forty thousand dollar worth."
Sudāmā,"And they told me, Śrīla Prabhupāda, later, that that was the first time in the history of their company that they would ever make any such concession.",Prabhupāda, They told?
Sudāmā; TamālaKṛṣṇa,"Yes. Mr. Ogata and Mr. Kugimoto said, ""Somehow by his... He is such a great man, His Divine Grace, somehow we accepted."" They were surprised. Remember when he went?; Tamāla Kṛṣṇa : They were mystified by you, Prabhupāda.",Prabhupāda," When I was coming back from America at that time, I came via Japan for this purpose. At that time you were in charge."
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Your dealings with them were very memorable.,Prabhupāda," They said, ""How we agreed?"" (laughs) They were surprised."
Sudāmā,"And whenever I would see the president... That one meeting you had with him... Whenever I would see the president after that, he would always ask me, ""How is His Divine Grace? How is he feeling and where is he?""",Prabhupāda," I challenged him, ""You are Buddhist."" ""Yes."" ""You are eating meat?"" ""Yes."" ""What is this?"" (laughs) That was my first talking with him."
Sudāmā,They were wanting to talk business for a long time. You were simply preaching to them.,Prabhupāda," Just like Caitanya Mahāprabhu went to the Kazi. His first question was that ""What kind of religion you are following? You are killing your father and mother?"" This was His beginning of the talk. ""What kind of religion it is?"" ""How is that? I am killing my father, mother?"" ""Yes, cow is your mother and bull is your father. You are killing them. The bull is giving you grains by working in the field, and the mother is giving you milk, and you are killing them."" This was his first question. So this is a civilization of killing father and mother. All over the world they are killing bulls and cows. In England there is law that you can maintain a cow but you cannot maintain a bull. It must be killed. Yes. When I was a guest in John Lennon's house the manager in charge, he was telling me. ""You cannot keep bull. This is our law."" I learned from him."
Hari-śauri,Hari - śauri : Only for breeding purposes. Only for breeding. All the rest are killed.,Prabhupāda, This is law in England? So you cannot keep even bull privately. Must be killed. This is the law.
TamālaKṛṣṇa,Tamāla Kṛṣṇa : What is the reason for that law?,Prabhupāda," Bull will not supply milk, so there is no use. It must be killed. Otherwise they are ferocious animal. You have made this law. The cows may be given some time to be killed, but the bulls should be killed immediately. This is their law."
Hari-śauri,Hari - śauri : Nor do the farmers actually want to keep them anyway.,Prabhupāda, No.
Hari-śauri,Hari - śauri : They are useless animals.,Prabhupāda," Simply expensive. But here in India they know how to utilize bulls—for transportation, for plowing and so many other things."
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : Such a shortage of fuel, but there is no shortage of fuel with a bull.",Prabhupāda," No, rather, it will supply you gobar, fuel. Whatever he will eat, he will give you fuel."
TamālaKṛṣṇa,Tamāla Kṛṣṇa : In return.,Prabhupāda, In return.
Jayapatākā,But now the government is trying to teach the people that they should buy tractors and kill the calves.,Prabhupāda, Huh ?
Jayapatākā,"They want to have..., make tractors popular and then...",Prabhupāda, Kill the bulls. They were criticizing us because in our gośālā we maintain the male calves.
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Wow. Karma .,Prabhupāda," No. There will be no accident because this..., the acci...You know that?"
TamālaKṛṣṇa,Tamāla Kṛṣṇa : I heard about the accident.,Prabhupāda," There was some accident, and he was taken to hospital. So he was advised, ""Because you do not kill the bulls, therefore this is the accident."" As if without killing..., by killing the bulls there is no accident. And they do not cite the accident by motorcar, greater bulls. Accident will be there."
Jayapatākā,"Yesterday we planted paddy, paddy field.",Prabhupāda, Oh. That's nice. But this is going to be a lawn?
Jayapatākā,Yes. It will have flower bushes and tulasī around after the construction. The botanical director suggested that on the one end we make a little arbor type covering of vine that Your Divine Grace could sit there and give lecture from there.,Prabhupāda, Yes.
Jayapatākā,And the devotees could sit on the lawn.,Prabhupāda," Yes, very nice. Mr. Agarwal said?"
Jayapatākā,"Not Mr. Agarwal. Mr. Mitra , the deputy director of the botanical gardens.",Prabhupāda, Oh.
Jayapatākā,He came out here and gave one design. From Howrah Botanical Garden?,Prabhupāda, Oh. He is the in-charge? Superintendent.
Jayapatākā,Yes. He came with his wife and family. They were very pleased. He stayed for a day or so and then made a whole plan for us.,Prabhupāda, [break] Sun is moving—that uttarāyaṇam and dakṣiṇāyanam. This ayanam means gamanam . Is it not?
Jayapatākā; Devotee (1),"Northern and southern course.; In Bhagavad- gītā there is mention, when yogis ...",Prabhupāda, Everywhere it is ment...
Śāstrījī,Agnir jyotir ahaḥ śuklaḥ ṣaṇ - māsā uttarāyaṇam .,Prabhupāda, That is in the Bhagavad- gītā . [break] ...line there will be pillars? No.
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Arches. Just like on your veranda.,Prabhupāda," Oh, arches."
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Exact same pattern. It will keep the same pattern.,Prabhupāda, That's nice.
Sudāmā,But on this one time should we bathe directly?,Prabhupāda," No, you can bathe śālagrāma ."
Sudāmā,Bathe śālagrāma .,Prabhupāda, Bathe the śālagrāma - śilā .
Sudāmā,Place Him... Place the Deity there and śālagrāma in front of Them and then bathe śālagrāma .,Prabhupāda, [break] ...made so gigantic and so opulent. And we make Bhaktivinoda Ṭhākura on the gate ? How foolish they are. The doorkeeper?
Jayapatākā,"I challenged them that ""Why you are putting Bhaktivinoda Ṭhākura on the gateway?"" So they say, ""Well, this was in memory because when..."" They say when Bhaktivinoda Ṭhākura was a magistrate that he used to go there and he used to watch the local people do their..., do some sports and horse-racing and things, and so as memory they are making there.",Prabhupāda," So you are so intelligent, Bhaktisiddhānta Sarasvatī Ṭhākura was not so intelligent that he could place him. But you are so very intelligent, you are surpassing Bhaktisiddhānta Sarasvatī . So you are intelligent or fool? You should answer like this."
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Jumping over guru .,Prabhupāda, Yes.
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Monkey's business.,Prabhupāda," He could not understand where Bhaktivinoda Ṭhākura should be placed. You have understood. You are so intelligent, overintelligent. That means rascals. Overintelligent means rascal. Bhaktisiddhānta Ṭhākura, he remained so many years and he could not understand. You have understood to make Bhaktivinoda Ṭhākura a gatekeeper. You tell him next time when you..., that ""You are overintelligent."" [break] ...statue of..., picture, I think, of Bhakti ... That Sakhi Babu ."
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Which bābu ?,Prabhupāda, Sakhi Babu .
Jayapatākā; Bhavānanda,"Yes, Sakhi Babu , he is there.; Bhavānanda : Opposite.",Prabhupāda, So that means he is on the same level. [break] ...Bhaktivinoda Ṭhākura on the gate is the proof how fool he is. He has not shown respect to Bhaktivinoda Ṭhākura; he has disgraced.
Jayapatākā,Now the government is saying that they have to knock down those temples because of the encroaching on the roadside.,Prabhupāda, Now where Bhaktivinoda Ṭhākura...?
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : Will go now? What was... What was your guru mahārāja's plan for where he...? I don't understand. I mean, did your guru mahārāja want a...",Prabhupāda, Bhaktivinoda Ṭhākura's statue was there.
TamālaKṛṣṇa,Tamāla Kṛṣṇa : So why was...,Prabhupāda, Bhaktivinoda... Because it was their... My guru mahārāja never tried to bring him here.
TamālaKṛṣṇa,Tamāla Kṛṣṇa : So what happened?,Prabhupāda, Huh ?
TamālaKṛṣṇa,Tamāla Kṛṣṇa : So they did it?,Prabhupāda," No. Bhaktivinoda Ṭhākura's picture was there, not that on the gateway."
Bhavānanda,Bhavānanda : In the back.,Prabhupāda," They should have taken away that building which was constructed, Bhaktivinoda Ṭhākura, and placed him there as separate temple. You see? That red... That was constructed by Bhaktivinoda Ṭhākura."
TamālaKṛṣṇa; Bhavānanda,"Tamāla Kṛṣṇa : You mean that school building?; Bhavānanda : No, no, in the back.",Prabhupāda, Just on the side of the temple.
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Old building.,Prabhupāda, Yes. If they wanted to show some respect they should have installed him there.
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Just next to the temple. Your guru mahārāja did not build because there was something already in Svarūpa Gañja.,Prabhupāda, Yes.
TamālaKṛṣṇa,Tamāla Kṛṣṇa : So why don't they be satisfied...?,Prabhupāda," No, they are bigger than Bhaktisiddhānta Sarasvatī ."
TamālaKṛṣṇa,Tamāla Kṛṣṇa : It's not their position.,Prabhupāda, Overintelligent.
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : I remember one time Kārttikeya Mahārāja was chanting to a picture of Bhaktisiddhānta. You chastised him and said, ""What is your connection with Bhaktisiddhānta? Your connection is with me.""",Prabhupāda, Who said?
TamālaKṛṣṇa; Sudāmā; TamālaKṛṣṇa,"Tamāla Kṛṣṇa : You did.; You did. I remember.; Tamāla Kṛṣṇa : When Kārttikeya Mahārāja was chanting to your guru mahārāja's picture, you said, ""How you can connect with him? Your connection is with me."" (end)",Prabhupāda," Then, in the morning, it rises reddish. So why it does not look reddish always if it is fixed?"
Harikeśa,"Harikeśa : Well, the material scientists say it's because of the atmospheric condition. It refracts the light in such a way that it becomes reddish. That's what they say. Because it's thicker atmosphere. You have to look through more atmos...",Prabhupāda, Then how it comes so high? After few hours it goes so high.
Harikeśa,"Harikeśa : Well, there is less atmosphere to look through. Why it goes up there?",Prabhupāda, So that means move?
Harikeśa,"Harikeśa : No, no. Because we're moving this way. The earth is rotating.",Prabhupāda," You are moving, but why you say sometimes this position and sometimes that position?"
Harikeśa,"Harikeśa : Because the earth also moves like this. It's going around the sun, and then every day it rotates once.",Prabhupāda, Hm?
Harikeśa,"Harikeśa : It rotates on an axis like this. So therefore the sun seems to go around, but actually it's the earth that goes around.",Prabhupāda," Now, if you measure when this sun and when it comes meridian distance, so do you think the earth is moving so quickly? It is... According to their modern science, the earth is moving twenty-five thousand miles only throughout... No, within twenty-four hours."
Harikeśa,Harikeśa : That's around the sun.,Prabhupāda, Huh ? Then is it possible...
Jagadīśa,"Jagadīśa : Twenty-four-hour day, twenty-five thousand miles circumference.",Prabhupāda," So how earth has gone so quickly round that it is seen, the different position of the sun? This means sun is not fixed. Sun is moving. And in the Bhāgavata it is said that it is moving at the rate of sixteen thousand miles per second. I think I have calculated that. Sixteen thousand miles."
Hṛdayānanda,Hṛdayānanda : Prabhupāda? Does that mean that the sun is going around the earth?,Prabhupāda, Hm?
Hṛdayānanda,Hṛdayānanda : Is the sun going around the earth?,Prabhupāda, Sun is going around the whole planetary system.
TamālaKṛṣṇa; Bhavānanda,"Tamāla Kṛṣṇa : The scientists think the whole planetary system is going around the sun.; Bhavānanda : Śrīla Prabhupāda, earth is also moving?",Prabhupāda, Hm?
Bhavānanda,Bhavānanda : Earth planet is also moving?,Prabhupāda, Along with all other stars. That you can see at night.
TamālaKṛṣṇa,Tamāla Kṛṣṇa : They are all moving around the polestar.,Prabhupāda, Yes.
Hṛdayānanda,"Hṛdayānanda : So that means that the more we learn material education, (we're) just becoming more and more foolish.",Prabhupāda," Yes. Material education means mūḍha . This is also material education, the movement of the sun. But they are not perfect."
Bhavānanda,"Bhavānanda : Śrīla Prabhupāda, if the earth is moving so fast, why isn't everything blown off?",Prabhupāda, Huh ?
Bhavānanda,Bhavānanda : Why are we not blown off the surface of this planet? Now it's moving so fast. How are we able to remain here and not be blown off?,Prabhupāda, I do not follow.
Bhavānanda; Harikeśa; Hṛdayānanda,"Bhavānanda : The planet is moving...; Harikeśa : He's saying, ""We're moving, so therefore the wind should blow everybody off, the speed.""; Hṛdayānanda : Why is everything so peaceful if we're moving so fast?",Prabhupāda, Which is moving so fast?
Hṛdayānanda; Bhavānanda,"Hṛdayānanda : Well, Bhavānanda said...; Bhavānanda : Planet, this planet is moving so fast, but it doesn't appear to be moving at all.",Prabhupāda," Suppose a small ant is on some big wheel, does it feel anything, movement? A big wheel and a small ant. What he will feel? This is called relativity. Law of relativity. Why you are thinking that relatively you are very big? That is your foolishness. You are nothing, insignificant. Therefore you are surprised when Kṛṣṇa appeared as Varāha - mūrti , to take the whole earth on His nose. Who will say it is mythology? You do not know how great Kṛṣṇa can become. Mahato mahīyān . Aṇu ... What is that?"
Hṛdayānanda; Śāstrījī,Hṛdayānanda : Aṇor aṇī ...; Aṇor aṇīyān anusmared yaḥ .,Prabhupāda," Aṇor aṇīyān mahato mahīyāt. So He is greater than the greatest. Yaśodāmāyī thought that ""My child are eating earth? So show."" She saw all the planetary system within His mouth. So she thought, ""What is this? All right, don't do this."" (laughs)"
Hṛdayānanda,Hṛdayānanda : So to accept a spiritual master means that one has to learn everything again.,Prabhupāda, What is that?
Hṛdayānanda,Hṛdayānanda : That to accept a spiritual master means that we have to learn everything over again. Practically everything we learned was incorrect.,Prabhupāda," It is correct to some extent but... Just like you can see to some extent, but that does not mean you can see everything. You have got limited potency. This is called unlimited and limited. We are limited."
Harikeśa,"Harikeśa : Actually I think it makes much more sense, because when the scientists say that the earth spins around this way very quickly, then his point is valid. Why we don't fall off or why we don't feel good?",Prabhupāda, It is not quickly. It is only...
Harikeśa,"Harikeśa : But when the Bhāgavata says the whole thing moves, then there is no friction.",Prabhupāda, Yes.
