Question Speaker,Question Text,Answer Speaker,Answer Text
Indian,Return with interest.,Prabhupāda," Anyway, so he was the father of the Yakṣas, this Kuvera . So Dhruva Mahārāja was a great devotee. You have heard the name of Dhruva Mahārāja . He was insulted by his stepmother. When he was young, very young child, so his father had two wives. So the junior wife was very pet to the husband, and the senior wife was not so much pet. But both of them had two sons. So the junior wife's son was sitting on the lap, a small child. So Dhruva Mahārāja was the son of the senior wife. As a child, he was also trying to sit down on the lap of the father. The other brother, he does not know stepbrother is brother. But the junior wife, she said, ""My dear son, you cannot sit down on the lap of your father because you are not born in my womb. And that boy, the other boy, he is sitting on the lap of your father because he is born in my womb."" So it was sarcastic remark, but Dhruva Mahārāja , although he was a child, four or five years old, he took it very seriously. A kṣatri..., kṣatriya ... (Hindi) He became very angry. So he immediately left the place and went to his own mother, that ""Stepmother has insulted me like this."" He began to cry, and the mother said, ""My dear son, what can I do? Your father does not treat me even as a maidservant, so I cannot take any step."" ""So how I can take revenge on it?"" She said, ""If Kṛṣṇa likes, then you can take revenge. Otherwise there is no possibility."" ""Where is Kṛṣṇa ? I want to see Him."" Child.... (Hindi) She said, ""I have heard that Kṛṣṇa is in the forest. Big, big saintly persons go there and meet Him, so far I know, my dear son."" ""So I'll go there."" So this four-year, five-years-old boy went to the forest, and he saw Kṛṣṇa within, Viṣṇu , within six months by his austerity, by meditating and observing austerity, living on water, on folio (foliage?), air, in this way, six months, he got the opportunity of seeing Viṣṇu directly. And there is a big story. Later on he was enthroned on the father's seat. He became very big king. But his younger brother, the same brother, was killed by the Yakṣas in the fight. So he wanted to take revenge on the Yakṣas, and he was killing the Yakṣas like anything. Then the Yakṣas' father, Kuvera , he came to him with other, recommendation of other demigods, that ""You are a Vaiṣṇava . It is not good for you that you are killing so many Yakṣas indiscriminately. Now, whatever is done, you stop it."" Then this Kuvera was very much pleased because his descendants were being killed and the fight is stopped, so he was very pleased. This is our point to understand. The Kuvera was very pleased, and he offered Dhruva Mahārāja that ""You have become so kind. You could kill all my descendants, but you have stopped, so I am very much pleased upon you that you saved my family. So I want to give you some benediction. Whatever benediction you want, you can take from me."" Now this benediction.... He is Kuvera . He is the treasurer of the demigods, unlimited wealth. And he offered him that ""Whatever you like, you can take."" But what Dhruva Mahārāja did? Dhruva Mahārāja said that ""Kuverajī, I am very much obliged to you that you are offering me benediction and you are the treasurer of the demigods. I can take money from you as much as I like. But my prayer to you—that I don't require any money. Kindly give me your blessings that I'll remain a devotee of Kṛṣṇa ."""
Devotees,Jaya . Haribol.,Prabhupāda," So I have got now the Punjab National Bank, so you are ready to give me money, but I request you that you bless me that I may remain a servant of Kṛṣṇa ."
Devotees; Indian,Jaya !; Should I represent Kuvera ?,Prabhupāda, Yes.
Indian (1),"Now Mahārājajī has told you the story about the Kuvera of the old days. I will tell you the story of the Kuveras of the today. That is us. In fact, it was in a paper. There was a cartoon. A bank manager, means today's Kuvera , was sitting in an office, and he received a call, such and such big Dalmiya or Birla, ""We want two lakhs of rupees just now."" He said, ""Yes, come along. Here is our Swamiji. He'll pay you two lakhs. "" Then there was another call. There was some industrialist or a small-scale industrialist man. He said, ""I want to start an industry. Could I get a lakh of rupees as a loan from you?"" He said, ""Yes, yes. Please do come along and we'll make some arrangements."" Then he also. And ultimately the third picture in the cartoon, that the manager—that is today's Kuvera —he goes out of the bank. He is standing on the gate , and he says to that caukidāra, (Hindi punchline-laughter). It is today's Kuvera is not in any position to give anything. He also wants your blessings, you see, in fact.",Prabhupāda, Very good.
Indian (1),"So if about the bankers, if you permit me, I'll give you another interesting story. There was a man who was very ill in America and he had a heart trouble. In fact he had no heart, I would say. So, you know, they can replace the hearts nowadays. He went to a hospital, and the doctor offered him two or three hearts, ""Which one would you like? One is of the general, the other is of a big businessman, and the third is of a banker. What would you like?"" So he thought, ""Let me have the heart of a...""",Prabhupāda, Banker.
Indian (1),"""...banker."" (laughter) So the doctor said, ""Why do you want to have the heart of a banker?"" He thought, ""Because I'm sure it has never been used."" (laughter)",Prabhupāda, I'll recite another very nice story...[break]
Indian (2); Indian (3); Indian (1); Gurudāsa; Indian (1),"(Hindi—about opening a branch of the bank); (Hindi); There seem to be little misunderstanding, not that we are short of any space or any accommodation or anything for which we can't open, but there's a little technical thing that bank license does not permit, and we are immediately taking or mending the license, and as soon as it is, we'll start. We have no problem of this.; Guru dāsa : Prabhupāda, did you want to tell another story?; But I had only two. I won't be able to...",Prabhupāda," (laughter) The story is that one poor man was informed by his friend that ""Money draws money."" That's a fact. If you have got money, you can draw money. So he went to the bank, and the cashier was counting huge amount of money, and he threw his coin on the cash..., (laughs) and he was waiting: ""When the whole money will come to me?"" Then the cashier saw this man is standing: ""What is the...? Why you are standing?"" ""Sir, I heard that money draws money, so I had one coin. I have dropped with your money. I am waiting when it will come to me."" So he said, ""No, no. The fact is that, money draws.... Now my money has drawn your money."" (laughter) So.... (Hindi)"
Indian (1),"Perhaps it is in the Bible that ""Those who have shall be given more. Those who have not shall be taken of what they have already."" I don't whether it's right or not, but more money draws the lesser money.",Prabhupāda, Yes. (Hindi)
Indian (1); Devotee,"The new license will be.... (Hindi to end; Morning walk, April 7, 1976, Vṛndāvana , Raṅga Gardens. (Hindi) [break]",Prabhupāda, ...dozen carts.
PuṣṭaKṛṣṇa,Puṣṭa Kṛṣṇa : It looks like it came from...,Prabhupāda," [break] ...cannot say, Hare Kṛṣṇa . There is such competition. (Hindi with others) I like this garden very nice. (Hindi) It is maintained very nicely. We can get flowers. (Hindi) Water is supply there? (Hindi)"
Indian man,"There are two wells. (Hindi) The river is very near. Just after that garden, Yamunā . (Hindi)",Prabhupāda," These people, they like Vṛndāvana . (Hindi) What is our telephone number?"
Akṣayānanda; Devotees; PuṣṭaKṛṣṇa; Indian man,179.; 8.; Puṣṭa Kṛṣṇa : Vṛndāvana 178.; 178. (Hindi),Prabhupāda," So they are not tres.... (Hindi) Whatever you think, as you like, we can ex.... [break] (Hindi) [break]"
Tripurāri,"I can remember from Caitanya - caritāmṛta , one devotee of Lord Rāmacandra was always chanting the name of Rāma , but Lord Caitanya convinced him to chant Hare Kṛṣṇa .",Prabhupāda," (laughs) There is competition like that. One will say ""Hare Rāma ."" Another will say ""No, Hare Kṛṣṇa ."""
PuṣṭaKṛṣṇa; Hari-śauri,Puṣṭa Kṛṣṇa : He was very obstinate.; Hari - śauri : Or that man in Delhi.,Prabhupāda, Huh ?
Hari-śauri,Hari - śauri : That man in Delhi thought we had something against Lord Rāmacandra .,Prabhupāda," There are many versions like that. Somebody will say, ""Your Rāmacandra may be very important person, but when Rādhārāṇī goes to Kṛṣṇa , Lord Rāmacandra becomes His (Her) guard with arrows..."" (laughter) When Rādhārāṇī goes to Kṛṣṇa , and Rāmacandra has to serve Rādhārāṇī with arrows and bows. (pause) This is gorur.(?)"
PuṣṭaKṛṣṇa,Puṣṭa Kṛṣṇa : Śrīla Prabhupāda?,Prabhupāda, Hm.
PuṣṭaKṛṣṇa,Puṣṭa Kṛṣṇa : What is that six-pointed star significance?,Prabhupāda, Cakra .
PuṣṭaKṛṣṇa; Hari-śauri,"Puṣṭa Kṛṣṇa : Oh.; Hari - śauri : What is the symbol on the right-hand side, Śrīla Prabhupāda?",Prabhupāda, I think śaṅkha . That is the conchshell.
Akṣayānanda,"[break] ...thread from the Deity, the old sacred thread, and they tie it on their wrist. They tie it here.",Prabhupāda, Who?
Akṣayānanda,Some of the devotees have started to do that now.,Prabhupāda, Why?
Akṣayānanda,"I don't know. It's just like wearing beads. The sacred thread from the Deity, after replacing, they take the old one and they wear it here.",Prabhupāda, Who has told them?
Akṣayānanda,I don't know.,Prabhupāda, Then why...
Akṣayānanda,"Well, I told one boy to stop it, and because I couldn't quote any authority, he keeps wearing...",Prabhupāda," No, no, there is no author.... Where is his authority?"
Akṣayānanda,Yes.,Prabhupāda, This nonsense should be stopped.
Akṣayānanda,"Yes, I thought it was wrong. That's why I mentioned it. I wanted to make sure.",Prabhupāda, Stop this.
Akṣayānanda; Hari-śauri,"Okay. Sure.; Hari - śauri : I think their idea is that because it's prasādam , it's from the Deity, that they're able to wear it.",Prabhupāda," That is another concoction. The sacred thread is not used like that, in the hand."
Akṣayānanda; Hari-śauri,"I thought it was wrong. It seems like some kind of fashion or something, concocted fashion.; Hari - śauri : [break] ...small black beads that the devotees are wearing from Rādhā - kuṇḍa . They have a string of beads made of clay from Rādhā - kuṇḍa . Are they...?",Prabhupāda, Rādhā - kuṇḍa clay is not bad.
Hari-śauri,Hari - śauri : So it's all right to wear them?,Prabhupāda, Not very constantly.
PuṣṭaKṛṣṇa; Akṣayānanda; PuṣṭaKṛṣṇa; Akṣayānanda,"Puṣṭa Kṛṣṇa : Sometimes I think, Śrīla Prabhupāda, that you're worried that one thing will lead to the next. Actually all we have to do is follow your example.; Yes, we don't have to add anything. What can we add?; Puṣṭa Kṛṣṇa : What is the use of it?; What can we add?",Prabhupāda," There is a proverb in Bengali that the crows, they eat stool. But when the crow is very young, he eats more stool. [break] ...tendency always, how to become hippie, as soon as there is little opportunity."
Akṣayānanda,"Yes, it's something we have to guard against very carefully.",Prabhupāda, Don't allow them. Don't allow all these.
Akṣayānanda,"Even in India people say like that, ""Oh, you are hippies?""",Prabhupāda," As soon as you become hippie, immediately your all prestige will go."
Akṣayānanda,"Finished, yes.",Prabhupāda, Very carefully.
Hari-śauri,"Hari - śauri : The thing is, a lot of the devotees, they're not very much conscious that they're being watched by the, very carefully by the public.",Prabhupāda, Bird of paradise? No.
Hari-śauri,"Hari - śauri : No, the bird of paradise is different.",Prabhupāda, Different. (end)
Madhudviṣa,...gave one flower to the prime minister of Australia.,Prabhupāda, Mm.
Madhudviṣa,He gave her a donation.,Prabhupāda, Mm.
Akṣayānanda; Madhudviṣa; Akṣayānanda; Madhudviṣa; Devotee (1); Madhudviṣa,"How much did he give?; I don't know how much he gave, but he gave a donation.; Did he get a book?; Yes, she gave him our magazine.; (indistinct); There was no security.",Prabhupāda, Why?
Madhudviṣa,There was no security around him. He just was standing there on the sidewalk out in front of one hotel after this luncheon.,Prabhupāda, Mm.
Madhudviṣa,"And she just walked up to him and ""Oh, this is a flower for you,"" pinned it on his lapel.",Prabhupāda, Mm. So he has no personal guard?
Madhudviṣa,"He had some guard, but it was not very strict security, there was no... It's not like in America, where the president is very..., his life is very jeopardized all the time. (pause)",Prabhupāda," It is not their fault. The Western civilization is like that. Now you have to make a thorough change. The persons from the ecclesiastical order, they are also so polluted, they are sanctioning homosex, abortion. What can be done for the common man?"
Madhudviṣa,"I was reading in the paper the other day, how the Catholic church has drastically declined in the last ten years.",Prabhupāda, They must decline.
Madhudviṣa,They are losing one billion dollars a year in donations because they cannot...,Prabhupāda," They have to starve, not a single paisa donation. By law should be prohibited. No donation should be (indistinct)."
Pañcadraviḍa,They used to be very strong. Everybody had to give ten percent of their wages.,Prabhupāda, Oh.
Madhudviṣa,"We can see just..., in our society that we have bought so many Catholic properties...",Prabhupāda, Hm.
Madhudviṣa; Pañcadraviḍa,"...already. For our temples. In Toronto, I think, we bought a Catholic church, and Montreal and Australia also, that was Catholic property. They are selling all their property off because they cannot afford to maintain.; Still in South America the people are Catholic and pious...",Prabhupāda, (indistinct) we wanted to purchase a convent...
Madhudviṣa,Yes.,Prabhupāda, How dilapidated.
Madhudviṣa; Passers-by,"How envious they were. We wanted to purchase the convent, and they said they would sell us only if they could tear down the church. They wouldn't sell it to us unless they could tear down the church.; Hare Kṛṣṇa .",Prabhupāda, Hare Kṛṣṇa .
Madhudviṣa; Devotee (1); Pañcadraviḍa,"It would have been a big defeat if they had sold us that church and we moved in.; (indistinct) ...United States, they have taken eight million Catholics in Philadelphia. Just before the time of our Rathayātrā I think...; When they took Rādhā - Dāmodara down to Mexico, all the Catholics thought it was Virgin Mary and Jesus, and they all came to offer their obeisances. (laughter)",Prabhupāda, Which way I shall go? This way?
Devotee (2); Lokanātha,"This way, Śrīla Prabhupāda. [break]; Lokanātha : Last time there was a big crowd to hear you, Prabhupāda—the Christians.",Prabhupāda, Yes.
Lokanātha,"Lokanātha : And you mentioned they were clapping for a long, long time after hearing you speak.",Prabhupāda," Not long, long time, but... Madhudviṣa, you remember that Catholic..."
Madhudviṣa,"Yes, they asked you about St. Francis, about him chanting to the dogs and the trees and the birds. And you said, ""That is actually God-realization. Samaḥ sarveṣu bhūteṣu . """,Prabhupāda," And when they asked about Christ, and ""He's our guru ."""
Madhudviṣa,"You started your main lecture off there, ""Our Father, who art in heaven, hallowed be Thy name."" And then you went on to explain about the holy name.",Prabhupāda," Hm, (indistinct) are here. Why is it? Some wood. [break] ...grow foodgrains, simple living."
Devotee (1),"The house is there, under the trees.(?)",Prabhupāda, Yes. (aside:) You have got this card.
PuṣṭaKṛṣṇa,Puṣṭa Kṛṣṇa : In the Western countries they would call this primitive.,Prabhupāda," They do not know what is civilization, that is there. The difficulty is they have no education about human civilization. Bahir - artha - māninā . They are simply captivated by the external energy, bodily conception of life. They do not know what is the aim of life. This is Western civilization. Na te viduḥ svārtha- gatiṁ hi viṣṇum [SB 7.5.31 ] . This is not Western, this is the demonic civilization. They do not know what is the aim of life. Our..., the material atmosphere, they're not happy, they're failing always, missing the real point."
