Question Speaker,Question Text,Answer Speaker,Answer Text
Acyutānanda,"Acyutānanda : Just like if there is a pen. If I use it to kill someone, it is a weapon. If I use it to mix something, it is an instrument. If I use it to write with, then it's a pen. So it is not a pen. It is not a weapon. It is my idea that I impose on the object that makes it what it is.",Prabhupāda," No. No. Your idea, that is foolishness. But you learn from a teacher that this is pen; this is not a weapon. You have to learn it. If you don't learn it, then you will go on making experiment whether it is pen or it is weapon or it is this or that. Go on. But it will never come to any conclusion."
Mahāmṣa,Like giving a child a pen who does not know...,Prabhupāda, Yes.
Mahāmṣa,...that we have to write with it. He has to be taught that we have to write.,Prabhupāda, Everywhere you have to learn from the perfect person. Then his knowledge is perfect. So our proposition is that: learn from Kṛṣṇa and you get perfect knowledge.
Keśavalāl Trivedi; Harikeśa,"That is why he is jagat guru .; Harikeśa : We've invented this pen, so we can invent how to use the pen.",Prabhupāda," You have not invented. Some experienced more than yourself, he has done. You have been given the pen to use it for that purpose."
Acyutānanda,"Acyutānanda : Yes. Whenever some scientist does something, the whole nation of that scientist takes the credit. That is another idea. They say, ""We made the pen,"" or something. Everyone in India takes the credit.",Prabhupāda," That is animalism. Dehātmā- buddhiḥ . ""I belong to some particular body, and he belongs to the same body or same nation. Therefore we become..."" Instead of ""I,"" we become ""we."""
Acyutānanda,"Acyutānanda : Recently there was an atomic scientist whose all major education was in America and Europe, and he won a Nobel Prize award...",Prabhupāda," That is the tendency everywhere. The Britishers.... You go to the Parliament and Westminster Abbey. They have kept all the statues of Sir Isaac Newton and this Churchill, this.... Mean, they want to show that ""It is only our nation who has produced all these intelligent persons."""
Keśavalāl Trivedi,"Yes, yes. From ""I-ness"" to ""we-ness.""",Prabhupāda," [break] This is basis of Gītā . Tad viddhi praṇipātena paripraśnena sevayā [Bg. 4.34 ] . Learn from the real person, tattva - darśinaḥ , who has seen, who has actual experience of the truth. Learn from him. The Gītā never recommends that you imagine and make your theories. Never said. That is the Vedic culture. Tad -vijñānārthaṁ sa gurum evābhigacchet [MU 1.2.12] . Tasmād guruṁ prapadyeta jijñāsur śreya uttamam [SB 11.3.21] . This is the way. Take lesson from Kṛṣṇa or Kṛṣṇa's representative. Then you will get experience. This is Kṛṣṇa consciousness. What is the use of imagining?"
Harikeśa,"Harikeśa : I mean, after all, all this talk about God was simply there because of man's desire to explain the unknown. He saw a thunderbolt and...",Prabhupāda," It is unknown to the rascal man. It is known to the sober man. (laughter) He should become sober instead of becoming a rascal. That is required. Vidyā - vinaya - sampanne [Bg. 5.18 ] . Ācāryavān puruṣo veda : ""He knows, who has accepted the ācārya . "" This is Theosophical Society, I think. Huh ? That trademark. Or Rāmakrishna Mission."
Acyutānanda,"Acyutānanda : No, Salvation Army.",Prabhupāda," Salvation Army, oh."
Mahāmṣa; Harikeśa; Acyutānanda,"This is also school.; Harikeśa : Actually we're the only Salvation Army.; Acyutānanda : [break] ...the authority of a authority. We're accepting his authority, but his experience comes from his direct perception, which comes back to...",Prabhupāda," We don't take such authorities, who takes experience from others. We take authority who is..."
Keśavalāl Trivedi,Experienced.,Prabhupāda," Automatically. (sic:) Parāsya bhaktir vividhaiva śruyate svabhāvikī jñāna - bala - kriyā ca . Svabhāva ..., you can.... Just like if you ask me how to do something, if I say, ""Yes, you do like this,"" svabhāvikī . I have got by nature knowledge how to do it perfectly. That is going on. Mayādhyakṣeṇa prakṛtiḥ sūyate sa - carācaram [Bg. 9.10 ]. Kṛṣṇa is dictating that ""You do like this."" So, you see, everything is coming perfect. From the nim seed a nim tree will come. It is so nicely made by Kṛṣṇa - bījo 'haṁ sarva - bhūtānām [ Bg 7.10 ]—that it will come nim tree, not mango tree. The chemicals are so combined. You do not know what is there, a small seed, baṭa vṛkṣa . And a huge banyan tree will come out, not other tree. That is knowledge. He has given the whole, I mean to say, operation in a small seed. Therefore Kṛṣṇa says, bījo 'haṁ sarva - bhūtānām . There is no mistake. You simply take it and cultivate. You'll get the result."
Acyutānanda,"Acyutānanda : So that principle, which makes things grow, the Īśopaniṣad says, so 'ham asmi : ""I am that principle.""",Prabhupāda, Hm?
Acyutānanda,"Acyutānanda : The Īśopaniṣad says in the ultimate śloka , so 'ham asmi : ""I am that.""",Prabhupāda," Asmi means ""It is my energy. It is my energy."""
Acyutānanda,"Acyutānanda : No, it says...",Prabhupāda," If I say that ""I am ISKCON,"" what is the wrong there? Because I have created this; therefore I say, ""ISKCON means I. I am ISKCON."" So what is the wrong there? It is like that. By energy of Kṛṣṇa , everything has come out. Therefore says, ""I am this, I am this, I am this, I am this."" Vibhūti - bhinnam . Because everything.... Janmādy asya yataḥ [SB 1.1.1 ]. Everything has come from Kṛṣṇa ."
Acyutānanda,"Acyutānanda : No, the Īśopaniṣad says that you are that principle. Īśopaniṣad says the principle which is lighting the sun...",Prabhupāda," Yes, a devotee accepts.... That we accept."
Acyutānanda,"Acyutānanda : ...that ""I am that principle. The being that is lighting the sun, I am that.""",Prabhupāda, I do not follow you.
Acyutānanda; Harikeśa,"Acyutānanda : So 'ham asmi . That sixteenth...; Harikeśa : ""Like unto the sun, as am I.""",Prabhupāda," Oh. Yes, so 'ham asmi —because I am part and parcel."
Acyutānanda,"Acyutānanda : No, but it says ""I am that, "" not that ""I am part of that.""",Prabhupāda, No.
Acyutānanda,"Acyutānanda : ""I am that."" ""Like unto...""",Prabhupāda," If it is said, it can be accepted, because I am qualitatively the same."
Keśavalāl Trivedi,"Quantity, much difference.",Prabhupāda, Yes.
Acyutānanda,"Acyutānanda : No, but the direct statement...",Prabhupāda," I am.... If I say, ""I am Indian,"" what is the wrong there, if I say, ""I am Indian""?"
Acyutānanda,Acyutānanda : That is something else.,Prabhupāda, Yes. Not something else.
Acyutānanda,"Acyutānanda : But to directly accept the śruti , it says you are that same principle.",Prabhupāda," And therefore you have to learn from the guru . And if you directly take, then you remain a fool. Therefore you require a guru . That is the instruction of śruti . Tad -vijñānārthaṁ sa gurum evābhigacchet [MU 1.2.12] . You have to learn śruti . You have to come to a guru ."
Acyutānanda,"Acyutānanda : No, but this is after that. The ultimate conclusion of that Upaniṣad , śruti , the authority, is that you are that same principle.",Prabhupāda," Yes, I am the same principle. Nityo nityānām."
Acyutānanda,"Acyutānanda : Well, nothing can be more eternal than another eternal.",Prabhupāda, Everyone is eternal.
Acyutānanda,Acyutānanda : It is contradictory then. Nityo nityanānāṁ. You cannot say that one thing is more eternal than another thing.,Prabhupāda," No, no. That is not the point. Everyone is eternal."
Acyutānanda,Acyutānanda : So how can one be more eternal than...,Prabhupāda," As God is eternal, so you are also eternal."
Acyutānanda,Acyutānanda : Then why the distinction...?,Prabhupāda," But because you have accepted this material body, you are foolishly thinking that you are not eternal. Otherwise, as God is eternal, you are also eternal."
Acyutānanda,Acyutānanda : Then why should one be distinguished from another if they are both eternal?,Prabhupāda," Just like the sun distinguished from the sunshine, but qualitatively heat and light is there. But because sunshine is there, you cannot say sun is there. That you cannot say. Mat - sthāni sarva - bhūtāni nāhaṁ teṣv avasthitaḥ [Bg. 9.4 ] . Clearly said."
Keśavalāl Trivedi,"I think, Swamijī, you explained this, and I could draw rationality from it, that ""I am īśa , but not I am sarveśa. I am ātman but not Paramātman.""",Prabhupāda, Yes.
Keśavalāl Trivedi,"""I am aṁśa but not Paramāṁśa. """,Prabhupāda, That is explained in other.... You have to take reference. Īśvaraḥ paramaḥ kṛṣṇaḥ [Bs. 5.1] . I am also īśvaraḥ . That I explained so many times. But that does not mean I am paramesvara . Paramesvara is Kṛṣṇa . What is this building? Hm?
Acyutānanda,Acyutānanda : This is more of that Christian...,Prabhupāda, Huh ?
Acyutānanda; TamālaKṛṣṇa; Acyutānanda; Keśavalāl Trivedi,"Acyutānanda : Same seal as the Christian...; Tamāla Kṛṣṇa : What about that?; Acyutānanda : This is a mosque.; Ahaṁ brahmāsmi I was not able to explain till I heard Swamijī on the first day at Rajeswara in Mandapur.(?) That fits in. Otherwise Māyāvādīns, ""All right, but Śaṅkarācārya saying, ahaṁ brahmāsmi. Why you say no?"" Because so many persons ask me question. And when I was confronted, I was not able to say that. But the way the mukti was defined, mukti , yes, and in the lecture, and īṣa , sarveśa, all those things— ātmā , Paramātmā , aṁśa , Paramāṁśa —there I found that it can be explained. Because so many persons, they ask in public meeting like Lions Club, where we take up these topics. Then we feel at our wit's end. But now I think I can explain them.",Prabhupāda, So that day my explanation was all right?
Keśavalāl Trivedi; Acyutānanda; Keśavalāl Trivedi; Acyutānanda,"Yes, that is how I feel. And that is what will apply also to Acyutānanda Swami's question also, I think.; Acyutānanda : No, I'm just fencing.; No, no, that's all.... I know.; Acyutānanda : So Durga is higher than Viṣṇu because Viṣṇu required Durga to awaken Him from the yoga - nidrā to kill Madhu and Kaitabha . So she controls Him.",Prabhupāda," Yes, if I ask my servant that ""You ask me to get up at seven o'clock,"" that does not mean.... (laughter)"
Keśavalāl Trivedi,"No, some of these things we could not follow. As a matter of Madhu - Kaitabha - vadha , I have read it several times.... (end)",Prabhupāda, These things are not available in the Western countries. They do not know all these.
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : I don't think that there has ever been a personality who has ever given such a great gift to the Western world as yourself, Prabhupāda.",Prabhupāda," Yes, actually that is the fact, but let them appreciate, that's all."
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Gradually I think they all will. Some are now...,Prabhupāda," No, they are intelligent. First..."
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : The thing is, it seems to me, that we are flooding so many books that they must become Kṛṣṇa conscious.",Prabhupāda," (laughing) Yes, they have no alternative than to read these books."
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : Practically now it is commonplace that every day when our men go out, supposing each man meets in a day a thousand people or five hundred people, always, without a doubt, at least one or two of the people he's met, they already have another book, and they are taking a second or third book.",Prabhupāda, Yes.
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : Many of them have two or three volumes of Caitanya - caritāmṛta or Bhāgavatam . And although they may not read it, their children are reading it.",Prabhupāda, Somebody is reading.
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : Oh, yes. I made a study. I asked the men in our party, when they were all gathered, to raise their hand if they had received a book before joining our party, and every single one of them had gotten a book before joining the movement—without exception. They were attracted through reading a book or a magazine.",Prabhupāda, I talked with that police officer. He has published. In Chicago.
TamālaKṛṣṇa; Harikeśa; TamālaKṛṣṇa,"Tamāla Kṛṣṇa : ""Crime: What to do?""; Harikeśa : ""Why and what to do?""; Tamāla Kṛṣṇa : ""Why and what to do?""",Prabhupāda," Every paper, there are so many papers. Education so much advanced, and everyone is a criminal. Hmm. Have saṅkīrtana , then lecture."
TamālaKṛṣṇa,Tamāla Kṛṣṇa : You chant?,Prabhupāda," Hare Kṛṣṇa only. [break] That is foolishness. Why our men does not become ready before four o'clock and have maṅgala ārati and kīrtana ? If our habits are not changed, then what is the use of spending so much money? [break]"
TamālaKṛṣṇa,"Tamāla Kṛṣṇa : In no way can anyone say that they're independent. There is no possibility. At every moment one is dependent. And if anyone says they aren't, they are simply foolish rascals. We have to challenge everyone in the world on this point, ""You cannot be independent."" He is pointing out, saying that even in politics, the politicians like Indira think that they are independent, and Prabhupāda was saying that Munshibhai Raman, he fought so hard for his country's independence, Bangladesh. But in one hour, when the soldiers came, they killed him and every single family member, not sparing anyone. But he thought he was independent. He thought his country had become independent. But in one hour it was all wiped away.",Prabhupāda," So where is your independence? What is the answer? At any moment you have to die. Even Munshibhai Raman or Mussolini or big, big, so..., Napoleon."
TamālaKṛṣṇa,Tamāla Kṛṣṇa : Franco. There was that Franco.,Prabhupāda," Yes, everyone. He was given horse urine to drink, Napoleon. Such a great hero, but he had to drink horse urine. This Englishman after Battle of, what is that? Waterloo. When he was arrested, when he was asking water, he was given horse urine. Because everyone was very, very angry. Napoleon became just like Hiranyakasipu. They were threatening their children: ""Oh, he, Bona, is coming. Sleep. Sleep. Sleep."" He became so much.... He was known as Bona. You do not know all these things?"
TamālaKṛṣṇa,Tamāla Kṛṣṇa : No.,Prabhupāda," Yes. Whole Europe became threatened, Napoleon. And there must be some reaction. And when he was under custody he was treated like an.... So where is independence? He had to drink horse urine as reaction of his atrocities. Hitler committed suicide and finished himself. Mussolini was forced to be killed. Gandhi was killed. And they are fighting for independence. You know this Sydney? Sydney? You know why the city is known as Sydney?"
