Question Speaker,Question Text,Answer Speaker,Answer Text
Guest (4),(Hindi) Yesterday I had a talk with Bhagavati Hema .,Prabhupāda, Accha .
Guest (4),She told me to come for an interview.,Prabhupāda, Oh. So your interview is finished?
Guest (4),"I have got most of my queries and answers but they remain, some.",Prabhupāda, So you can inquire. But sometimes wrong report is published.
Guest (4),"People releases wrong report. I am a responsible man, sir.",Prabhupāda," Yes, but some irresponsible report is published in that paper, that ""Bhaktivedanta Swami says that Kṛṣṇa is everything and nothing."" That..."
Guest (4),The very reading was abominable.,Prabhupāda, That's it.
Guest; Guest (4),(unintelligible); I really couldn't believe it.,Prabhupāda," No, in the reading matter he said that, ""He was trained by his father to worship Rādhā - Kṛṣṇa , to observe Rathayātrā, and he was taught mṛdaṅga ."" These are all true. But anyone who worships Rādhā - Kṛṣṇa and who follows the Hindu ceremonies, Rathayātrā, how he can say that ""Hinduism nothing""? Just see how rascaldom. This is contradiction."
Guest (4),"Mahārāja , there is reason for that. Because that paper, the owner of that press is a Jain. And the Jains have a natural antipathy towards the ...?...",Prabhupāda," Oh, just see. So how biased man can report? So therefore we are avoiding reports."
Guest (4),(Hindi?),Prabhupāda," No, tape may be. But he also taped, that man. But he has misrepresented."
Guest (4),"I should like to ask one question, sir.",Prabhupāda," All right, you can ask. But kindly publish rightly. Don't..."
Guest (4); Guest (5),"Yes, yes.; (unintelligible)",Prabhupāda, [break] Still you want to inquire from her?
Guest (4),From the entire business.,Prabhupāda," So you can inquire from me. In my presence, you can inquire from me. Because, after all, they are my students, they may not be able to reply thoroughly. So if you have got any inquiries you can ask from me."
Guest (4),"Yes. Yes. Mahārāja , I am a teacher of Sanskrit and English in one of the higher secondary schools here and I am very much interested...",Prabhupāda," So you join us. Simply lip sympathy will not do. Just like these boys and girls, they have joined wholeheartedly. So I do not find any Indians."
Guest (4),I am ready to join but for my family liabilities. Is there is some...?,Prabhupāda," So you can join. You are family man, so it is not that we have no family men. We have got many family men. Now, they are all family. These girls, they have got a husband. And some of them, they are living separately. Just like one of my students, Professor Howard Wheeler. He is married man. He is living separately. Not separately. He is also conducting our, one establishment, New Vrindaban. So it is not that one has to live with us. He can live separately also, but his whole life is dedicated to Kṛṣṇa . That is wanted."
Guest (4),I would like to live with you and tour with you.,Prabhupāda, So why not come and live and tour with me? Who forbids you? But it is not possible to pay anything for your family expenditure. That is difficulty. We cannot pay anything but you can live with your family. That responsibility you can take. But I cannot pay you. That's not possible. Because we are maintaining by collecting alms. In that case it is not possible to pay something. There is... [break] It is selling all over Europe. (Hindi)
Guest (4),"Mahārāja , could you employ me in some...?",Prabhupāda," Yes, employ, I can employ in any way. But there is no payment."
Guest (4),"I am M.A. in English, M.A. in Hindi. I am trying to devote myself to this work...",Prabhupāda, So please come.
Guest (4),But for my family liabilities...,Prabhupāda," What amount you want for your family, minimum?"
Guest (4),Five hundred a month.,Prabhupāda," That is not possible. Yes, you require five hundred. I know that. That is not much. To maintain a family nowadays five hundred rupees is not much but where is the money? How can I pay you?"
Guest (4),I would be a very good asset to your publications work.,Prabhupāda," That I know. You are qualified, educated boy. You can do it. But one thing I can do, that you can live with your family just like they are living. That I can arrange. And whatever food we can provide you have to accept. We can... We can arrange for the education of your children also, everything. But we cannot pay anything. That is not possible. We can take charge of the husband and wife. We can take charge of your children. But it is not possible to pay. And besides that, when there is question of payment the service is not good because the payment means he is serving the money. He is not serving the cause. (tape of kīrtana plays for a second)"
Guest (4),His old mother listens to these chantings. [break],Prabhupāda," No, no, he has appeared to establish dharma . So what is the dharma according..."
Guest (4),Śāstra- dharma . Śāstra means Ārya-samājī- pratiṣṭhā ...,Prabhupāda, So what is that śāstra veda dharma ?
Guest (4),Vedic dharma .,Prabhupāda, So what is that? Explain it practically.
Guest (4),"Yama , niyama , samādhi , dhyāna ...",Prabhupāda," No, that is the process. So what is the end of dharma ?"
Guest (4),Self-realization.,Prabhupāda, What is that self?
Guest (4),That is to be realized. (laughter),Prabhupāda," This is going on. One has no idea what is dharma , what is the end, but he becomes, ""Oh, I have appeared for establishing dharma ."" And when he is asked, ""What is that dharma ?"" ""It is to be realized."" Then what you have realized that you are preaching dharma ?"
Guest (4),Sadācāra...,Prabhupāda, Sadācāra is the means. Sadācāra is not the end.
Guest (4),Can I know as to what made these young people want to leave the affluent present society and join this...,Prabhupāda," Because they are sincere, seeking after..."
Guest (4),"Pardon, sir?",Prabhupāda," They are sincere, sincerely seeking after. Their material business is finished because they have enjoyed enough of material things. Now there is spiritual inquiry. That is natural. When our material necessities are complete, we enjoy, then next stage is spiritual hankering. And that is explained in the Vedānta - sūtra , athāto brahma jijñāsā . After finishing karma - kāṇḍīya life... Karma - kāṇḍīya life means you do pious activities and enjoy life. That is called karma - kāṇḍīya . So... But the fact is that even you get your birth in a very rich family, you cannot avoid the sufferings of this material nature. Just like yesterday we had an interview with Holkar(?), His Highness Holkar, the old gentleman. So he was a king. He has got very beautiful wife, very beautiful family, very palatial building, but he is not happy, we saw. So the foolish people, they do not know that in this material life there is no happiness. They hanker after these palatial buildings, the motor cars, the bank balance, and so on, so on. Therefore those who have enjoyed all these things but have not become happy, there is another inquiry: ""How to become happy?"" [break] ...say America, they have enjoyed material life. Their children have enjoyed material life to the fullest extent but they are not happy. Therefore they have come to this spiritual life."
Guest (4),Last night in your learned discourse you said that you're supposed to found a temple in this city.,Prabhupāda, Yes.
Guest (4),"But you preach the Vedic mārga . Don't you think that instead of building a temple, āśramas in this brahmacārī model would be...",Prabhupāda, Yes. And without temple the brahmacārīs will be vyabhicāris. (laughter)
Guest (4),That āśrama becomes a temple.,Prabhupāda," Yes, that we... Wherever we have got a center we have got a temple and at the same time teaching. These two things must go parallel. If simply dry teachings go on and there is no temple worship, then gradually he will glide down to vyabhicāri instead of brahmacārī ."
Guest (4),"Besides the chanting Hare Kṛṣṇa and arousing(?) this Kṛṣṇa consciousness in the people, what else are you doing to establish the way...?",Prabhupāda, That you have seen this morning. We are teaching every day the śāstra . They are not simply chanting. Their chanting is based on understanding. Therefore they are sticking.(?)
Guest (4),"Mahārāja , the educational system of this country has so much deteriorated. I have been studying. I see young people of different colleges, boys and girls taking to LSD even in this city and doing to all sorts of nonsense. What is the best...?",Prabhupāda," That I was explaining. As soon as there is indulgence in illicit sex life, all bad qualification will come. That I was explaining."
Guest (4),"And Mahārāja , what are your impressions of the youth of this country?",Prabhupāda," I have no estimation of this country or that country. I know everywhere, because spiritual education is lacking, everywhere the boys and girls are fallen."
Guest (4),Is secularism coming in way of spreading spiritual education?,Prabhupāda," Secularism is a bogus thing. You see? That is an indulgence, ""Whatever you like, you can do. Whatever religion you follow, that's all..."" No. That is not good. The state should be responsible for the spiritual progress of the citizens. Now, especially in our country, we say it is Hindustan, Bhāratavarṣa. So we are not giving the bhāratīya or Hindu spiritual cultural education. So that's a great loss of the secular state."
Guest (4),Do you think that the present democratic system will be able to impart a spiritual education?,Prabhupāda, No.
Guest (4),Then what system do you advocate?,Prabhupāda," Of course, so far Vedic culture is concerned, they advocated monarchy because the one man's training, a good king guided by the brahminical culture, although it was autocratic sometimes, but because the king was very cultured there was no possibility of doing any harm to the citizens. But democracy means simply they are given the post by votes, and they may be all rascals. Then what they can think of good to the citizens?"
Guest (4),"Mahārāja , don't you think that monarchy (unclear)",Prabhupāda," No, that is also not possible. And therefore we are training people to be Kṛṣṇa conscious. And when the Kṛṣṇa conscious people will elect Kṛṣṇa conscious leaders there will be peace and prosperity. And now, because the minority is Kṛṣṇa conscious, they cannot elect Kṛṣṇa conscious leaders and therefore havoc is being played."
Guest (4),"Mahārāja , do you think the West is being Hinduized?",Prabhupāda," The ""Hinduized"" is a sectarian view. We are not..."
Guest (4),"I mean this, being brought up on sanātana culture.",Prabhupāda, Vedic ways. Yes. You can... The perfect word is Vedic civilization.
Guest (4),Vedic civilization.,Prabhupāda," Yes. That is original civilization. Out of Vedic civilization there are so many outcome now, but if you go originally to the Vedic civilization, that is Kṛṣṇa consciousness. In the Bhagavad- gītā you will find the word is vedaiś ca sarvair aham eva vedyam [Bg. 15.15 ] . That means to follow the Vedic way of life means to become Kṛṣṇa conscious."
Guest (5),(unclear),Prabhupāda," Yes, Vedic way means they are following principles, regulative principles."
Guest (5),So what principle?,Prabhupāda," That I was explaining. That is a big principle. But it has been shortened, shortened in this age. Harer nāma harer nāma harer nāmaiva kevalam , kalau nāsty eva nāsty eva nāsty eva gatir anyathā [ Cc. Ādi 17.21 ] . In the Kali - yuga you cannot reform the whole population by any other means except this harer nāma . Therefore we are introducing Hare Kṛṣṇa movement everywhere."
Guest (4),"Mahārāja , do the Western and Eastern societies respond differently to this call...",Prabhupāda," No. You cannot say that. Two plus two equal to four everywhere, East and West. There is no difference, East and West. It is scientific. It is vijñaṇa . So when you call of, talk of science, there is no difference of understanding in the East and West. The same thing is understood."
Guest (4),"Mahārāja , (Hindi)",Prabhupāda," Yes. Varnāśrama - dharma ... That is stated in the Bhagavad- gītā . Cātur - varṇyaṁ mayā sṛṣṭaṁ guṇa - karma - vibhāgaśaḥ [Bg. 4.13 ] . Qualified. Therefore we want qualified brāhmaṇas, qualified kṣatriyas. At the present moment, without being qualified, they are passing on as brāhmaṇa , kṣatriya . That is not varṇāśrama . Without being qualified they are all śūdras, all caṇḍālas. But when they are properly trained and qualified, then it is varṇāśrama , real varṇāśrama ."
Guest (4),"Where are they to be trained, then? How are they...",Prabhupāda, That we are proposing. When we open a center we shall train anyone. It doesn't matter whether he is born in a śūdra family or brāhmaṇa family. Just like they are born in a different family other than brāhmaṇa but they are now brāhmaṇa because after being trained up.
Guest (4),"(Hindi) ...regard, you said that monarchy and democracy, both are systems which cannot help this cause. Then...",Prabhupāda," No, why cannot help? If... Monarchy means the king was properly trained up. Similarly, in the democracy, if people are properly trained up, then they will vote for nice men and there will be nice government. Now, because the people are not trained, they are practically asses. The votes of the asses, what has the meaning? If the majority are asses, then one ass will be elected. That's all. So when the executive head is an ass what benefit he can do to the people?"
Guest (5); Guest (4),"I see.; Mahārāja , you said that you had been misrepresented in that report which appeared yesterday in one of the dailies of the cities.",Prabhupāda, Yes.
Guest (4),How could you like to mend your statement?,Prabhupāda, My statements are clear there but he has mis-stated in the heading with ulterior purpose.
Guest (4),I think he has...,Prabhupāda," Young men of cities, they may come to me and be trained up in the spiritual life, Kṛṣṇa consciousness. (Hindi) So long you'll ask me to keep here, provided you are serious of taking training from me..."
Guest (4),I am very much serious.,Prabhupāda, Then you are welcome. I am asking young men like you to come and join me.
Guest (5),(unintelligible),Prabhupāda," Aiye. Yes. I am speaking in English because my students, they cannot understand Hindi. But if educated young boys like you come they will be also able to understand English, so there will be no difficulty."
Guest (4),"Thank you, Mahārāja .",Prabhupāda," Hare Kṛṣṇa . Replay little. [break] Please try to understand the philosophy. Thank you. Yes. (Hindi) So you are welcome. You come. Live with us with your family. We take charge of you. But if you ask some salary, that is not possible. That is not possible."
Guest (4),I have my sisters and mother and father to support.,Prabhupāda," So let them come, all, and live with me. (Hindi) That's nice. (Hindi). That I can take. But if you want money, that is not possible."
Guest (5),"No, I don't want money.",Prabhupāda, Then you come with your whole family. (Hindi) [break]
Guest (5),"Perhaps they are the people, the older followers of...",Prabhupāda," Not always these people. Not all. (Hindi) We have created this problem. (Hindi) [break] You'll get your bread, bara , and somebody will fill up your belly. (Hindi) It is not possible. (Hindi)"
Guest (6),"Swamiji, suppose one wants to become life member... They can't pay whole money in one charge. They want to pay in installments.",Prabhupāda," That's nice. We shall accept. Oh, yes."
Guest (6),They told me that it is impossible for them to pay whole sum.,Prabhupāda, That doesn't matter. Let him pay by...
Guest (6),They are ready to pay two or three installments.,Prabhupāda, That's all right. It is accepted. Please bring them.
Guest (6),"One man, that Bengali person, he is coming. He wants to become member but he is telling that ""I am unable to pay whole...""",Prabhupāda," No, no, no. That doesn't matter. Let him pay by installments."
Guest (6),"I told him I will ask you, whether you are ready or not.",Prabhupāda, (Hindi)
Guest (6),"He is coming daily, that man.",Prabhupāda," Yes, yes. Mr. Chakravarti or Chatterjee. Yes."
Guest (6),Chatterjee. He is scared of people.(?),Prabhupāda," He is good boy. Yes. No. He had the cap on his head, sweater, cap and pant."
Guest (6),Yesterday he was asking me to ask you.,Prabhupāda, Where is my stick? Give me a glass of water. [break]
Guest (6),I am ready to pay installments.,Prabhupāda, Then there is no problem. You come and join me. If you want...
Guest (6),Let me get degree.,Prabhupāda," You get your degree. That's all right. Finish your education. If I'll be able to open a center, nice center, I shall call so many people, ""Come and live with me and be trained up."" I am just writing one advertisement. We shall have to publish it. Just read it."
Haṁsadūta; Yamunā; Haṁsadūta,"""Wanted: qualified brāhmaṇas for preaching Bhagavad- gītā all over the world. (laughter) Candidates accepted without any discrimination of caste and creed. Apply ISKCON.""; Yamunā : Oh, ho, ho, Prabhupāda!; ""Life member can send any member of his family for being trained up as a qualified brāhmaṇa who can preach Bhagavad- gītā as it is all over the world."" You're going to put this in the newspaper?",Prabhupāda, Huh ? Yes.
Haṁsadūta,"Oh, that will be nice. (laughter)",Prabhupāda, Yes.
Yamunā,"Yamunā : Oh, that's a wonderful notice, Prabhupāda. It's so wonderful.",Prabhupāda," We have to preach all over the world. We require so many men, so many boys, girls, men we want."
Haṁsadūta; Haṁsadūta,"I should send this to the GBC members...; ...in the West, and they should put ads in the paper.",Prabhupāda, Yes. Let us have application.
Haṁsadūta,Should I copy it down?,Prabhupāda," Yes, you take it. You take it. Type it."
Himāvatī,"Prabhupāda, in Calcutta Madhudviṣa advertised like that at one meeting, and the next day a man came...",Prabhupāda, Only one man?
Haṁsadūta; Himāvatī,"Two men came.; With his six children and his wife, they were prepared, ""Let us live here. We will see.""",Prabhupāda, Yes.
Himāvatī,And another old man that was so old that he was ready to die. (laughter),Prabhupāda," Then you write, ""Young men."" No, even old man, there is no question. That we can test, whether he is able, he is a qualified brāhmaṇa . First of all he is qualified brāhmaṇa ."
Himāvatī,"You were going to Peruda(?) that day, so we said, ""When we return, then you come and join us."" But when we returned they didn't come. They changed their mind.",Prabhupāda, Yes. They cannot. They cannot. Only young men can join. Old men cannot join. (Hindi)
