Question Speaker,Question Text,Answer Speaker,Answer Text
Guest,Material problems. (Hindi),Prabhupāda," (Hindi) I never told you that you give up your family life, but in family life you just chantHareKṛṣṇa. (Hindi conversation) There, there is a similar case in Lord Caitanya's time. The son became first a great devotee. So when the father came, thenCaitanyaMahāprabhu, (indistinct). Then father said, ""No. He is my father.'' (laughs) So (Hindi conversation) Political economics and..."
Guest,Indian literature.,Prabhupāda, Indian Literature. That's nice. So their work is proposed to...
Guest,"I think he should go there to study something, earn some money. That's all. (Hindi)",Prabhupāda, Huh?
Guest,(Hindi conversation),Prabhupāda," Yasyātma-buddhiḥkuṇape tridhātukesva-dhīḥkalatrādiṣubhaumaijya-dhīḥ.Bhaumaijya-dhīḥ. These are nationality,yebhaumaijya-dhīḥ, the conception of worshiping the land,bhauma.Bhaumameans land,bhūmi.Ijya,ijyameans worshipable. So one who thinks thatbhauma,bhūmi, anything made ofbhūmi, earth, worshipable..."
Guest,"I don't call it worshipable, Prabhupāda, but I have, I have more (indistinct) with this name, because...",Prabhupāda," (Hindi) This is all illusion. Thisjananījanmabhūmi,huh?"
Devotee,I'm going forGurudasa.,Prabhupāda," Accha. Thisijya-dhīḥ, to worship the land of birth, butbhārata-bhūmihas special, it ispūjā..."
Guest,That is my contention.,Prabhupāda," Not, not as nationality."
Guest,Not as nationality. There are more...,Prabhupāda," But the land where LordKṛṣṇacame, LordRāmacame, LordCaitanyacame, that land is certainly worshipable. That is another thing. In that way..."
Guest,In that way I was saying that we talk more of spiritualism here. I don't know whether they talk it in other countries or not. But we do here more.,Prabhupāda," No, no. Other countries all they have got high respect for India as spiritual land. But we are killing, our present government and so-called leaders, killing that state. This is regrettable. They could hold thisBhārata-varṣato the topmost summit all over the India if after independence they would have organizedly preachedBhagavad-gītāand the Vedic culture. That is my mission. Now whatever you may think ofBhārata-varṣa, outside, India is known as a poor, poorest country, because our ministers go there to beg."
Guest (2),"Prabhupāda, you have said that, really, what I read this morning, that if (indistinct) comes, we have to fight. Did you say to the people...",Prabhupāda, Yes. They asked me; I said.
Guest (2),"That's what we want to hear now, you know.",Prabhupāda, So these messages are very nice?
Devotee (3),"What did you say to them, Śrīla Prabhupāda?",Prabhupāda, What was the language?
Guest (2),"When the war comes,Kṛṣṇaalso said, askedArjunato fight.",Prabhupāda, Yes.
Guest (2),"If it's a just war, you have to fight.",Prabhupāda, Yes.
Guest (2),"So that if it's a just war we are going to fight. And the war is coming, Prabhupāda.",Prabhupāda, So that's all right. Why should we be afraid of fighting?
Guest (2),We are not afraid!,Prabhupāda," We never... TheBhagavad-gītānever says that when enemy attacks, you become nonviolent. No, no. Never. Rather,Gandhisaid that ""Yes, I shall...'' Somebody askedGandhithat ""If in your presence your wife or your daughter is ravaged, what you will do?'' That question was there, actually. But he said that ""I say nonviolence upon..."""
Guest (2),"No, no, no. Another part. Then he said, ""I'll hit him back.'' On that condition. He said, ""If that comes all right, hit him back.""",Prabhupāda, He said that.
Guest (2),"He said, ""If aduṣṭadoes that to you, you hit her back.""",Prabhupāda," Yes. That is our policy. Ourātatāyinaḥ, theśastraātatāyinaḥ.Ātatāyinaḥmeans a person who usurps my property."
Guest (2),A tyrant.,Prabhupāda, Huh?
Guest (2),"A tyrant,ātatāyinaḥ.",Prabhupāda," Aggressor, aggressor."
Guest (2),Aggressor.,Prabhupāda, Yes.
Guest (2),Ātatāyinaḥ.,Prabhupāda," Who sets fire in my home and who wants to kill me, they're calledātatāyinaḥ. So they should be immediately killed. There's no question of nonviolent. And if theVaiṣṇavais insulted, he should be killed immediately. That is also,CaitanyaMahāprabhuwho advised that we should be humbler than the grass, but practically whenNityānandaPrabhuwas insulted, He immediately wanted to killJagāiandMādhāi. So these messages..."
Guest,This has touched people.,Prabhupāda," Ha,ha."
Guest (2),This is what they're worried about. Did you know last time there were these signals practicing black-out and all that sort of thing? So now whole country is full of it.,Prabhupāda," Lord Rāmacandra's father, DaśarathaMaharaja, about him it is written,samūla varthamnavadhṛt ariṁśca(?). There are many qualifications. Out of that, one qualification wassamula avarthamnavadhṛt hariṁśca.(?)Enemy will come, then he will uproot the whole generation.Samula varthamnavadhṛt hariṁśca(?)."
Guest,"After the festival, Prabhupāda, are you going toVṛndāvana?",Prabhupāda," Yes, I am thinking of. I have not gone for many years."
Guest,Your room is very well kept there. I have been to that place myself.,Prabhupāda, Oh.
Guest,We have seen that your room is kept well.,Prabhupāda," Yes.Gurudasais keeping? So I can go and live in my room. The difficulty is that whenever I go, at least another half-a-dozen or dozen will go."
Devotee,The entourage.,Prabhupāda," (laughs) So what shall I do? Therefore, otherwise I likedRādhā-Dāmodaratemple, but..."
Guest,We can find a place for them.,Prabhupāda, Huh?
Guest,We can just go and arrange it if you allow us.,Prabhupāda, Ah.
Guest,We go while the festival is on. We can arrange for your place for you and for devotees...,Prabhupāda, Yes.
Guest,...to stay. I can do that.,Prabhupāda, That's all right.
Guest,I'm going a couple of days earlier anyway.,Prabhupāda, All right. So (Hindi).
Guest,Rohita.,Prabhupāda, Huh?
Guest,Rohita.,Prabhupāda," Rohita, yes, I remember."
Guest,(Hindi),Prabhupāda, Rohita.Rohitawas the son of...
Guest,Hariścandra.,Prabhupāda," Hariścandra, yes. And daughters?"
Guest,"Daughters they will be bringing with them this evening also, the two daughters.",Prabhupāda, Oh. So how old they are?
Guest,One is about seventeen.,Prabhupāda, One I think ten years.
Guest,"Yesterday the two younger ones came. Of the two elder ones, we'll bring this evening. They are eighteen..., seventeen and eighteen.",Prabhupāda, So...
Guest,One is studying to be...,Prabhupāda, You are trying to find out some groom? Not yet.
Guest,Not yet. I have not done anything.,Prabhupāda, I think you can get them married if you find out good boy.
Guest,(Hindi),Prabhupāda, Working.
Guest,(Hindi),Prabhupāda, Good health and working. Never mind rich or poor.
Guest,(indistinct),Prabhupāda, You should see that he is good health and working. That's all. Not idle. So in your community I... (end)
Reporter,"It's very, I think, sir, that we must, as you say, live and have our being inKṛṣṇa...",Prabhupāda," Yes. It is already, but you have forgot."
Reporter,"It is unique. It is so unique. Of course, I mean to say...",Prabhupāda, Huh? Why it is not easy?
Reporter,"It is not easy to be able to live, everybody... You know what apāpīI am. I don't think theKṛṣṇaconsciousness is so easy...",Prabhupāda," No, no, no. Even if you arepāpī, if you see... Don't you see the sunlight?"
Reporter,It's very easy to see.,Prabhupāda, Suppose you arepāpī. Do you think that you don't see the sunlight?
Reporter,"Yes, we do.",Prabhupāda," So ifKṛṣṇasays, ""The sunlight is Myself,'' what is the difficulty, even if you arepāpī?If..., don't... If you say, ""I won't understand like that,'' that is another thing. But if the statement is clear, even if you arepāpī, what is the difficulty to understand? Simply if you say, ""I won't understand,'' like this, that is a different thing."
Reporter,"No, no, no. So how do you explain to a Muslim, he's...",Prabhupāda," No, no, no. You say one after another."
Reporter,"Yes, sir.",Prabhupāda, Don't make me distressed. So try to understand.
Reporter,Yes.,Prabhupāda," You have raised that ""I cannot understand.'' What is the difficulty to understand?"
Reporter,"I mean to be able to actually live it, day to day, like.",Prabhupāda," This is a question of... Even supposeKṛṣṇasays, ""This beautiful flower I am.'' So you are seeing this beautiful flower. So why do you not understand ifKṛṣṇasays like that? This isKṛṣṇaconsciousness.Kṛṣṇasays,bhūmir āpo 'nalovāyuḥkhaṁbuddhiḥmanaḥevacabhinnāmeprakṛtiḥaṣṭadhā:[Bg.7.4] ""These eight (indistinct), eight kinds of material elements, they are My energy.'' So you are sitting on the ground,bhūmiḥ, so if you understand that it is one of the energy ofKṛṣṇa.... Just like the electric fan is running on, everyone knows there is electric energy. Similarly, if you see the ground,bhūmiḥ, as expansion of Kṛṣṇa's energy, what is the difficulty?Bhūmir āpo 'nalovayuḥ."
Reporter,(indistinct),Prabhupāda, Huh?
Reporter,"It is very easy to... Sir, what is difficult to...",Prabhupāda, I do not know what is the difficulty. (Hindi)
Reporter,(Hindi) (laughter),Prabhupāda," It is very simple, you see. Actually one who does not understand what isKṛṣṇa, for the neophyte, the prescription is there, that ""You understandKṛṣṇalike this.'' Because you are dealing withbhūmiḥ, you are dealing with water, you are dealing"
Reporter,"Sir, nobody is denying. Only we are trying to comprehend, understand.",Prabhupāda," So there is no question of comprehension. When you see a snake, call it a snake. There is no question of comprehension. This is a fan, everyone knows. When I will say, ""This is a fan,'' everyone understands it. Law of identification.Kṛṣṇais identifying Himself, that ""This is my energy."""
Reporter,Let us understand you first of all.,Prabhupāda," I have no personal presentation. I am speaking only whatKṛṣṇa... Therefore we are presentingBhagavad-gītāAs It Is. Here is the book, you see. This book,Bhagavad-gītāAs It Is, which we are presenting, and publisher is Macmillan Company, and every year they are printing at least fifty thousand copies. This is for our fifth edition. They are printing this book since 1968. '68, '69, '70, '71, that, I think, I know they have, they are fifth edition, and people are reading it,Bhagavad-gītāAs It Is. Our..., we don't change.Kṛṣṇasays, ""I am the Supreme,'' and we are sayingKṛṣṇais the same, Supreme. Even I do not understand what isKṛṣṇa, I am simply presenting what is written in theBhagavad-gītā.mattaḥparataraṁnānyat kiñcidastidhanañjaya:[Bg.7.7]""There is no superior element above Me.'' So we say, ""Kṛṣṇa is the Supreme. There is no other Supreme.''Kṛṣṇasays,man-manābhavamad-bhaktomad-yājīmāṁnamaskuru[Bg.18.65]. We say that ""You follow, think ofKṛṣṇa, you become a devotee ofKṛṣṇa, you offer your respect toKṛṣṇa.'' So we are not (indistinct), because we are presentingKṛṣṇaas He is speaking in theBhagavad-gītā, that's all."
Reporter,How do you feel the modern world...,Prabhupāda, This is the feeling. You see the effect.
Reporter,What's your feeling?,Prabhupāda," My feeling, I am very satisfied thatKṛṣṇais accepted by presenting as He is. I must be very satisfied, because before me, who did not presentKṛṣṇaas He is, there was not a singleKṛṣṇaconscious person in the Western world. Now I have got thousands. So why I shall not feel satisfied? Those who misinterpretedBhagavad-gītā—""This is this, this is that, this is that''—they could not get even oneKṛṣṇaconscious person, and by presentingBhagavad-gītā, they are selling fifty thousand copies per month, and I am getting every year one thousand, two thousandKṛṣṇadevotees. So why it is not practical?"
Reporter,In India?,Prabhupāda, In India everyone isKṛṣṇaconscious. They are trying to forgetKṛṣṇaconsciousness.
Reporter,"Oh, we are. I see.",Prabhupāda, EveryoneKṛṣṇaconscious. Who does not knowKṛṣṇa?
Reporter,"That's right, sir, that is we are very poor specimens. I mean every...",Prabhupāda," No. By force you are trying to forgetKṛṣṇa, that's all."
Reporter,"Sir, I beg your pardon, sir. We are very poor specimens.",Prabhupāda, Huh?
Reporter,"If, as you said, sir, we are all, everybody isKṛṣṇaconscious in India, still I can say we are to (indistinct) problems here. We are very poor specimens. I won't talk in all other...",Prabhupāda, But you do... Don't you... You have not heard Kṛṣṇa's name?
Reporter,We have heard...,Prabhupāda," No, no. You have not heard Kṛṣṇa's name? Then why you are notKṛṣṇaconscious?"
Reporter,We are conscious of the Kṛṣṇa's existence.,Prabhupāda," Outside..., out of India they ask us this question, that ""In India, how manyKṛṣṇaconscious?'' Every Indian isKṛṣṇaconscious. Every Indian isKṛṣṇaconscious. But he's trying to forget by artificial means."
Reporter,So you mean byKṛṣṇaconscious...,Prabhupāda," By nature every Indian born isKṛṣṇaconscious, but at the present moment they are trying to forget Him. That is the problem, going on."
Reporter,What part ofKṛṣṇa? Or just part of His life?,Prabhupāda," Kṛṣṇa, there is no part.Kṛṣṇais absolute."
Reporter,"He doesn't have form. For me, and for my child, Kṛṣṇa's here child life is very better.",Prabhupāda," For child, and for me or for you, simply try to understand that there is a personKṛṣṇa. That's all."
Reporter,"So, sir, are we rightly understanding that by ""Kṛṣṇa'' you mean some eternal principle, not as...",Prabhupāda," Not principle. A person, like you, like me."
Reporter,A person?,Prabhupāda," Yes. Just so you are talking with me, I am talking with you, you are person, I am person, similarlyKṛṣṇais a person."
Reporter,"Person in the ordinary sense of the word, or...?",Prabhupāda, No. He is Supreme Person.
Reporter,Supreme?,Prabhupāda," Yes. Just like we are sitting here in Delhi City. Now here is Lalaji. He is supreme personality, mayor. (laughter)"
Reporter,"So we, we can see and feel and touch Him and be something also like...",Prabhupāda," No. I am taking for example India, the president is the supreme personality. The president is the supreme personality. You have to admit it. You may accept him or not, but officially you have to admit. So in this whole creation, cosmic manifestation, there must be some Supreme Personality. That isKṛṣṇa. That is confirmed byKṛṣṇaand theBhagavad-gītā,mattaḥparataraṁnānyat kiñcid as tidhanañjaya:[Bg.7.7]""There is no superior personality than Me.'' And we accept it. There is ourKṛṣṇaconsciousness: ""Oh,Kṛṣṇais the Supreme Person.'' So our knowledge is very easy. We don't make any research. Here isKṛṣṇasays that He is the Supreme Personality—we accept it. That's all. It is very simple."
Reporter,"Can we see Him, just as we see Lalaji?",Prabhupāda, And why not? Why not?
Reporter,But with these eyes or the...,Prabhupāda," Yes, with these eyes. Simply you have to purify. Just like Lalaji, now he is known here. We can see. But he goes in the streets, nobody knows him. So you mis..., might have seen Lalaji; he cannot see. Is it not? Tell me this? One who does not know Lalaji, Lalaji on the street, then even Lalaji meets him he does not see him. Why?"
Reporter,"Question of eyes and knowing, sir.",Prabhupāda, Yes. Then he has to make prepare his eyes to see Lalaji.
Reporter,"So, sir, how do we prepare eyes to see?",Prabhupāda," That is, that is the question."
Reporter,"(indistinct) (laughter) He said it's easy. I said, well, I know what is...",Prabhupāda," No, no. It is easy. It is easy. Suppose I say, you say that ""I have never seen Lalaji,'' and if I say, ""Here is Lalaji. Why don't you see?'' and if he accepts, that is... That's all right. What is the difficulty? If you say, ""No, I cannot believe you. I don't think that he is Lalaji. Lalaji, why he is walking on the street? He must be in a big, nice car.'' But if you put all this argument, then it is very difficult for you. But if you believe me that ""Here is Lalaji,'' then the matter is very simple."
Reporter,The question is faith versus the...,Prabhupāda," It is not faith. It is notLala... When I speak ""Here is Lalaji,'' it is not faith. It is fact."
Reporter,I guess because you have...,Prabhupāda, But you don't believe me.
Reporter,"Because you have personally witnessed, you see, sir.",Prabhupāda, That's all. It is not faith.
Reporter,"Oh, yes, sir. You are (indistinct).",Prabhupāda," If you believe me, then it is all right. If you don't believe me, that is different."
Reporter,"Then, sir, if everybody (indistinct) and that comment, ""Believe me,'' that...",Prabhupāda," No. Why do I say...? You have to, you have to see whether, whether this person is worthy of believing. (laughter)"
Reporter,Whether theguruis right.,Prabhupāda," Yes. Thereforeguru,gurucannot be any ordinary man."
Reporter,That's right.,Prabhupāda," Thatgurucannot be. Thatguru'sdesignation is there in theVedas, thattasmādguruṁprapadyetajijñāsuḥśreyauttamam[SB 11.3.21]. Anyone who is inquisitive for understanding... Suppose if you are inquisitive to understand really what is Lalaji, then you must approach to a person who knows Lalaji. Then you will understand Lalaji. And if you approach somebody who does not know Lalaji, then he may give you misinformation. Soguruis that who knowsKṛṣṇa. Otherwise you will not be able to understand what isKṛṣṇa. ThatKṛṣṇaalso very easily you can find out. Take whatKṛṣṇasays.KṛṣṇateachesBhagavad-gītātoArjunadirectly. Now if you believeArjuna, then you understandKṛṣṇa.KṛṣṇataughtBhagavad-gītātoArjuna, and whyArjunawas taught, that is also said byKṛṣṇa, thatbhakto 'si priyo 'si:[Bg.4.3] ""Because you are My devotee.''Kṛṣṇadid not go to teachBhagavad-gītāto a Vedantist. He went to teach toArjuna. He was a family man, he was a soldier, but why he was selected? He,Kṛṣṇasaid,bhakto 'si. So if you approach aKṛṣṇabhaktalikeArjuna, then you will understandKṛṣṇa; otherwise you will not. They are understandingKṛṣṇathrough me, not before me. But if they or some of them, ""something,'' some of them ""something,'' they may be very big scholar, but they did not know what isKṛṣṇa."
Reporter,So first there should be direct...,Prabhupāda, Yes.
Reporter,...apprehension by...,Prabhupāda," Yes. One must bebrahma-niṣṭham,śrotriyaṁbrahma-niṣṭham.Tadvijñānārthaṁsagurumevaabhigacchet[MU1.2.12].Abhigacchetmeansmust. Youmustfind out aguruwho knowsKṛṣṇa. Otherwise there is no possibility of knowingKṛṣṇa."
Reporter,"So, sir, for we poor mortals it is very difficult to immediately, you see, to...",Prabhupāda, It is not a subject matter to understand immediately.
Reporter,(indistinct),Prabhupāda, It is not subject matter to understand immediately. It is a science.
Reporter,"Yes, a science.",Prabhupāda," It is a science,jñānasavijñāna. So you cannot understand a science in five minutes. That is not possible."
Reporter,Yes. So we were trying to understand... No. We have just come to understand you.,Prabhupāda, Yes. That was others you cannot understand. (laughter)
Reporter,(indistinct) He is trying to tell some kind of parochial (indistinct).,Prabhupāda," If you kindly accept what I say, then it is possible. If you are simply, what I say, if you have faith in me, and if what I say you believe, then you can understand. Other, it is not possible."
Reporter,"Can there be an existence without a faith, sir?",Prabhupāda," No. Faith is the beginning. But you have to... If you don't increase that faith scientifically, then that faith will not help you."
Reporter,"My (indistinct), sir, that without existence, without faith, there can not be (indistinct).",Prabhupāda," No, no. That I say: faith is the beginning. Faith is the beginning."
Reporter,"Because I take the word of my father, of my mother, that he is my father...",Prabhupāda, Yes.
Reporter,...I cannot prove it. Nobody can prove it that he is my father.,Prabhupāda," Yes, yes. Therefore that is the beginning of knowledge. That is the beginning,adauśraddhā. That is stated in theśāstra:adauśraddhā, faith. Then if you have gotśraddhā, thenādauśraddhātataḥsādhu-saṅgaḥ[Cc.Madhya23.14-15]. Suppose if you are, if you are very much anxious, you have got faith to understandKṛṣṇa, then next step is to associate with persons who knowKṛṣṇa. Just like you are doing some business, so you have to enter into some association, businessmen, to understand the business from them. Similarly, if you have faith inKṛṣṇa, then you have to understand Him through the association of devotees.Ādauśraddhātataḥsādhu-saṅgau[Cc.Madhya23.14-15].Athabhajana-kriyā. Then as soon as you have... Just as these boys, they came to me. After association they wanted to be initiated: ""Swami, please initiate.'' That is calledbhajana-kriyā.Ādauśraddhātataḥsādhu-saṅgaḥathabhajanakriyā. And if you are performingbhajanakriyānicely, thenanartha-nivṛttiḥsyāt, then all misgivings will go away."
Reporter,Anarthavisya.,Prabhupāda," Anartha-nivṛttiḥsyāt. Then nobody will question. All questions will beanartha-nivṛttiḥ, all doubts gone. Thenniṣṭhā, firm faith. Then firm faith,niṣṭhā. Then taste. Whenever there isKṛṣṇatopics, immediately you go.Tatoniṣṭhā..."
Reporter,Taste?,Prabhupāda," Taste,ruciḥ."
Reporter,"Accha. Taste,ruciḥ.",Prabhupāda," Tatoniṣṭhātataḥruciḥathāsakti, then attachment."
Reporter,Tathā?,Prabhupāda, Āsakti.
Reporter,Āsakti.,Prabhupāda," Mayyāsakta-manāḥpārthayogaṁyuñjanmad-āśrayaḥ. That isKṛṣṇasays,mayiāsakta. We have to increase ourāsakta, attachment, forKṛṣṇaby this process.Tathāsaktitataḥbhāvaḥ. Then you will seeKṛṣṇaeverywhere. That iskṛṣṇaprema."
Reporter,That isbhāva. That is at last...,Prabhupāda," Yes, not last. Last but one. The last stage is you can not live withoutKṛṣṇa."
Reporter,"What do you call in Sanskrit, sir?",Prabhupāda," That is called, first of allbhāvaḥ, thenprema,prema,kṛṣṇaprema. That is our high perfection. Just likeCaitanyaMahāprabhuis speaking that ""I am seeing everything vacant withoutKṛṣṇa.''Śūnyāyitaṁjagatsarvaṁgovinda-viraheṇame. That is the last stage of perfection. You becomemadabout, afterKṛṣṇa. So that will take time. This is the process. But faith is the beginning. Yes. And that faith is also explained by the author ofCaitanya-caritāmṛta:śraddhā-śabdeviśvāsasudṛḍhaniścaya. Faith means such faith that firm faith,sudṛḍha,niścaya, certain.Kṛṣṇabhaktikailesarva-karmakṛtahaya. This is faith. ThereforeKṛṣṇasaid thatsarva-dharmānparityajyamāmekaṁśaraṇaṁvraja[Bg.18.66]. So faith means to believe in the word ofKṛṣṇa, that ""Surrendering toKṛṣṇaI will get everything. Now, I am free. This is my perfection.'' That is called faith.Kṛṣṇasaid thatsarva-dharmānparityajyamāmekaṁśaraṇaṁvraja[Bg.18.66]. Now, if I say unto you that ""You give up everything, come with me,'' unless you have got firm faith, how can you do it? That is faith. That faith has to be increased, and then it will reach to the stage of love."
Reporter,"Sir, just now we are coming from the press conference of another saint,BalaYogesvara. He said, his slogan is, ""Give me love, I'll give you peace.""",Prabhupāda, What?
Reporter,"He wants immediate this thing. Yours, in your case,premacomes last. He says, ""Give me love, I give you peace.''Śānti-premagośāntilo. (sound of siren) (discussion on siren sound)",Prabhupāda, I think blackout is over. (more discussion on blackout)
Devotee; Reporter,"Shut the shutters on the doors and we'll go right (indistinct).; Sir, this is the real present ugly reality here. We are being threatened.",Prabhupāda, Huh?
Reporter,"This siren is a, shall I say, a very ugly reality before us.",Prabhupāda," You are already in ugly reality always, twenty-four hours. (laughter) Suppose there is no blackout. Still, if you go in the street, is there guarantee that you will go home?"
Reporter,Yes.,Prabhupāda, Is that guarantee?
Reporter,"No, no.",Prabhupāda, Then you are always in ugly reality. Why do you say this blackout? This is one of the features of that ugly reality. That's all.
Reporter,"Yes. At the moment I see, but has it...",Prabhupāda," Huh? (laughs) You are all, you do not realize that, that you are twenty-four hours in ugly reality! [break] ...attended.Padaṁpadaṁyadvipadām[SB 10.14.58]. Every step danger. Why taking this?"
Reporter,"I know, sir, but this is collective, national danger here. Have you anything to offer to us as a, as a...",Prabhupāda, ThisKṛṣṇaconsciousness. Our only remedy is thisKṛṣṇaconsciousness. You take to this and you will be happy. That's all.
Reporter,"We'll..., yes, sir. I think somebody should go to (indistinct), to those who are threatening us. Some, I wish...",Prabhupāda, What benefit you will derive by going to (indistinct)?
Reporter,"But, well, he'll go to the... Supposing somebody is out to kill me. That's changing, if you can't tell him...",Prabhupāda, But suppose (indistinct) does not kill you. Will you be safe?
Reporter,"No, sir. That I can see, but...",Prabhupāda," Then what is the use of going to (indistinct)? You will die today or tomorrow. That's all. If you want to save yourself, then go toKṛṣṇa. That is our proposal. (laughter) As soon as you go the (indistinct), he does not fight, do you mean to say you will live forever?"
Reporter,"No, no, sir. I've got...",Prabhupāda, Then what is the use of telling (indistinct)? TrustRādhā-Kṛṣṇaso that you may perpetually be saved. Why don't you take that?
Reporter,"I was only thinking in terms of collective security, not... I can see your point now.",Prabhupāda, You should know that you are always in danger.
Reporter,"Yes, sir. We agree.",Prabhupāda, Oh.
Reporter,The great Einstein said the same thing when he was actually... He said there was no question...,Prabhupāda, That is our position.
Reporter,I could many times fall from here...,Prabhupāda," AndKṛṣṇasays, ""I will save you.'' Therefore let us go toKṛṣṇa. Why (indistinct)?"
Reporter,"Changing, because he is disturbing, that's all.",Prabhupāda, Disturbing... Your mind is also disturbing always.
Reporter,"Yes, yes. You are...",Prabhupāda," That is always with you. Your body disease always with you. Are you not suffering from bodily pains—""Oh, I'll (indistinct)""? Why don't you go to (indistinct) to cure your (indistinct)? (laughter). So why you do? You are already in danger. If you... Why don't you realize that point?"
Reporter,That I... Yes.,Prabhupāda, Therefore...
Reporter,But we are talking of national problems.,Prabhupāda," These are symptoms. Just like one man is diseased and he is saying, ""Oh, (indistinct).'' Real thing is his disease. These are symptoms. So people are trying to cure patchwork. We are giving the supreme cure. That is the difference. No patchwork, no patchwork disease cure will help you. Complete cure."
Reporter,Māmeti.,Prabhupāda," That's it. That we want. No more repetition of birth and death.Māmeti. That isKṛṣṇaconsciousness, benefit ofKṛṣṇaconsciousness.Yadgatvānanivartantetaddhāmaparamaṁmama[Bg.15.6]. If you go toKṛṣṇa, then you don't come back again."
