Question Speaker,Question Text,Answer Speaker,Answer Text
Amogha,"There's a verse in theBiblewhich says ""Only he can sin who has come short of the glory of God."" So they say this means if you think you cannot sin, that means that you think you are God. But we say that you can surrender and become perfect.",Prabhupāda," If you surrender to God, then you become perfect."
Amogha,"They seem to like everything about our philosophy, except when we explain very clearly that everyone is sinning and under the control of lust and that we must become free from lust. Then they become disturbed because they don't know how to do this, and they want to disclaim it. Just when I was saying that in one class, they all understood very clearly by examples that we are all controlled by our senses, and this microphone speaker came on for all classes, interrupting my speech, and a voice announced in the Catholic school, ""Would all the students whose parents purchased tickets for the wine-tasting festival tonight please report to the office,"" and they all began to laugh because they were embarrassed, because they could see that actually they were engaged in sinful activities. They are also very amazed when they see your books. Sometimes we take ten or fifteen books-Bhagavad-gītā,and tenŚrīmad Bhāgavatams,Caitanya-caritāmṛta—and we line them all across the front wall or desk, maybe fifteen books. And I begin by saying, ""I'm sorry there's only a few minutes to talk, because ourBibleis very big,"" and then I explain, ""This isBhagavad-gītā,and thenŚrīmad-Bhāgavatam'ssixty volumes.Caitanya-caritāmṛta-twelve volumes."" And they become very much amazed that this is our..., beginning of ourBible.[break] What can we say to Communists to attract them toKṛṣṇaconsciousness?",Prabhupāda," To make their Communist philosophy perfection. That your Communism is not perfect. ByKṛṣṇaconsciousness you can make it perfect. Take for example that you are sympathetic to all living beings that they must eat. But why you are eating animals? They must eat also. Why don't you allow them to eat? That is you defect. We allow everyone to eat. Not only human beings, but also animals, birds, beasts, they should live comfortably and without any disturbance, they must get their food. That is our Communism. But where is your Communism? You are thinking of your countrymen only, or in your country also only for the human being, and you are sending other poor animals, because they cannot protest, to the slaughterhouse. So why do you protest to the capitalists when they send you to the slaughterhouse? You are sending these poor animals to the slaughterhouse. So why do you protest? You protest that the capitalist are slaughtering you. So, if you slaughter others, why should you be afraid of being slaughtered yourself? Is it all right?"
Amogha,Yes.,Prabhupāda," Yes, that is imperfect. We are alo Communists, but we are perfect Communists. We are thinking of all living beings."
Gaṇeśa,"Some people say that in our philosophy, if we do not wish to slaughter the animals, what about the trees? We are killing the plants. They are also living entities.",Prabhupāda," If you compare the animals and the trees as the same, then why not kill yourself, your brother? Why do you distinguish? Why don't you slaughter your own son? Why do you distinguish?"
Gaṇeśa,He's a relative.,Prabhupāda," You discriminate. If you are slaughtering animals and you are comparing that killing of the vegetables and the killing of the animals is the same, then killing your son and killing an animal is also the same. Why do you discriminate? Just kill your own son and eat."
Paramahaṁsa,"He's a human being, though.",Prabhupāda," Ah, therefore there is discrimination. Discrimination is the better part of valor. Whom should we kill? It is all right.Jīvojīvasyajīvanam.But there is important. If you eat vegetables there is no crisis, you can go on. It is a fact that an animal is eating another animal. It may be vegetables or animals, but they are disturbing. Therefore it is said, ""As it is allotted."" You should eat such and such. Not that indiscriminately you can eat everything. If you think killing of an animal and killing a vegetable is the same, then killing of your son and killing of animals or vegetable is the same. Why do you discriminate? What is your answer?"
Gaṇeśa,"So if we discriminate between the animals and the plants, well what about the discrimination between the human beings and the animals? Is it not all right to kill animals and not human beings?",Prabhupāda," No. You discriminate actually. You do not kill human beings, but you kill animals. Similarly you discriminate: instead of killing animals, kill vegetables. Importance. Just like this grass. There is enough supply of grass, but you cannot have enough supply of cows. Therefore discrimination is that it is better to live on grass than on animals. Now, still they are eating seventy-five percent other than animals. They are not eating only animals. Why not twenty-five percent more? In the market they are not eating animal. When the animal-eaters I see, they have got a little flesh, surrounded by salad and these peas and so many other things. Why don't you eat only meat?"
Śrutakīrti,Because we require a balanced diet.,Prabhupāda," No, you cannot supply. If everyone eats meat only, then one day all animals will be finished."
Paramahaṁsa,"But we want to have a balanced diet with meat, and vegetables and fruit.",Prabhupāda," That balance of diet can be done by grains and vegetables. Why should we kill animals? We know that, the balance can be done. You learn from us that balanced food can be done."
Amogha,But in theBibleit says that God gave animals to the man.,Prabhupāda," For protection. Not for eating. Rascals.Bibledoes not say that you kill animals. Then Jesus Christ is a hypocrite. His commandment is, ""Thou shalt not kill."" If he allows killing, then why does he say, ""Thou shalt not kill""? Then you prove that Jesus Christ is a hypocrite. Are you following a hypocrite? Nonsense."
Paramahaṁsa,"So we understand. We will stop eating meat, but we can still eat fish and eggs. Because there are plenty of fish and plenty of eggs.",Prabhupāda, That is also better than killing animals.
Amogha,Jesus also gave fish to the people in one part of the Bible.,Prabhupāda," When there is no other food, you have to take anything. That is another thing. But when there are other foods, grains and vegetables, why should you eat anything? You have to eat and live. So if you can eat and live innocently, why should you kill? Then, Christ says ""Thou shall not kill."" Was he a fool, rascal, that he advised ""Thou shall not kill""? He had no idea?"
Śrutakīrti,But he meant kill other people.,Prabhupāda," No. That is your interpretation, rascal's interpretation."
Amogha,All the priests say that.,Prabhupāda," He says clearly, ""Thou shall not kill."" And when I cut grass, it is not called killing. You should know dictionary. Because you are uneducated, you do not know the meaning of the dictionary."
Śrutakīrti; Paramahaṁsa,But I'm just a common Christian. I'm following my authority. They say it's all right. The Pope.; He's the supreme authority. The Pope is eating meat.,Prabhupāda," That means from the supreme down to the rascal everyone is rascal. That proves it, that all of you are a set of rascaldom."
Paramahaṁsa,But the government doesn't charge anyone with crime for killing an animal.,Prabhupāda," Government means they are full of rascals. Government by the people. So you are all rascals, the government is also rascal. Your democracy means government by the people for the people. So all the people are rascals, beginning from the Pope down to the common man. Therefore the government is rascal."
Paramahaṁsa,"But not all of us are Christians. Some of us are Muslims, and in theKoranMohammed says that eating meat is all right. In fact it is required to be a good Muslim, to eat meat.",Prabhupāda," They spoke in the desert. What will they eat? But you are not in the desert. Meat-eating is a crude form of eating when people are uncivilized. When there is no other food, you cannot produce. But when you are civilized, when you learn how to produce other foods, why would you eat meat? How are you civilized?"
Amogha,"Śrīla Prabhupāda, in Sikhism there wasGuruNanak andGuruGranth Sahib.Is that actually a real scripture, and wasGuruNanak actually a devotee? Or is that not correct?",Prabhupāda, They created a system of religion which can include Hindus and Muslim. That was at the time needed. But that is not a good system of religion.
Paramahaṁsa,You mean a compromise between the two.,Prabhupāda," Compromise, yes. There was too much strain between Hindus and Muslims, so he wanted to make a compromise. Actually there was only Vedic culture all over the world. As the things deteriorated, new systems of religion came in. Either the Sikh religion or the Christian or this religion, Muslim religion. They are, what is called, deformed type of religion. Religion is thatsarva-dharmānparityajyamāmekaṁ[Bg.18.66].That is religion. These are later on deformed."
Gaṇeśa,"So is that according to time, place and circumstance we must discriminate in our eating?",Prabhupāda, What?
Gaṇeśa,"According to time, place and circumstance we must discriminate whether to eat meat, whether to eat the vegetables?",Prabhupāda," Yes, you must eat. But when good things are available, why should you eat bad things? You must be pacified."
Amogha,Was there a story? The Hindus always tell this story about I thinkViśvāmitraṚṣi eating a dog or something?,Prabhupāda, Sometimes. There was no food.
Amogha,They like that story. What about in the Buddhist philosophy; we understand that...,Prabhupāda, No killing.
Paramahaṁsa,...in the higher stage...,Prabhupāda, No killing.
Amogha; Paramahaṁsa; Amogha,"Yes, but the Buddhist monks, when they beg, they simply accept whatever alms they receive, and if they receive meat then they'll eat that, and if they receive some raw grains then they eat that. Actually that is a higher state of renunciation.; And if they receive some cigarettes they'll smoke them.; Yes, and if they receive-they'll take anything, they are so renounced. So isn't that more spiritual?",Prabhupāda, They have no idea what is spiritual. Buddhist religion is not a spiritual. It is material. If you kill me then I feel pain; therefore I shall not kill you. This is.
Amogha,Recently we received a letter from a Chinese man in Singapore. He wants all of your books. He wants to know how much.,Prabhupāda, Oh? You have supplied?
Amogha,"Well I just received it. I will answer him and tell him the cost. I will supply him, yes.",Prabhupāda, Chinese man from?
Amogha,Singapore.,Prabhupāda, Singapore.
Amogha,That is the country that doesn't like us to come in. Just below Malaysia.,Prabhupāda," In the beginning don't talk of these details, just try to convince about the philosophy. What is the nature of God? What is your nature? How we are related, like that."
Paramahaṁsa,By details do you mean the rules and regulations?,Prabhupāda," No, that is not in the beginning. In the beginning one must know that he is not this body. He is spirit soul. Don't bring in controversy, but try to convince that you are not this body. Then, gradually. That is the mode of teaching in theBhagavad-gītā."
Paramahaṁsa,As they become more interested they ask automatically how they can make advancement.,Prabhupāda," If they understand that ""I am spirit soul"" then he'll advance. Then you can say. The chanting is required."
Paramahaṁsa; Amogha,"Andprasādam.; Everyone likesprasādam.In these high schools we takemaṅgalaāratika burfiand they love it. Sometimes the Catholic sisters and nuns come up afterwards and say, ""How do you make this? What is the recipe?"" (end)",Prabhupāda," There is an operator. A child cannot think. Motor car is running. Child will think the motor car is running automatically. But a sane man will understand that there is a driver. So persons who deny the existence of God are like that. They see the machine. Nature is the machine. But behind the machine there is an operator. These rascals cannot understand.Nābhijānāti,māmebhyaḥparamam, tribhir guṇamayair bhāvair.Machine is working, nature is working, that much they can see. And behind the machine there is operator. That they cannot see. What is your answer? What the atheist will say? Has the atheist any experience that any machine works without operator? Has he got any experience?"
Paramahaṁsa,No.,Prabhupāda, Then why does he say?
Paramahaṁsa,But this whole universe—we cannot compare the whole universe with any machine created by man.,Prabhupāda," Yes, yes. Why you bring man? This machine is created and being operated by God."
Paramahaṁsa,"Well, we don't have any experience of such a machine.",Prabhupāda," Huh? What do you mean by machine. First of all define what is your idea of machine. Just like the other day we saw, we saw the Thompson place, being printed, being collected, and so many things are being done. It is like this. By machine the seasonal changes are going on, the sun is rising, the moon is rising, the water in the ocean, the waves are there. Everything, machine working. It is machine. Everything being systematically done. Such a big ocean, vast water, it is just on the brink, no more. It is so organized. The sun is rising exactly in time, astronomically. The astronomical watch is one ten-thousandth part of a second. It is so accurate. You'll find everything is going on. [break] Today isekādaśī,eleventh day of the moon, the moon shall be like this. There one can see the moon and he can calculate. ""Today isekādaśī."" This is not machine? It is exactly, machine."
Paramahaṁsa,But the thing is this machine is so wonderful that it goes on without an operator.,Prabhupāda," That is your dullness! You are rascal, you cannot understand how the machine is working, how big it is, that is your dullness. But it is a machine. Very big machine. You cannot understand—that is not (argument) that this is not a machine. This is not very good argument, that ""I cannot understand, therefore it is not a machine."" But you see the idea machine is there already, everything is going on—machine."
Śrutakīrti; Paramahaṁsa,It is such a good machine it doesn't require an operator.; That is the wonder of it.,Prabhupāda," No. That is wrong. You cannot find out in your experience anywhere, any machine which is not being operated by a person. You cannot find it. Then why do you bring this idea that without operator it is going on. Where you get this idea? This is a false idea. Because you have no such experience. Where is the machine that ""Here is a machine going on without any operator."" Find out a machine."
Paramahaṁsa,We're trying. (laughter) There are some automatic machines.,Prabhupāda, Automatic is at the hand of the operator.
Śrutakīrti,Someone must turn it on and off.,Prabhupāda, Yes. There is no such automatic machine. It is impossible to prove.
Gaṇeśa,"But we can see the operator of these small machines, Śrīla Prabhupāda, we cannot see the operator of this big machine.",Prabhupāda, Have you seen the operator in the power house?
Gaṇeśa,No.,Prabhupāda, Then? Do you think the powerhouse is going on?
Paramahaṁsa,"Well we could see him. We could go, we could drive there right now and see him.",Prabhupāda," Yes, you can see. You can go toKṛṣṇaand see Him. That requires qualification."
Paramahaṁsa,That's not as easy.,Prabhupāda," No, it is very easy. It is simply, as we are teaching our students, just become a devotee, offernamaskār, man-manābhavamad-bhakto,always think of Him, and you will go to Him. It is not at all difficult.Bahavojñāna-tapasāpūtāmad-bhāvamāgatāḥ. Bahavo,many, did come to Me. How?Jñāna-tapasā,by knowledge andtapasya,being purified, they come to Me.Kṛṣṇasays. Why you are disappointed? You can go.Kṛṣṇais open.Te'piyāntiparāṁgatim.Striyaśūdratathāvaiśya,even the women, less intelligent, theśūdra,vaiśya,they can come. Where is the difficulty? Even if you are born very lowest, you can go.Kṛṣṇais open to everyone. Simply you become qualified. That's all. And what is the qualification?Man-manābhavamad-bhaktomad-yājīmāṁnamaskuru[Bg.18.65],just always think of Me, become My devotee, offer your respects to Me, andman-manā,worship Me. Four things. That... We are opening this temple (in Melbourne) for this purpose, that you always think of Him, you worship Him, you offer obeisances to Him, and become His devotee. And then?Māmevaiṣyasiasaṁśayaḥ[Bg.18.65],without a doubt you will come to Him. What is the difficulty? There is no difficulty."
Paramahaṁsa,"If the operator of the powerhouse, he is operating and running the powerhouse, but it's not really necessary that we go and see him. We can simply enjoy the facilities offered by the powerhouse.",Prabhupāda," That's alright, but if you are intelligent enough, if you are a rascal fool, you cannot see, but if you are intelligent, then you'll be eager to: ""Who is operating? Let me see?"" That is the difference of intelligence. Dull, just like we read one story. One little boy he was beating on a drum. So, he became inquisitive, ""Wherefrom the sound is coming? Somebody must be within it."" He took a knife and cut it. This is intelligence. Wherefrom the sound is coming? He was beating-dum, dum, dum—he became inquisitive. That is intelligence. A dull student-coming, that's all. And intelligent, he tries to (find out), that is intelligence. Inquisitive. Intelligent boy will always enquire, ""What is this, father? What is this father? Wherefrom the sound is coming?"" That is intelligence. So, if one is very dull—just like cats and dogs, they cannot enquire. What is this machine? What is this behind? It is the human form of life—these enquiries should come. Otherwise he remains a cat and dog."
Jayadharma,"They say that they don't accept this body as a machine because they've never experienced a machine that can think, feel, and will for itself.",Prabhupāda, What is that?
Paramahaṁsa,"Well they say that this body is more complicated than any other machine because it can think, feel, and will, whereas other machines don't do that.",Prabhupāda," But the thinking, feeling, the brain is there. If the... That is the particular machine, because the operator is within. That you cannot see. The thinking, feeling is coming from the operator. The soul is there,dehino 'sminyathadehe[Bg.2.13].That these rascals cannot understand, that the thinking, feeling, that is of the operator, not of the machine. Is that clear or not? The operator is within. So the thinking, feeling, as you were asking, that is not of the machine, but of the operator, the soul."
Gaṇeśa,"Just like the child, Śrīla Prabhupāda, who was trying to find the sound within the drum, the material scientists are trying to find out the cause and effect of the material world. Is that not intelligence?",Prabhupāda," Yes, but they have not reached the ultimate goal."
