Question Speaker,Question Text,Answer Speaker,Answer Text
Brahmānanda,For us to... For our body to produce earth...,Prabhupāda," Now, just to understand that I am part and parcel ofKṛṣṇa, so the chemical and the water and the earth is coming from my body, so why not Kṛṣṇa's body, gigantic, the greatest, the chemicals, water, earth, water...? WhenKṛṣṇasays, bhūmir āpo 'nalo, ""It is My energy,"" that's fact. Where is the difficulty to understand? We can... We are little sample of God, a small God. So if we can produce, this body... The spirit soul as I have described yesterday, one ten-thousandth part of the tip of the hair, it is very, very minute. From that minute spirit so much earth, water, fire is coming. So why not the supreme spirit, huge quantity of water, earth, will not come? How one can deny it?"
Harikeśa,"Well, but verbal analogies don't prove the scientific a fact.",Prabhupāda," Then you are a rascal. Verbal analogy is proof. A small quantity, a small quantity producing; large quantity, large quantity producing. Where is the verbal? This is practical."
Harikeśa,"But that's assuming that God has a body, or there even is a God.",Prabhupāda," Huh? But that is... You are blind rascal, you cannot see. That does not mean that He has no body. You cannot see even the president's body here. That means president has no body? You rascal, you cannot understand. Because you cannot see the president's body, you cannot say, ""No, the president is bodyless."" That is your defect. You become qualified to see the president. You'll see he has got a body. Those who are not qualified to see him, they can say that he has not body. But why he has no body?śāstrasays. So if you remain fools and rascals, that is another thing, but He has a body.Iśvaraḥparamaḥkṛṣṇaḥsac-cid-ānanda,Brahmāis saying. Why He has no body?Sac-cid-ānanda-vigraha[Bs. 5.1].Vigrahameans body."
Harikeśa,"But we don't know, so we're taking the known and speculating on that...",Prabhupāda," You do not know; therefore you have to learn. If you want to remain rascal, fool, and still you want to know, that is not possible. You have to know from the real source. Then you'll know. But if you keep yourself in the rascal platform, then how you will know? Just like you have to go to a school to learn things. So how you can learn at home?Tad-vijñānārthaṁsagurumevābhigacchet[MU1.2.12].You have to go in order to understand that science. So how do you argue, keeping yourself in darkness? In darkness you cannot see anything. ""Oh, I do not see anything; therefore there is nothing."" Is that very good reason? You are blind, you cannot see the darkness. That is another thing. But things are there. You make your eyes operated and manifest your vision. Then you'll see. Therefore,ajñāna-timirāndhasya jñānāñjana-śalākayā cakṣur-unmīlitaṁyenatasmaiśrī-guravenamaḥ.Everyone is blind, in darkness. He cannot see anything. So one who opens the eyes,jñānāñjana-śalākayā,by the torch of knowledge, he isguru. This is description ofguru. If you are blind and have a blindguru, that is no use.Gurumeans who is not blind. I may be blind. Then that will be effective. This is no reason, ""I cannot see."" What you are? You can see? You cannot see even the president, and you want to see God without being qualified? This is laymans', rascal's reason, ""I cannot see. I do not see."" What you are? What you can see? You do not first of all evaluate what is your position, and you want to see something. The formula is there.Premāñjana-cchurita-bhakti-vilocanenasantaḥsadaivahṛdayeṣuvilokayanti[Bs. 5.38].One who has developed love of God is always seeing God. So where is that qualification? You are not lover of God, you are lover of dog, so how you can see God? You can see dog. That's all. Go on seeing dog perpetually. And at the time of death see the dog and become a dog. That's all."
Harikeśa,So I have to accept all this on faith.,Prabhupāda," Not faith, it is practical. You are so foolish, you do not understand. Unless you are qualified, you cannot see anything. So you have to qualify. It is not faith. Disqualified. You are disqualified."
Devotee (1),Like sometimes you make the example you can't see the president unless you are qualified to see the president.,Prabhupāda, Yes. Yes.
Devotee (1),"Likewise, you can't see God unless you are qualified.",Prabhupāda," Yes. That is wanted. It is not faith; it is fact. Unless you are fit to see something, you cannot see."
Jñāna,"Śrīla Prabhupāda, you're making comparison with the water coming from the gigantic body ofKṛṣṇa. The sweat, that's coming from water we took before. It's already existing.",Prabhupāda, Hm?
Jñāna; Brahmānanda; Jñāna,"We're not making water or making chemicals out of nothing. The living entity's body, that comes from...; We drink water, then comes the sweat.; It's not produced out of nothing.",Prabhupāda, Not without drinking? No. That's not fact.
Brahmānanda,Actually they say the body is made out of water.,Prabhupāda," ""They say. They say."" You don't drink water, and when you give me massage why do you perspire? You did not drink water. This is practical."
Brahmānanda,But formerly I had drunk water.,Prabhupāda," No, formerly, three hundred years, you had some water; therefore the water is coming out. This is all nonsense. Seven generation before my great-grandfather ate some ghee, and still I have got the smell. (laughter) It is that argument.Huh? This kind of argument has no value. Water is... You can create water from your body. What is there? You are a doctor. What is your...? Eh? Medical men they are. No? Water is created. How the blood is created? He did not drink blood. This is nonsense argument. How we create blood? It is becoming. You do not know how it is, but you have got such potency that blood is being created. You even do not know how the blood is being done, but it is being. That is inconceivable energy. There are so many secretions. They are coming within the body. So everything is there. By God's supreme energy they are being automatically.Svābhāvikījñāna-bala-kriyāca.Parāsyaśaktir vividhaivaśrūyate[Cc.Madhya13.65, purport].God has got multi-energies.Natasyakāryaṁkaraṇaṁcavidyate.This is the description. He hasn't got to do anything. Just like so many things are being manufactured within my body. I haven't got to directly work for it. So similarly, the God's gigantic...Natasyakāryaṁkaraṇaṁcavidyate.He has nothing to do.Natasyakāryaṁkaraṇaṁcavidyate.Natat-samaś cābhyadhikaścadṛśyate.Nobody is found equal to Him or greater than Him. We are... He is God, and we are subordinate because we have many equals, but He has no equal. He is unlimited; we are limited.Parāsyaśaktir vivdhaivaśrūyate.He has got multi-energies. The energies are working. Just like here there are so many instruments within this box, but you just push one button and it works. You just push one button; the whole thing is working. So similarly, the God has made this body so perfect that whatever is required, it is being manufactured. Nobody can explain. Can you explain how your hair is... You shave today, and tomorrow again, how it is growing, can you explain? But it is coming out. The energy is there. Similarly, if in the small body, a sample of God, so many energies are there, automatically working, then, so far God is concerned, thatparāsyaśaktir,He has got unlimited number of energies and things are taking place automatically. This material world is also external body ofKṛṣṇa. Just like our body, external body, and the hair is coming out. Do you endeavor for it? Similarly, the trees, plants, they are coming out."
Jñāna,If I eat a lot I become fat. If I stop eating I become thin.,Prabhupāda," You stupid, you eat so much, but God is not stupid. He is conscious perfectly. He has nothing to eat. Still, He can grow. That is the difference between me and God. You don't require to eat even. There are many saintly persons they do not eat. How they are working?RaghunāthadāsaGosvāmī was not eating. He was... Every alternate day he was, little butter, so much. That's all, not daily. Every alternate day. So actually we do not require to eat. Eating, sleeping, sex and defense—this is bodily necessities. But you are not this body. When you come to the spiritual platform there is no necessity of these four principles. So that is your mistake, that you are thinking, ""God has got a body like me. He requires eating for nourishing it."" That is your foolishness.Aṅgāniyasyasakalendriya-vṛttimanti.His body is so made that He can perform any limb's work by another limb. Just like we can see with the eyes. As soon as close the eyes, we cannot see. ButKṛṣṇacan see by His ear. As soon as you pray toKṛṣṇa, immediately He sees you, ""Oh, here is My devotee,"" by hearing the sound of your prayer."
Devotee(4),"Śrīla Prabhupāda, you said that our body was made by (indistinct). Why should we (indistinct)? But why should we come back?",Prabhupāda," Because you have this material body, you have got so many necessities and God has no material body. He has got spiritual body. He has no necessity.Aptakama.He is fully satisfied. He doesn't require to take anything."
Brahmānanda,He doesn't get hungry or thirsty.,Prabhupāda, Neither. Neither of these things because He hasn't got material body. You have got this material body; therefore you have got all these defects.
Indian man (5); Brahmānanda; Indian man (5),"Sometimes it was seen that the people that don't eat, then their body becomes very weak. Then the soul leaves the body after some time. People when they don't eat, their body becomes very weak, the soul leaves the body. Practically it has been seen.; Weak? Weak? The body becomes weak when they don't eat?; Yes.",Prabhupāda," So that is all for the material body. Weakness or strength or dwindling or becoming old isṣad-avikara. Ṣad-avikarameans birth, then growth, then sustenance, then by-products, then dwindling, then finish. Thisṣad-avikara,six kinds of changes, are meant for the material body, not for the spiritual."
Harikeśa,"So everything is going on, and those things that are going on and they happen to fit in with the whole scheme, they continue. If there is some strength they survive, and if not, they die off, so everything is happening by chance. But because...",Prabhupāda, Chance?
Harikeśa,"Yes, chance. But because... (laughter) But because...",Prabhupāda, Another stupidity. (laughter)
Harikeśa,"But because some things happen to work, they continue.",Prabhupāda, Will the medical man will say that everything happening by chance?
Harikeśa,"Well, that's because his body is all right. His body fits in with the scheme of things, so it can continue. But let's say the person doesn't eat, he can't get...",Prabhupāda," They know that you have violated these rules of health, therefore you are diseased. There is no chance."
Harikeśa,But he is fit to live so he can live. But someone other than...,Prabhupāda," Nobody is fit. The doctors also become sick as soon as there is violation. The violation is the cause of sickness, so either he may be doctor or no doctor, that does not matter. If you violate, you'll be sick. That is nature's law. Nature's law."
Devotee (1),"Speaking of chance, Śrīla Prabhupāda, it was mentioned in the scriptures that, inThe Nectar of Devotion,that in order to be involved in devotional service and execute devotional service in this life, we had to have some devotional service last life. So therefore, were you here last life too, to give us this devotional service?",Prabhupāda, Hm?
Brahmānanda,He's asking that inThe Nectar of Devotionit is stated that for one to engage in devotional service means that in his previous life he had some connection with devotional service. So he's...,Prabhupāda, So where is the chance? It is the cause and effect. If previous life you had some activities and the result is there. So where is chance?
Harikeśa,"So that's survival of the fittest. Because he could take to devotional service, he is surviving on in devotional service.",Prabhupāda," Surviving... So he is surviving, but the cause and effect is going on."
Jñāna,The scientists are saying the evolution of the body is purely by chance.,Prabhupāda," That is nonsense. Therefore we call them stupid, rascals. There is no chance.Kāranaṁguṇa-saṅgo 'sya,Kṛṣṇasays,kāraṇam[Bg.13.22].There is no question of chance.Kāranaṁguṇa-saṅgo 'sya.Because you do not know how you are infecting... Just like you become all of a sudden attacked with cholera. You are thinking that it is by chance. It is not chance. Eh? What this medical man will... ""It is chance."" No. You infected somewhere. You do not know. And because you are foolish, you are taking it as chance. There is no question of chance."
Harikeśa,But it was by chance I infected.,Prabhupāda," No, not chance. Why did you go where there is cholera case? That is your foolishness. Why did you go there? When there is infectious disease a man is forbidden, not to go there. So you went there without any knowledge and you infected. Now you are suffering. That's all. There is no question of chance. That is foolishness. Chance means ignorance. The ignorant people, they do not know. They infect sinful activities, and they say, ""by chance."" There is no question of chance.Kāranaṁguṇa-saṅgo 'sya,Kṛṣṇasays. There is no chance."
Cyavana,"If God's energy is so perfect, then how does this ignorance come upon the living entity?",Prabhupāda," That we have explained many times. You create your ignorance. Just like you cannot live without servingKṛṣṇa, but you create: ""Why not independently?"" That is your ignorance. By law, by nature's law, you cannot live without being subordinate toKṛṣṇa. But why you are thinking, ""Why shall I be subordinate toKṛṣṇa?""Kṛṣṇais asking you,sarva-dharmānparityajyamāmekaṁśaraṇaṁ[Bg.18.66].Why you are not doing that? Why you are not doing that?Kṛṣṇais personally asking, ""You do this. I shall save you."" Why you are not doing this? So you violate the laws ofKṛṣṇa. You suffer. That's all."
Cyavana,"But if that energy is perfect, how can it violate?",Prabhupāda," Then you do not know what is living being. Living being has got the, I mean to say, independence, little independence. He can obey; he can violate. In our society there are so many. Somebody is strictly obeying, somebody is willfully, voluntary..., not voluntarily, willfully violating. They must fall down."
Jñāna,"If God is perfect, why didn't He make us perfect?",Prabhupāda," He is made perfect, but He is not... You are not stone. God is not stone. You are living being. The same thing you are repeatedly asking. You have got little independence because you are part and parcel of God. So by misusing your independence, if you violate the orders of God, then you suffer. You are perfect because you have got independence, but you misuse that perfectness. That is your fault. You perfect. You become imperfect by misusing."
Jñāna,Independence?,Prabhupāda," Yes. Everything is perfect.Pūrṇasyapūrṇamādāyapūrṇamevāvaśiṣyate,pūrṇātpūrṇamudacyate[IsoInvocation].Because you are part and parcel of God, you are perfect, but willfully you become imperfect. Again you become perfect; then you become imperfect."
Jñāna,Where does that will come from?,Prabhupāda," Will is given to you. Living being means there is will—thinking, feeling and willing. Don't question if you do not know. Everything comes from God. What is the use of ""Where will comes?""Janmādyaasyayataḥ.Ahaṁsarvasyaprabhavomattaḥsarvam...[Bg.10.8]. Everything is coming fromKṛṣṇa.Kṛṣṇahas got will; you have got will. Why do you ask? This is foolishness.Kṛṣṇahas got independence; you have got independence. You are a smallKṛṣṇa. A particle of gold is also gold. Everything is there. All chemical composition is there. It has come fromKṛṣṇa. Why you are asking wherefrom it comes?"
Jñāna,"All living beings are independent, but some choose to serve and some choose to disbelieve.",Prabhupāda," Yes. That is use of independence. Otherwise what is the meaning of independence? The meaning of independence is: ""If I like, I can do. If I do not like, I do not do."" That is independence. That means independence. If you are stereotyped, forced to do, that is not independence. Independence means if you like, you can do it, if not—you don't like-don't do it. That is independence. So misused independence means ignorance. He does not know that ""If I infect this virus of this disease I'll suffer."" But he does not know, ignorance. So he infects and he suffers."
Devotee (6),"Śrīla Prabhupāda, I was noticing yourŚrīmad-Bhāgavatamsthe other day andCaitanya-caritāmṛta.So I would like to take my time this time and offer my obeisances for such perfected, exalted work from such an exalted personality. All glories to you.",Prabhupāda, HareKṛṣṇa. (devotees offer obeisances) Thank you very much.
Devotee (6),"I haven't seen anything so beautiful, so transcendental.",Prabhupāda, Try to understand. Make your life successful.
Devotee (6),"I will with your mercy, with your grace. I need help.",Prabhupāda," That is my endeavor. I am trying to put things how people will understand and they become perfect. That is my endeavor, humble endeavor. That's all."
Jñāna,"Thank you very much, Śrīla Prabhupāda.",Prabhupāda, HareKṛṣṇa.
Indian woman (7),(Hindi) [break],Prabhupāda," ...say that if he remain forward even in the front of danger, that is his first credit."
Indian woman (7),(Hindi),Prabhupāda," It was a great service. That was a great service, recognized. [break]"
Devotee (8),It's a type of poem.,Prabhupāda," Anyway, so this, like sword. The tree is just like sword, and the sinful man is pushed through that tree."
Jñāna,"Prabhupāda, I've heard that even in hell the people think they are enjoying. Is that right?",Prabhupāda, Where you have heard? (laughter)
Jñāna,I thought that that was your own words.,Prabhupāda, Don't think like that.
Cyavana,Not to think but to know.,Prabhupāda, Yes. That is our position.
Cyavana; Devotee (8),"As soon as he says, ""I think,"" he's disqualified. As soon as he's speculating.; Prabhupāda? Some of the people I've met... Like in the later volumes ofŚrīmad-Bhāgavatam,some of the information is so much against what the living entities are experiencing and being educated in, that I've noticed that some people have turned away fromKṛṣṇawho already had some attraction when they hear these different topics, like the situation of the universe.",Prabhupāda, Hm? What is that?
Brahmānanda,"That because inŚrīmad-Bhāgavatamthe knowledge there contradicts the mundane scientific knowledge, people who had some faith inKṛṣṇabecome discouraged and turn away fromKṛṣṇa.",Prabhupāda," Let him go away. Don't care for him. Let all the fools go away. There is Bengali proverb, ""Instead of maintaining some bad cows, let the cowshed be vacant."" We shall prefer the cowshed vacant, no cow, than keeping all bad cows who does not give any milk, create disturbance."
Devotee (8),In our temple...,Prabhupāda," We are giving chance, but we don't want bad cows. We haven't got to agree with their views. They must agree with our views, then they can live. Otherwise let them go away. This is position."
Indian man (9); Brahmānanda,"Your Divine Grace, are we all equal in sight of God?; Are we all equal in the eyes of God?",Prabhupāda," But if you become unequal, you must go away. No. His question was they are disturbed. So that means they are unequal. Why they should be disturbed?"
Cyavana,"Kṛṣṇasays, ""All of them, as they surrender, I reward accordingly."" So that means they are surrendering in different...",Prabhupāda," Yes. He has not surrendered. He keeps himself separate fromKṛṣṇa, and he is, artificially he shows surrender. Surrender does not mean that you reserve something for you. That is not surrender. Surrender means without reservation. That is surrender."
Devotee (8),"Devotional service must be unconditional, or else it will drive us away.",Prabhupāda," Yes. Just like a child is surrendered to the parents. The parents say, ""Sit down here."" He sit down. That's all. No argument. That is surrender."
Indian (10),"Śrīla Prabhupāda, when we speak of parts and parcels of God, does it mean that we were there with God before we came to this world?",Prabhupāda, You are part and parcel then? What is that?
Brahmānanda,If we are part and parcels of God does it mean that we were with God before coming to the...,Prabhupāda," You are always with God, even your rebellious condition, you are with God. Just like a prisoner. A prisoner is always with the government, (laughter) but in one department he is kicked, and in one department he is patted. That's all. So if you prefer to be kicked, you remain inmāyā.But you are always in connection with God."
Indian man (11),"LordKṛṣṇasays, ""I am in everything.""",Prabhupāda," Yes. Your, this punishment condition is also God's creation, external energy. You cannot live for a second without God. But one who knows, he is blessed, and who does not know, he is condemned. But you know or not know, you are always with God. That is your position."
Devotee (12),"Śrīla Prabhupāda, how best can we present the teachings of...",Prabhupāda, Just abide by the orders of God and His representative. Then you be happy. Otherwise not.
Harikeśa,"This side, Śrīla Prabhupāda.",Prabhupāda, Sarvadharmānparityajyamāmekaṁśaraṇaṁvraja[Bg.18.66].That is the verse.
Devotees,JayaŚrīla Prabhupāda. Thank you.,Prabhupāda, HareKṛṣṇa. (end)
Brahmānanda,That's an accident. That's an accident.,Prabhupāda, Accident. All accidents make symmetrically so beautiful.
Harikeśa,"So in the beginning only it was an accident. Then it became regular, after that first accident.",Prabhupāda, Yes. So in the beginning let us kick. Then things will be all right. [break]Bhagavad-gītāsays in the beginning? Hm? What is the beginning?
Brahmānanda,Ahaṁbīja-pradaḥpitā[Bg.14.4].,Prabhupāda," Ah.Bījo 'haṁsarva-bhūtānām[Bg7.10],very good. Thank you very much. All these plants begins from the seed. That seed...Kṛṣṇasays, ""I am the seed."" So how it is accident? Every plant has got a particular type of seed. You cannot change it. You take two seeds. It will grow as it is; it will grow as it is. Not that by accident it will grow like this and it will grow like this, no.Roseseed will growrosetree, and mango seed will grow mangoes. Where is accident? The seed is there. Simply rascals."
Harikeśa,It's an accident where the seed falls.,Prabhupāda, Then you are great scientist. Let me kick on your face. (laughter)
Devotee (1),"What about cross-breeding, when they change the...? Cross-breeding.",Prabhupāda," That is not accident, cross-breeding. You arrange for that."
Devotee (1),They change the original seed.,Prabhupāda," Then what is that? That is not accident. You are doing that. How you say it is accident? Why do you put this rascal question? As you are doing otherwise, it is coming otherwise. How you can say it is accident? Accident means nobody interferes; it comes. That is accident."
Harikeśa,"Well, it may not be an accident, but it proves how we're becoming superior to the nature. We can control it. More and more, every day we're controlling.",Prabhupāda," How you can become superior? Nature has already given you, and then you are able to act. Where is your superiority?Huh?"
Devotee (2),That is a good point.,Prabhupāda," [break] ...given by God.Mattaḥsmṛtirjñānamapohanam.You have no intelligence even, so that is given by God. (Hindi) Let them become devotees. Why these old men, they are not coming? They are still after money?Amaraajñayaguruhanataraeideśa[Cc.Madhya7.128],CaitanyaMahāprabhusays. So you have come to this country. Do something good for these Africans. Let them become devotee. Where is that attempt? The white men, they also came to exploit them, and you have also come to exploit them. ButCaitanyaMahāprabhusays, ""No-paraupakara.""Upakarakara.That isCaitanyaMahāprabhu's... They are not so advanced; make them advanced. That is real cooperation. (Hindi) [break] Just like every one of them is attached to remain in Africa, continuing to... But they are being forcefully driven away: ""Go away."" Attachment must be there. The Englishmen, they have got attachment, but they were forcefully driven away. Similarly, this conditioned soul, he has got attachment. Andśāstraandśāstra... These people were driven away byśāstra,,by weapon, knife. That isśāstra.Andśāstrais the same thing, but it is books. Therefore it is calledśāstra.The original word is coming fromśās. Sasmeans ruling,śās-dhātu. Śāstra,śāstra,śāsana,śisya. Śisya. Śisyameans voluntarily accepting ruling. That is calledśisya.The word is the same,śās.Fromśās,śisya.Fromśās,śāstra.Fromśās,śāstra.Fromśās,śāsana.These are. So sometimes by force, sometimes by voluntarily... So just likeguru-śisya.Theguru, he gives enlightenment, andśisyavoluntarily accepts. That isguru-śisya.Similarlyśāstrameans weapon: ""If you don't follow, then I shall cut your throat."" Similarlyśāstra.Sośāstrasays that ""Now you must leave your family life."" That is calledvānaprastha.So that is not being carried out, although theśāstrainjunction is there.Brahmacari,gṛhastha, vānaprastha,sannyāsa.Sobrahmacārīis the beginning of life, how to become controlled life. Then he is allowed the concession for sense gratification. This isgṛhastha.Thenśāstrasays, ""Now you have done up to fifty years. Now get out."" But nobody is following. They are not prepared to get out unless death forces to get out. ThatKṛṣṇadoes.Mṛtyuḥsarva-haraś cāham [Bg.10.34].He is not willing. He has got attachment. He doesn't want. Then, at last,Kṛṣṇacomes as death: ""Now get out."" Kick out. ""Oh, I have got so many things. I have got my sons, daughters, and this, that."" ""Get out. No question."" And whatever you have accumulated, that is forfeit. That's all. The same process, just Africa government: ""Get out."" And what you have attained? All taken away. The sameśāstra, śis, śās-dhātu."
Indian woman,"Śrīla Prabhupāda, I am very surprised. I'm not born in India but I born in Africa. But why this culture I had in my heart from the start even? Forty-five years, that time was my... Forty years. And I only see my husband also. So I will give you service in this for fifty years. As you'll need any service from me, you take from me. Only...",Prabhupāda," That means in your previous life you were in these activities. That comes. That dictates, ""Now do it."" So even though you became woman, still, that instinct was there. You had it done in your previous life. That is stated in theBhagavad-gita."
Brahmānanda; Indian woman,"Yoga-bhraṣṭo.; I was waiting to decide, but I thinking, ""How I go to seeKṛṣṇa?""",Prabhupāda, Śucināmśrīmatāṁgehe[Bg.6.41].What is that?
Indian woman,So you come in my life. Before that time I was only forty-eight years.,Prabhupāda," So now the older section of the Indians, they should give up their family life and live in this temple, cultivate this spiritual life and preach. You see. There will be very nice relationship."
Indian woman,"Everyone, every state, this is true. Sometimes I go to preaching. I not looking ""Asian,"" or such and such. Anyone I go to preach.",Prabhupāda," We are all part and parcel of God. The outward dress only makes difference that ""I am African,"" ""I am Indian,"" ""I am this.""Paṇḍitaḥsama-darśinaḥ[Bg.5.18].Therefore one who is learned, he does not make that difference. That is accidental, that by... You can say acci... That is also not accidental, but some way or other, it has become so. The dress is different. But our movement is not with the dress but with the living being who has the dress. This is movement. Our, this is completely spiritual movement."
Indian man (4),"Many intelligent people in Africa, they are taking it very seriously. We have one professor, Entenjania Danisanjunibristi. He's a very young boy. So he bought yourBhagavad-gītāandBhagavatdāsawas there. So he took all the picture out, all the picture, and he framed. I have seen in the room. He put all the pictures in his room. Then he was writing me from a long time. He became our patron life member, and now he chants sixteen rounds. He has gone to London for our course. He said, ""After finishing this course I will take initiation from His Divine Grace. Then I will dedicate my whole life to preach in the university.""",Prabhupāda, He is Indian or African?
Indian man (4),"No, no, African. He's a professor. Oh, yes. You have seen the letter, I think. So when I was in, then I was in Mandena's room. He said ""No, you stay with me. Don't stay with the Asians."" So I was in (?) university, you know. He said Asian can take this philosophy and not be so serious. Now he has gone to London. He may see you when you will be there, for a year. And he chants sixteen rounds. He has nobody, no picture else in his room. There was one picture of the president there. He took it down and he put aKṛṣṇapicture there. So it's very serious. And he said, ""I don't know. Since I have read theBhagavad-gītāI go to my class to give a class to the students and I don't speak anything else about the scriptures.""",Prabhupāda, That is the sign.
Indian man (4),"And he's a very strong, Prabhupāda, also, very strong.",Prabhupāda," That is said aboutPrahlādaMahārājawhen he was boy. So he has been described askṛṣṇa-graha-praptaḥ.Just like under the influence of planet one becomes, what is called, ghostly haunted, like that, so devotee means when he becomesKṛṣṇahaunted. That is wanted. That isKṛṣṇaconscious. He does not think anything else exceptKṛṣṇa. That is wanted.Kṛṣṇa-graha-praptaḥ."
Indian woman,"(indistinct) ...a few days before I been here for the (indistinct) my family complained me, ""Mom, you don't know. Yesterday was very big day. Oh, you forget."" (indistinct) Kṛṣṇa's wedding ceremony (indistinct) myself I forget everything. They start to complain go there (indistinct) I have not anything. They start to talk with me business, this and that. (indistinct) immediately I will give. Answer immediately because I always Sometimes guest there are I start to preach (indistinct) say something. It's okay. Then you like talking your matter. Then I will talk (indistinct).",Prabhupāda, (aside:) Don't spoil your nail.
Indian woman; Brahmānanda,"Automatic change.; When someone takes so spontaneously, like this African, without any preaching, but just spontaneously take...",Prabhupāda, Yes. They are not yet so advanced.
Brahmānanda; Indian man (4); Brahmānanda; Devotee (5),"But it means in past life there must have been some connection if he immediately takes it so wholeheartedly, without any previous connection.; The Indian people, when they see the Africans in the temple, singing and all that, they criticize, you know. They criticize us. They say, ""Oh, you..."" That boy, he told me. He read yourNectar of Devotion.Then he came to the conclusion... He read the story also ofMahārājaAmbarisa. So he used to go to theHindutemple to clean the floor early in the morning before going to university. He told me that he went for one week and they never said anything. When he was going daily the temple, they told him, ""Don't come here. Don't clean here. We don't want the African to come."" So then he told me that ""What should I do? I want to follow the Prabhupāda instruction. So what should I do? Prabhupāda said in his books that if one cannot do anything, simply he should go to the temple and clean the room."" He was so serious. Then I told thepūjārīthat ""Why you are doing like that? He wants to serve the Lord. Why don't you let him serve? You want to keep out the inside the temple and throw the pots and the cigarette in the temple?"" (?) So they criticize like that sometimes. They're simply imitating us.; There was a man yesterday at Dabji's house who was thebrāhmaṇawho was officiating. He is a very muchcasteconsciousbrāhmaṇa,and although he and Shah were the first ones to meet you at the Nairobi airport when you arrived, in Nairobi, as soon as he heard your philosophy, he has never come. He came the first day only when you first arrived, and since that day he has never come. And yesterday I think he must have just come because Shah forced him. But he does not at all like our philosophy thatbrāhmaṇaby qualification. He is very staunch—""brāhmaṇaby birth.""; They always say the Africans could never becomeKṛṣṇaconscious.",Prabhupāda, How they are becoming?
Devotee (5),They don't believe.,Prabhupāda, Believe? You do not see even?
