Question Speaker,Question Text,Answer Speaker,Answer Text
Akṣayānanda,"They would never eat meat, even though they arekṣatriyas.",Prabhupāda," No,kṣatriyasare allowed. That is by hunting, not otherwise. Oryajña.Everything is there in theśāstra.[break] ...candra, even He was eating meat, is there any instance in the templeRāmacandrais offered meat? Then why do you claim, ""Rāmacandra used to eat meat, therefore I shall eat""? All rascals.Kṛṣṇa, He ate fire,khāṇḍava-dāna.But what He asked you to offer? Does He says that ""You offer Me fire""? He says,patraṁpuṣpaṁphalaṁtoyaṁyo mebhaktyāprayacchati[Bg.9.26].Does He say that ""You give Me fire. I shall eat""?"
Akṣayānanda,You mean He eats fire in His representation as the fire-god?,Prabhupāda," No representation. As He is. He never assumed as fire-god. He was boy and playing, and there was fire and He ate it. That is God, not that He became a fire-god. What is fire-god? Thousands of fire-gods are staying on the nail of His feet. Why He should become a fire-god?Mahat-padam.Kṛṣṇa's another name ismahat-padam.The whole energy of material world is on His feet.Samāsrityepada-pallava-plavamahat-padapuṇya-yaśomurāreḥ.So they attendmaṅgala-arati?"
Guṇārṇava,Yes.,Prabhupāda, They do?
Devotee,"Yes, they do.",Prabhupāda, Very good. [break] ...there are cycles. The cycles are more dangerous than the motor car.
Haṁsadūta,Because you can't hear them.,Prabhupāda," No, no, hear... Gives you dash. You see? From the behind.HareKṛṣṇa. [break] ...God, they do like that. They give this example, ""In such and suchyajña, ṛṣiswere eating meat; therefore we shall eat meat."" In the Rāmakrishna Mission,sannyāsīs,they say like that. (end)"
Aksayānanda,"...fromAgracame yesterday, Prabhupāda. He wants to live with us. He knows Hindi. He's a teacher. He's a doctor. He's a writer. He's very, very nice. I'll bring him to you today.",Prabhupāda, He knows English also?
Aksayānanda,"English very well. Very humble and he wants to teach. If he can stay inVṛndāvanaI think it will be very, very beneficial for us.",Prabhupāda, Yes.
Aksayānanda,Wonderful. I'll bring him this morning if it's all right.,Prabhupāda, Yes.
Aksayānanda,"Jaya.He bows down. He paysdandavats.He said, ""You're asannyāsī,so I must respect. I'm only agṛhastha.""",Prabhupāda," Yes, that is the duty."
Aksayānanda,And he is also very intelligent. He's not just doing it out of sentiment. Very nice man. Older man.,Prabhupāda," If asannyāsīis not offered respect, the punishment is that he should fast one day. That is śāstric injunction."
Gunarnava,What is the punishment if one doesn't fast?,Prabhupāda, You must go to hell. (laughter) [break]
Aksayānanda,"...also come two or three times before over the months, so I know he is serious.",Prabhupāda, Let him come.
Aksayānanda,"Yes, he's very nice.",Prabhupāda, What is his age?
Aksayānanda,"I think he's about... He's getting on. He's fifty, sixty.",Prabhupāda, That is all right. Then he should retire.
Aksayānanda,"Yes. His wife has, I think, expired, so he has no problem there. And he looked in ourāśrama,and he likes it inside there. He's prepared to live withbrahmacārīsand so on. Very good man. His name is Mr.Ugrasena. [break] ...much colder today.",Prabhupāda," Yes, and it will increase. Yes. In December January it will be very cold."
Aksayānanda,Yes. It'll be almost twice as cold. [break],Prabhupāda," ...middle of January, there will be cloud, rain. You have no experience, last winter, anyone?Huh?"
Aksayānanda,"Yes, I have. Still, if we're sincere we'll stay inVṛndāvanaeven if blood and stool comes from the sky, if you want.",Prabhupāda," Why do you expect that? [break] ...capati, you apply little ghee?"
Aksayānanda,For the guests.,Prabhupāda, And not for you?
Aksayānanda,No.,Prabhupāda, Why?
Aksayānanda,Because it's very expensive and not necessary.,Prabhupāda, No.
Aksayānanda,"If you say it is necessary, we will do.",Prabhupāda," No, in this season it is necessary."
Aksayānanda,Very nice. We'll do. That is nice. A little more ghee should be there.,Prabhupāda, Yes.
Aksayānanda,"A little more grain. Even little grain at night is all right, I think.",Prabhupāda," No, you must eat properly."
Aksayānanda,Yes. Then we'll do it.,Prabhupāda, And try to keep some cows.
Aksayānanda,Accha.,Prabhupāda," Yes. On the other land. Make a shed immediately and keep some cows. AndViśvambhara, he is experienced. He will help. [break] ...necessaryvairāgya,there is no need. We don't approve that.Yuktāhāra-vihārasca.What you require for keeping health but not to eat too much. But what is absolutely required must be done."
Aksayānanda,I heard that if you pass stool more than once a day you become abhogī?You are called abhogī?,Prabhupāda, Yes.
Aksayānanda,Does that mean a serious devotee should only pass stool once a day?,Prabhupāda, Don't artificially do that. (laughter) First of all becomeyogi. Then do it.
Aksayānanda,"Yes. Of course, it can only be done by Kṛṣṇa's mercy, but one should at least try for that.",Prabhupāda, HareKṛṣṇa.Jaya.Don't try for passing stool once. (laughter) That does not make you ayogi.
Bhavananda,Yogināmapisarveṣāṁmad-gatenāntarātmanā [Bg.6.47].,Prabhupāda," Antara...Yes. That makes youyogi, not by passing stool. (laughter)HareKṛṣṇa. [break]Huh?"
Harikesa,That will be it? The scientist and the egg?,Prabhupāda, Yes.
Harikesa,Okay.,Prabhupāda, You know that? What is that article?
Aksayānanda,The one you heard last night?,Prabhupāda, No. When I was in South America I saw that...
Harikesa,South Africa.,Prabhupāda," South Africa. There are many factories for chicken killing. So I suggested that the egg, you can analyze, find out the chemicals and..."
Aksayānanda,Create one.,Prabhupāda, Create one egg. That was my proposal. So he is going to create. (laughter) He'll explain how to create egg from...
Aksayānanda; Jnana; Harikesa,"From chemicals.; And make chicken.; Calcium phosphate and a little sulphur for the yellow, make some color, and cover it in plastic and put it in an incubator and let a chicken grow.",Prabhupāda, And you eat.
Aksayānanda; Harikesa; Aksayānanda,"That will be a nice article.; And if they can, they can beat us on the face with shoes, and if they can't, we can beat them on the face with shoes.; Well, that's another thing. [break]",Prabhupāda," ...ly regret is that these rascals are going as scientists and big men. Simply talk. They cannot create. It is very simple thing. Put some chemicals together and if you know the chemicals, then why don't you put it? And incubator put, then you don't require to kill so many chicken. [break]"
Alanath; Prahupada; Alanath,"In Sweden when you go on the street and you preach, ""Everybody must suffer here,"" they don't believe because everybody got an apartment. They have never seen a poor man or a starving cow.; But he is himself a poor man.; In Sweden...",Prabhupāda, But he has no knowledge to understand it. Why he is falling down from the skyscraper and killing himself? Why? A poor man commits suicide. So if he is committing suicide he is a poor man. He is a poor man. He falsely thinking that he is rich man.
Alanath,We're printing now a book there with all the talks according to the scientists and according to the Christian philosophy what was lately in theBack to Godheadsin America.,Prabhupāda," Don't write anything nonsense. It must be very solid. Otherwise, you'll be laughing stock. What you'll say, it must..."
Alanath; Aksayānanda,"No, just the talks you make. Just your conversations.; Your lectures only.",Prabhupāda," Oh. That's all right. One must be confident before challenging others. Not that theoretical. Challenge is no good. In all stages he must be able to defend himself from the opposing elements. Then such challenge is all right. [break] We are confident that this soul cannot be manufactured by any material combination. Therefore we can challenge. And I can defend ourself in any stage. [break]Cānā,cānā?"
Aksayānanda,Channā?,Prabhupāda, Notcchanabutcānā. Cānaka dāhl?
Aksayānanda,"Oh,cānādāhl,yes.",Prabhupāda," Oh, yes.Cānādāhlis good nowadays."
Aksayānanda,Chick peadahlfor winter.,Prabhupāda," Mixed with littleuraḍ dāhl,then it will be very palatable and very beneficial."
Aksayānanda,For at lunchtime?,Prabhupāda, Yes.
Aksayānanda,Yes. Very good. [break] ...dāhlwill give you as much energy as eggs will any time.,Prabhupāda, Yes.
Aksayānanda,Practically the same thing.,Prabhupāda, It contains protein.
Harikesa,"Actually it's a wonderful challenge. This big, big scientist, big, big brain...",Prabhupāda," Big, big monkey. (laughter) ""Big, big monkey, big, big belly, Ceylon jumping, melancholy."""
Harikesa,And we walk in and put an egg in front of him.,Prabhupāda," You do not know this?Baro baro bandolel, baro baro peṭlaṅkādingate, matakare het.(?)(laughter) This translation was done by one big professor, of President's College, Professor Rowe. He was a big professor in the President's College. So these professors required to learn Bengali, so he translated, ""Big, big monkey, big, big belly, Ceylon jumping melancholy."" [break]"
Alanath,There's some countries in Europe where they have absolute laws against selling books in the street. In these countries do we have to make something secret to sell your books?,Prabhupāda, Secret? Why?
Alanath,Because otherwise they would immediately put you in prison.,Prabhupāda, Where? Here in India?
Alanath,"No. In Europe, like in Switzerland. But when we go there for selling books people take them like anything, but you have to hide before the police very carefully.",Prabhupāda, Why? Why don't you take permission from the court?
Alanath; Akṣayānanda; Alanath,No. It's not possible.; Have you applied?; They have very strict laws. It's also been applied for.,Prabhupāda," No, you have to prove: ""This is very important book of knowledge, so allow us a special."""
Alanath; Akṣayānanda; Alanath,"It's especially different if foreigners try to sell a book there. And we have... Like in Austria we have no Austrian devotees there.; They think it's an invasion.; Yes. We used to go there sometimes, and it was very good. People took many many books, but sometimes they caught us, so...",Prabhupāda," No, if they caught, go to the jail and when there is trial you should explain that ""This is very important book. The government should allow to sell."""
Alanath,"If the policemen liked us, but the law is strict.",Prabhupāda," Therefore you have to take defense from the law. You present in the court the professors' opinion, how they are giving standing order. Why the state should restrain distributing knowledge? Do they want to keep their men in darkness? You have to preach like that. [break]...University is the most important university in Europe. They read our books. They order standing order. So why this loafer state prohibit?"
Alanath,"...these explanations, they always argue, ""If we allow you to sell your books, then we must allow everybody to sell on the street.""",Prabhupāda, No. But you must consider the importance of... [break] Everybody submits application for becoming high-court judge. Will it be granted? There must be discrimination. [break] Thank you very much for your kindness. Yes. I am very pleased. Thank you. (end)
Akṣayānanda,Sometimes I think our big building is too much Westernized. Disturbs the atmosphere.,Prabhupāda, Hm.
Akṣayānanda,"Like you wrote in theCaitanya-caritāmṛtathat whenCaitanyaMahāprabhuhad many disciples behind him, He was criticized that He should not take them toVṛndāvana. It might disturb the nice atmosphere. We have to be careful that we don't disturb with our big buildings and things. [break]",Prabhupāda, ...transform into a nice park this space. [break]
Akṣayānanda,"Did Giridhārīlal see you last night, from theMathurāJanmasthān? [break] ...influence Dalmia, but I don't know. We haven't seen any results yet regarding thegośālā.[break]",Prabhupāda, ...sandy. We want to avoid this sandy.
Harikesa; Devotee,"We should go back up, then. [break]; The people here say that this is the Raman Reti. This is the place, the most sacred spot whereKṛṣṇaandBalarāmawould come.",Prabhupāda, Hm. [break] ...panot.(loud squawking of birds)
Harikesa,[break]...and went back to civilized life. (Hindi) (end),Prabhupāda," The rascals should not do that. Bhaktivinoda Ṭhākura says,nāmāśrayakarithākahaāpanakārye.You do your work but take shelter ofhari-nama.That is wanted."
Devotee (1),So simple.,Prabhupāda," So simple, yes. (Bengali)Nāmāśrayakari, thākahaāpanakarye.""Go on with your duty, prescribed duty, and chantHareKṛṣṇa."" [break]"
Akṣayānanda,I was recently told by one devotee that theācāryadoes not have to be a pure devotee.,Prabhupāda, What?
Akṣayānanda,That theācāryadoes not have to be a pure devotee.,Prabhupāda, Who is that rascal?
Akṣayānanda,"Well, he said it. Who said it?",Prabhupāda, Who said? Who is that rascal? Theācāryadoes not require to be a pure devotee?
Akṣayānanda,"He said it.Nitāisaid it. He said it in this context. He said that Lord Brahm is theācāryain theBrahma-sampradāya,but yet he is sometimes afflicted by passion. So therefore he is saying that it appears that theācāryadoes not have to be a pure devotee. So it does not seem right.",Prabhupāda, So who is that rascal? I want to know who has said.
Akṣayānanda; Harikeśa,Nitāi.Nitāidāsa.; Nitāisaid that?,Prabhupāda, Who isNitāidāsa?
Harikeśa; Akṣayānanda,OurNitāi.; Nitāi.,Prabhupāda," Oh, ourNitāi? Oh."
Akṣayānanda,"He said he couldn't understand it, but he thought, he said that he thought...",Prabhupāda, He manufactured his idea. Therefore he's a rascal. Therefore he's a rascal.Nitāihas become an authority?
Akṣayānanda,"No, actually he said that he thought...",Prabhupāda," He thought something rascaldom, and he is expressing that. Therefore he is more rascal. These things are going on. As soon as he reads some books, he becomes anācārya,whatever rascal he may be."
Akṣayānanda,So there's no doubt that Lord Brahm is a pure devotee?,Prabhupāda," Whatever he may be, he isācārya.So you... ThenKṛṣṇais also passionate.Kṛṣṇais also passionate.Kṛṣṇadanced with so manygopīs;therefore He is passionate. They... These things are to be seen in this way, that ""Such exalted person, he sometimes become passionate, so how much we shall be careful."" This is the instruction. Then we petty things, petty persons, how much we shall be careful. It is not that ""Ācāryahas become passionate, therefore I shall become passionate. I am strict followers ofācārya."" These rascals say."
Harisauri,"So Lord Brahma's being attracted to his daughter, that is just as an example...",Prabhupāda," So why you discuss this? Therefore you shall be attracted with your daughter, mother? Do you think so, like that?"
Akṣayānanda; Indian man,No.; In this world this is our disease. This is our disease.,Prabhupāda," Yes. That disease...Brahma... Lord Śiva also, he was attracted to theMohinī. So they areīśvara.They are controllers. So the instruction is that even such personalities may be sexually attracted, so how much we shall remain careful. This is the instruction. [break] ...like the other rascal. Who was saying that ""Kṛṣṇa was killed by a hunter; therefore hunter is greater than Kṛṣṇa""?"
Indian man,"RajaGopalācārya, he has written inMahābhāratathatKṛṣṇawas killed by a hunter.",Prabhupāda, Therefore the hunter is...
Indian man; Harikeśa,"""Kṛṣṇa Passes Away,"" the heading of his chapter.; You said about a couple of years ago that ""What ordinary man would be killed if he was shot in the arrow by a heel,"" I mean, ""shot in the heel by an arrow?"" No ordinary man dies that way.",Prabhupāda, So who readsRajaGopalācārya'sMahābhārata?(laughter) They are rotting at Bharatiya Vidyabhavan.
Akṣayānanda; Indian man,"They're rotting in the bookshelves and the insects are eating.; But in Somanath... I went last year there when I was in Gujarat. The people, they don't believe, the people of Somanath, that he was killed by... like that. So these philosophers, simply for their name, they put some kind of theories so that people can, ""Oh!"" They can understand all this nonsense. [break]",Prabhupāda," These pastimes ofKṛṣṇais to make the fools more fool. One who is thinking ofKṛṣṇaas ordinary man,Kṛṣṇais playing this part to show them, ""Yes, see. I am dying, this. You see."""
Indian man,What He said?Avajānantimāmūḍhāḥ.,Prabhupāda," Mūḍhajanmanijanmani[Bg.16.20].He'll remainmūḍhajanmanijanmani[Bg.16.20].This is this pastime. Life after life, he shall remain a fool, rascal. So thisRajaGopalācārya and company, they'll remain in darkness life after life. For them this pastime is there.Avajānantimāmūḍhmānusīmtanumāśritaḥ:""The rascals, they think of Me as ordinary human being."" To such rascals, He is playing like: ""Yes, you see I am ordinary human being. Just see. I am dying."" This is... To keep them life after life in darkness. If it is so easy to understandKṛṣṇa, that He is dying-Acchā.""I have read it. I have seen. He has died."" Then what is the use of saying,manuṣyāṇāsahasreṣukaścidyatatisiddhayeyatatāmapisiddhānām[Bg.7.3]?Out of many millions of persons one can understandKṛṣṇa. Then what is the use of saying this? If it is so easy to understandKṛṣṇa, what He is doing, what for He is doing, then everyone could understandKṛṣṇa. Then what is the use of saying,manuṣyāṇāsahasreṣu?This requires intelligence."
Indian man,Bahūnājanmanām.,Prabhupāda," ThereforeKṛṣṇasays,tadviddhipraṇipātenaparipraśnenasevayā:[Bg.4.34] ""One who knows, go and understand from them, from theguru."" Don't make your interpretation, rascal. You shall remain always a rascal. Then what is the use of all these verses? If it is so easy to understandKṛṣṇathen whyKṛṣṇasays,tadviddhipraṇipātenaparipraśnenasevaya:""Then you will understand. Go to the right person who has seen."""
Indian man,"But the rascal philosophers, they have put in their book that you don't need to go to a spiritual master. Like one lady, she is staying in our temple now. She is a life member from, I think from Kanpur. So I was discussing with her yesterday. She said that ""Your devotees, they are forcing me,"" that she should accept Śrīla Prabhupāda as spiritual master. She said, ""No. I knowKṛṣṇa. I am readingŚrīmad-Bhāgavatam."" And she told me that she has read in the book that one not need to go to spiritual master.",Prabhupāda, But what she is? Why she is staying here?Huh? You have asked them to go? No?
Akṣayānanda; Indian man; Akṣayānanda,This is the first I have heard of it.; I am going to tell her to go if she will not... She told me...; I never heard this before.,Prabhupāda," No, no. No. Is she is staying there as a paying guest or what?"
Indian man,"No, she want... She paid us eleven hundred rupees in Kanpur and, I don't know... The devotees, they promised her she can come and she can stay in our temple but they never told her the four regulative principles and to accept theguru.",Prabhupāda," No, no."
Akṣayānanda; Indian man,"No, that is not true.; So she wants the money back.",Prabhupāda, So give. Give her back.
Akṣayānanda; Indian man,She can have it back. That's no problem.; So she should go.,Prabhupāda, Give her back. So why don't you give and immediately?
Akṣayānanda; Indian man; Akṣayānanda,"Yes, I will give her. She never asked me. I didn't know this.; She askedGopālaKṛṣṇa, I think. So we will arrange. She should go, you know. She made a great confusion yesterday.; That's all right. Let her have.",Prabhupāda, Let her return the receipt or give a receipt and let her go away. Nobody can stay more than three days.
Indian man; Akṣayānanda,Yes. We will do that.; That we are doing.,Prabhupāda," She can come, but not more than three days in a month. [break]"
Harikeśa,...rascals will use any excuse to reject all ofKṛṣṇaconsciousness.,Prabhupāda, That is atheism or demonism. [break]
Harikeśa,"Chinmayananda, when he lectures, he only lectures on the verses that are important. He says all the other ones, they're not really important. He picks out the ones that count.",Prabhupāda," So why don't you cut his head and say that ""It is not important. You are talking nonsense. Cut your head."""
Indian man,"He don't give any commentary on verses, even important commentary, he speak all nonsense.",Prabhupāda," No, therefore you say, ""This head is not required. You are talking nonsense,"" and cut his head."
