Question Speaker,Question Text,Answer Speaker,Answer Text
PuṣṭaKṛṣṇa,But they think they have no time to chant the holy name.,Prabhupāda, Hm?
PuṣṭaKṛṣṇa,"Their philosophy is that to be, in order to be happy, they have to work all day long.",Prabhupāda," Hm. That is your philosophy. You are rascals, but we are not working. Why don't you see our example? We are simply living happily."
Satsvarūpa,But they say we're living off their work.,Prabhupāda, Eh?
Satsvarūpa,"They work and we beg money from them, they say.",Prabhupāda," We don't beg money from them. We take their money in the way that they'll use it for bad purposes, so we take it forKṛṣṇa. They'll drink. They'll smoke. They'll have illicit sex and go to hell. Therefore, out of our humbleness, we have become beggar, just like a father asking the child... He has taken one hundred rupees note and spoiling. ""My dear child, you are so nice. Why you are taking this? Give this. Take a lozenges."" Like that. We are not for their money. That's a wrong theory."
Pañcadraviḍa,"But they say this drinking and smoking, it's all right, but you are parasites because you're taking our money.",Prabhupāda, Eh?
Pañcadraviḍa,They say that smo...,Prabhupāda," I'm not after... I kick on your face. I don't want your money. (laughter.) You are taking books from us, and you are paying. Therefore I have adopted this means. They may not say... I knew that they would say in the Western countries. Therefore I thought that without books it is not possible. What is this?"
PuṣṭaKṛṣṇa,"Come this way, Śrīla Prabhupāda. Jayapatāka is pointing to...",Prabhupāda, All of a...
Śrutakīrti; PuṣṭaKṛṣṇa,We can cross right... No? No.; JayapatākaMahārāja.,Prabhupāda, There is no house?
PuṣṭaKṛṣṇa,You want Prabhupāda to come...?,Prabhupāda, So why he's claiming his money? Eh?
Pañcadraviḍa,"He says, ""Because I work for it.""",Prabhupāda," That's all right. But money, what is the standard of money? First of all, just discuss this. What is the standard of money throughout the whole world?"
Devotee (1),"Work, labor, labor.",Prabhupāda, Eh?
Devotee (1); Pañcadraviḍa,Labor.; Purchases...,Prabhupāda," Gold. So have you created gold? How is your money? The gold is already there. You have stolen. You are thief. You are not laborer, but you are rascal, thief. You'll be punished for this policy. Is gold your property?"
Devotee (1),"But they say that if the whole world follows our example, then the society will be finished.",Prabhupāda," Nobody follows. We do not follow... There are so many... Why they are struggle? Why they struggle? Why do you fight? Because you are all thieves—you want to steal God's gold-therefore you fight. Why do you fight? Why you declare war from one nation to another? Because you are all thieves and you want to steal God's gold. Therefore there is fight. Why do you claim, ""This is America, my land""? Is it your land? Have your forefathers created this? Why you falsely claim like that? What is the answer? You have stolen from another party, Red Indians, and you are now claiming, ""We are the proprietor."" You are thieves. You are not even gentlemen. What do you think?"
Pañcadraviḍa,"But they say... They say, ""God is up in heaven. What does He need with gold?""",Prabhupāda, Eh?
Pañcadraviḍa,"They say, ""God is up in heaven. What does He need with gold?""",Prabhupāda," ""God is up in heaven""? What is that?"
Pañcadraviḍa,"Well, they say God...",Prabhupāda," Because the master is in heaven, or in some other place, therefore we shall steal?"
Tripurāri,"They say, ""God gave us the land to do what we want with.""",Prabhupāda, No. God did not give you the land. How do you think it is given to you?
Tripurāri,"They say, ""God put us here...""",Prabhupāda," God... God has given to every living entity. You can say like that. Just like father. Father gives to all sons, not that a particular son. Why do you claim? Why do you slaughter the cows? They have got right. So, so many faults there are. But they are not reasonable. That is the..."
GopālaKṛṣṇa,They quote a verse from the Bible where it says that God has given man control over everything on this earth.,Prabhupāda," That control does not mean ""The government is in control, therefore government should kill only."" These... All rascals, simply rascals. Control, that's all right. You are grown-up boys, human beings, so you should control. You should maintain them, and take service from them, not that you shall kill them. They interpret in that ""Because under my control, therefore I shall kill""?"
Devotees,Yes.,Prabhupāda, Just see how foolish they are.
Jayatīrtha,"The children are under the control of the parents, but the parents don't kill the children.",Prabhupāda, Yes.
Brahmānanda; Santoṣa,They protect.; Control means protect. [break],Prabhupāda," Suffering for all these sinful activities, always throbbing. See the newspaper. The newspaper is full of news—one side, everyone is restless condition, throbbing, and another news, sense gratification. That's all."
PuṣṭaKṛṣṇa,Is it necessary for people to leave the cities and live in ourvarṇāśramasituations in order to become happy?,Prabhupāda," You haven't got to leave anything, provided you understandKṛṣṇaconsciousness. We are not after leaving or accepting. We are not after this. We are after understandingKṛṣṇaconsciousness. What... What shall I leave? Suppose if I leave city—I come here—still it is God's property. So what, what I leave? What I have got that I have to leave? Everything God's property. If you have something, then you can leave. But if you have nothing, what you will leave? It is another bogus. This isMāyāvādītheory.Brahmasatyaṁjaganmithyā.Whyjaganmithyā?IfBrahmanissatya, jaganis alsosatya.[break] ...means they are trying to possess, and thejñānīsare trying to leave—both of them rascals. Where is the question of possessing? Stealing. You... I want to possess, but that thing does not belong to me. Therefore it is stealing. And thejñānīsare trying to give up living. That is also not truth. But you haven't got anything, so what you are going to leave? So both are in ignorance, thekarmīsandjñānīs,the yogis. SimplyKṛṣṇaconscious persons, they are in knowledge. Before your birth the land was there, the world was there. Everything is there. Now you came. Then how do you possess? Before your birth, things were there. How do you possess unless you steal and cheat? Hm? What is the answer?"
Pañcadraviḍa,I have inherited it.,Prabhupāda, Eh?
Pañcadraviḍa,"They say that man inherits the property of his father, which is God.",Prabhupāda," That means you must obey your father. Otherwise you'll be kicked. (Laughter) You are so rascal that you don't feel obliged to your father who has given you so much things, so many things. You are such a rascal. Therefore you must be punished."
Satsvarūpa,"So if all the land belongs to God, then who decides who will distribute it to the people?",Prabhupāda," You don't distribute. You live only, till the ground and take your food. Where is the question of distribution? Whatever you can till, you take so much land. God has enough land. Why do you possess more? One acre of land is sufficient for producing your food. Why do you take more?"
Satsvarūpa,Nobody should own excessive.,Prabhupāda," No. Therefore God's representative, king, is wanted. He'll divide. ""All right, you take this."" That is king. King means God's representative.Naradeva.Therefore, according to Vedic scripture, the king is so respected,guruis so respected, father is so respected—because they give guidance. ""You live,Kṛṣṇaconscious, like this."" That is their duty. The king is simply planning how to collect taxes, this tax, land tax,saletax, income tax, this tax, this... So his only business is to plunder: ""Let him work, and I shall take it away."" And everyone is doing. That is struggle for existence. I want to cheat you. You want to cheat me. That's all. And therefore they are throbbing. There is no solution."
Pañcadraviḍa,Who will decide who will be king?,Prabhupāda," Therefore the king isevaṁparamparāsystem. The king, the original king is the sun-god. Then his son,Manu, his son,Ikṣvāku. Everything is described. Why don't you see there?"
Pañcadraviḍa,"But who would be the king today? If we establish such a system, who would become the king?",Prabhupāda, Nobody would be king. Everyone is king and fight. That's all. Nobody is king. Everyone is a dog. And they are simply barking.
Devotee (1),"In Africa, recently, one of the leaders has taken all themūrtisand crucifixes from the churches and put his own statue.",Prabhupāda, Just see.
Devotee (1),He has banned all religions.,Prabhupāda, Just see.
Devotee (1),"He put his own statue there, that the people should worship him. He's a disciple of Mao.",Prabhupāda," And because there is no king, therefore he is flourishing."
Devotee (1),Yes.,Prabhupāda," Had there been any real king, he would have been killed immediately. Because there is no king, therefore in South India, they are insulting the statue of LordRāmacandra, because there is no king. Everyone is king. Diplomacy... Democracy. What is this nonsense, democracy? All over the world the royalty is hereditary, never elected. [break] ...and it was hereditary, even Russia. That is the system.Evaṁparamparā-prāptam[Bg.4.2].Andevaṁparamparā-prāptam—who?Rājarṣayoḥ.They are king, but just like saintly persons. That is king, not a loafer class is elevated to the royal post.Rājarṣayoḥ.Although they're holding the post of a king for administration, they're just likeṛṣi.That is king."
Pañcadraviḍa,"In France they went to the Queen a long time ago, and they said, ""The people don't have bread."" So she said, ""Let them eat cake."" And they did not like this. So...",Prabhupāda," These are all stories. Don't indulge in stories. Just try to find out the real fact fromśāstra.Thereforeśāstra...Yaḥśāstra-vidhimutsṛjyavartatekāma-kārataḥ[Bg.16.23].Leaving aside theśāstra,if one talks nonsense... (end)"
Prajāpati,"They describe the nature of God simply in terms of how religious men have understood themselves. They talk about, ""God is simply men understanding men.""",Prabhupāda, That means nobody has approached real God.
Prajāpati; Acyutānanda,No.; No one.,Prabhupāda," That is speculation. If you want to study me, so you can do so either by approaching me or through one of my confidential servant. How one can understand me from outside by speculating? Why do they come to see me? Let them remain far away and speculate. But that is not possible in ordinary common sense also. So how they speculate about God? If you cannot understand even a common man, maybe very big in the society, you cannot understand a common man by hearsay, by speculation..."
Prajāpati,"Practically all the theologians are aligned with one denomination or another, and they're like company men to the big churches, and they're afraid of admitting they do not know about God because they're afraid somebody will leave their camp and come to ours. We say we know about God.",Prabhupāda," Yes. We say frankly that we know God, His father's name, His address, everything. Let anyone come and challenge. He cannot say that ""No, this is not God,"" because he has not approached God. He does not know what is God. How he can challenge us that ""This is not God""? Suppose we are presentingKṛṣṇaas God, so how anyone can challenge? Because he has not approached God. He is simply speculating."
Prajāpati,And not even on his own. He's simply approaching other speculators.,Prabhupāda, Eh?
Prajāpati,One speculator simply approaches other speculators.,Prabhupāda," So how they can say, ""This is not God""? Is it possible to say? We say, ""Here isKṛṣṇa, God."" Why not discuss this point for our preaching work. Call all thesannyāsīs."
Śrutakīrti,Call thesannyāsīs?,Prabhupāda, Hm. [break] Theologician. You know?
Śrutakīrti,He's theologian?,Prabhupāda, You know?
Acyutānanda,"No, I didn't know.",Prabhupāda, He's theologician. Now you discuss with him whether by theological arguments one can approach or understand what is God.
Jayapatāka,Śrīla Prabhupāda.,Prabhupāda, Sit down straight. Otherwise feel sleepy.
Jayapatāka,Myself andGopālaKṛṣṇawere just going to Krishnanagara to see that attorney for that...,Prabhupāda," Oh, all right."
Śrutakīrti; Jayapatāka; Acyutānanda,Others will be coming.; TamālaKṛṣṇaand...; Theology or Theosophy?,Prabhupāda, Eh?
Acyutānanda,Theosophy?,Prabhupāda," No, theology."
Śrutakīrti,Theology. Theologian.,Prabhupāda, Theosophy and theology is practically the same.
Prajāpati,"No, theosophy is nonsense Buddhist...",Prabhupāda," But according to academic order, logic is the preliminary study of philosophy. Our, our professor, Dr. Watt (?), he defined like that. In 1917...-(Aside:) Come on.-There was the governor in Bengal, Lord Ronaldsey (?), Marquis of Zetland. He was a Scottish man. And our college was Scottish Churches College-(aside:) Get the light. So... don't lean. You'll feel sleep. Just like sit myGuruMahārāja. Show the picture. Be... Become myGuruMahārāja. Yes. That sitting is theyogāsana.I am gone to hell. (laughter) You are young men. You learn from myGuruMahārāja."
Pañcadraviḍa,No leaning.,Prabhupāda, Hm?
Pañcadraviḍa,No leaning.,Prabhupāda," No. You'll never see any picture, he was leaning. So that Lord Ronaldsey (?) was very good scholar. So we were... When he was invited, he was taken to all the classes. So I was, at that time, in the second year. So I took permission to sit down in the first benches. The... Our college was very big. So in each class there were 150 students. [break] Where is..."
Brahmānanda,TamālaKṛṣṇais taking a bath.,Prabhupāda," So they were giving role number according to admission. So I did not know that. So my role number was 105. So I thought it very incon... ""I have to sit down after one hundred students?"" So I took one certificate from Dr. Karttika Chandra Bose, who became, later on, my boss. Because he was our father's friend, so ""Give me one certificate in this way, that I am hard of hearing. I must be given first row seat."" So he gave immediately certificate. What is that?"
Śrutakīrti; Jagajīvana,"Some juice.; Some juice and some watermelon, Prabhupāda.",Prabhupāda," Oh, all right. Give it."
Acyutānanda,What does theology say?,Prabhupāda, Hm?
Acyutānanda,What does theology mean.,Prabhupāda, Just explain.
Prajāpati,This is the study of faithful men understanding themselves through the medium of the church.,Prabhupāda, Now you discuss whether this point is very nice.
Acyutānanda; Prajāpati; Acyutānanda,So what is the authority?; The authority is the Christian tradition.; TheBible.,Prabhupāda," Yes. When he says church, that means authority,Bible."
Acyutānanda; Prajāpati; Acyutānanda,"TheBible.; No, part. TheBibleis part.; Only part, one part.",Prabhupāda, Eh?
Acyutānanda; Prajāpati; Viṣṇujana,"He says theBibleis not... TheBibleis not the complete authority?; No, it's the tradition of the church through the great founding fathers, the great theologians up until the present day.; Sādhu,śāstra,guru.",Prabhupāda, No...Vāk...
Prajāpati,"Yes, unfortunately noguru.",Prabhupāda, Church... Church is followingBible.
Prajāpati,Yes.,Prabhupāda, So ultimatelyBiblebecomes authority.
Prajāpati; Acyutānanda; Pañcadraviḍa,"In certain segments of Christianity, not all.; So what is their conclusion?; Excuse me one minute before we go on. What is this in relation to, this discussion? I just walked in.",Prabhupāda, This... The subject matter is whether by theological arguments one can understand God.
Pañcadraviḍa,"Well, according to dictionary, theology,theo,the Latin wordtheo,it means, that means God.Theomeans God. And as far as I know, theology means the science or the study of God.",Prabhupāda, Yes.
Pañcadraviḍa; Prajāpati,"So by definition...; Not precisely. The word theology comes from the wordlogos. Theologos.Andlogos,in this sense, means the word of God. Yes.",Prabhupāda," Now, the words of God, that means one must know what is God. Otherwise how he can know this is the word of God? What is the answer by the theologian?"
Prajāpati,"The word of God is that a man is known by his works, his fruits. If he is a godly man...",Prabhupāda," No, no. Unless you know what is God, how you can accept this is the word of God? Just like you say, ""Prabhupāda says."" You take it, accept it: ""Oh, Prabhupāda said."" But you know what is Prabhupāda."
Prajāpati,So in...,Prabhupāda, It is not a fiction.
Prajāpati; Acyutānanda; Prajāpati; Acyutānanda; Prajāpati; Acyutānanda; Prajāpati; Acyutānanda; Prajāpati; Acyutānanda; Prajāpati; Pañcadraviḍa; Prajāpati; Pañcadraviḍa; Prajāpati; Acyutānanda,"In theological circles, yes, they are accepting great authorities like Augustine, Thomas Aquinas, Martin Luther, as well as theśāstra,theBibleitself.; But Martin Luther and St. Augustine are opposed.; Yes, there're many opposed in many different ways.; Then the authority is...; So that's why the goal is not so much a...; Who invented theology?; Saint Paul.; The first Saint Paul?; First Saint Paul.; And he was before Martin Luther.; Yes, he's before Martin Luther.; In the... Also this wordlogos,in theBibleit says, ""In the beginning there was the word."" That'slogos,right? In the beginning there was the word. So what word was that?; In the beginning...?; When it says, ""In the beginning, there was the word.""; According to that same verse, that word was God.; And what was that?",Prabhupāda," But they... They must explain. Just like in Vedic literature the same idea is there. (aside:) Don't lean. I am begging excuse. I am old man. But you should sit down like thatGuruMahārāja. So we know what was the word,oṁkāra.Praṇavaḥsarva-vedeṣu.[break] Sooṁkārais the word. So what is the Christian word?"
Prajāpati,"Again there's no absolute authority. In the vast Christian tradition we have Origen saying one thing and Saint Francis saying another. Widespread... That's why it is not a science that we can go to like we can to Śrīla Prabhupāda for an exact answer,Bhagavad-gītā,exact absolute authority. In the Christian tradition it is simply defined as faithful men understanding themselves in the light of the scripture, in the light of the tradition.",Prabhupāda," No, that is because you are our student. Suppose our preachers meet the theologicians. How to prove that theology is not the means? Theology... Generally, you say it is speculation. So our point is thatnāyamātmāpravacanena labhyonamedhayānabahunāśrutena.Theātmā,Kṛṣṇa, cannot be understood or approached,pravacanena,simply by logical arguments."
Prajāpati; Acyutānanda; Prajāpati; Acyutānanda; Pañcadraviḍa,"The theologian would agree, Śrīla Prabhupāda. It's a question of what's called apologetics. Theology has a specific function for the Christian church, to bring people within the fold. Simply to convince them through any means, logical or whatever, to them to come within the church community, and then once they are within that group, then they can participate in what's called the Christian life. You have taking sacraments, engage in Christian fellowship, taking communion, so many things.; But their authorities disagree.; Yes. That is... They will agree with that.; But our disciplic succession from thousands of years, there's no big disagreement.; I met one... I was traveling about three months ago in India. I met one Christian on the train. So we began to discuss theśāstra.So I mentioned some of the arguments in reference to theBible,that Christ was speaking...",Prabhupāda," (aside:) No, no. Where that covering? Where is it?"
Pañcadraviḍa,"I said that Christ was speaking basically to an uneducated public, the fishermen, etc... So then this man, he stopped me. He said, ""That's all right. But,"" he said, ""You're...""",Prabhupāda, Who? Who? Who said?
Pañcadraviḍa,"I was discussing with one Christian in India. So I attacked... Politely I attacked his scriptural reference, theBible.I was saying that it was not meant that an educated community. So then he stopped me. He said, ""That's all right. You can speak about fishermen. But,"" he said, ""the prime exponent of Christianity was Paul. And Paul was previously Saul. He was not a fisherman. And he was traveling to a town on a particular... Damascus. And there he received direct revelation from God."" And he said, ""Then this one man, single-handedly, he converted most of the known world to Christianity.""",Prabhupāda, That means he got direct revelation from God.
Pañcadraviḍa,Yes.,Prabhupāda, That is wanted.
Pañcadraviḍa,"So he said just to talk about theBibleas evidence is not enough. He said, ""You're overlooking direct revelation,"" which is what we are also dealing with, that the man who lives according to the word of God, he receives the word of God directly.",Prabhupāda, It is said there?
Pañcadraviḍa,Hm?,Prabhupāda, It is said there?
Pañcadraviḍa; Prajāpati; Acyutānanda; Prajāpati; Acyutānanda; Prajāpati; Acyutānanda; Prajāpati,"He said to that effect, yes. He said, ""Your argument about a fisherman community is not completely valid.""; There's always a differentiation we must make between a Christian, who we might meet and engage in argument, and the theologian himself. The theologian is a very oily character, very hard to pin down. The Christian, he may have specific beliefs, dogmatic, tenaciously holding to dogma, but the theologian, he-; Well what does that...? What do they say?; The theologians?; Yes.; They are simply word-jugglers. They are not held nearly so tight to...; Well, then, what's some of the things they invent?; Well, one we were bringing up is that theology is a means that faithful men are coming to understand themselves, not that are approaching God. One approaches God within a community and within...",Prabhupāda," That a faithful man understands God, that we say. Then what is the basic principle of theology? Why this separate science has been established as ""theology""? Logy means science."
Prajāpati,"Yes. From the Christian point of view, the science is there simply that man does not accept simply by sentiment or by faith, but he can have his mind convinced as well.",Prabhupāda, Yes.
Acyutānanda; Prajāpati; Acyutānanda; Prajāpati; Pañcadraviḍa; Prajāpati; Pañcadraviḍa; Prajāpati; Pañcadraviḍa; Ravīndra-svarūpa,"But that has to be there. So what is the self according to theology?; Again, Christian... InKṛṣṇaconsciousness, we can ask such a question. ""What does theBhagavad-gītāorKṛṣṇaconsciousness say about the self or aboutKṛṣṇa?"" But in theology it's not so cut and dried. There's so many different authorities, each one saying a different thing.; Well, that's why I said...; You must say, ""So and so says...""; Or they say, ""At the time of judgement, a man must stand before the ever-living God and he will be held, called, held accountable for his actions during this life.""; That's only a very small group. Those who are fundamentalists, who take strict interpretation of theBible,and they're a very small group. And even that group doesn't have very many thoughtful or theological men backing it.; Well, all Christians, they believe that there are, in one way or another, they're going to be held accountable to the word of God. Isn't that?; No.; Well, how they can have any...? How they can have any tenets or principles if they don't believe they're accountable to God?; Because they believe they can use Jesus like a doormat to clean their sinful activities of themselves.",Prabhupāda," Now, one thing is that why theology should be in reference withBible?If it is a science, then why should it refer only to theBible?"
Prajāpati; Acyutānanda; Prajāpati; Acyutānanda; Prajāpati; Acyutānanda; Prajāpati; Acyutānanda; Prajāpati; Acyutānanda,"Yes. The biggest school of theology, Harvard School of Theology... The study of theBibleis there, but only on the side. Instead, they study Freud, Karl Marx, everybody else...; Well, they should studyGītā.; Yes, that's our point. How to get them to realize that? That's a question.; So we'll ask them, ""We have a most scientific and detailed description of the self and God and the means to join to Him. That cannot be avoided in your study. And we claim the highest standard of renunciation, and worship and godly society.""; And their answer...; ""You can't avoid us.""; Their answer to such a challenge will be: ""You please go across the street to the study of Hinduism.""; ""No, you said theology. God is not a Christian God.""; But they're not interested. They only want to hear the Christian point of view. And for them, ""Christian"" doesn't meanBible;it means their own...; That's Prabhupāda's first thing—what is God? Is it the Christian God? What is God? What is your definition of God? Is He a Christian God or pure?",Prabhupāda," No, the... The... First of all, this should be established, whether God can be Christian God orHinduGod or Muslim God? Is God to be designated like that? God is one, so how there is one God? If Christian has got separate God, aHinduhas got separate god, Muslim has got separate God, then how God is one?"
Prajāpati,"Their answer would be: ""We cannot talk about God. We can simply talk about the Christian tradition of God, or the...""",Prabhupāda," Now, again you come to the Christian God."
Acyutānanda,Then your knowledge is limited.,Prabhupāda, Then... Either Christian tradition... Then it becomes bound up by the Christian ideas.
Prajāpati,And that is exactly the situation today.,Prabhupāda," But that is not God. Just like gold. Gold is everywhere gold. Because it is in Christian country, you cannot say, ""It is Christian gold."" And because it is in Muslim country, you cannot say, ""It is Muslim gold."" Gold is the world standard of money. The same gold, dispatched from America, can be accepted in India. Dispatched from India, it can be accepted in Palestine because it is gold. Everyone who knows what is gold, he'll accept it. So God should be like that. And therefore the nameKṛṣṇa, ""all-attractive""... When there is gold, either you be Christian, Muslim,Hindu—""Oh, here is a lump of gold. Can I possess it?"" That is attraction. So as gold is all-attractive, similarly, God must be all-attractive. And that word is used asKṛṣṇa.Kṛṣṇameans all-attractive. One who knows gold, he'll be attracted. Doesn't matter whether he'sHinduor Muslim, Christian, poor, rich man, black, white. It doesn't matter. Here is gold, and everyone... Just like in your country there was gold rush. Eh? In California? From all different parts of the world they came. So gold is gold for everyone. So now one should try to understand or check what is gold. That is required."
Prajāpati; Acyutānanda; Pañcadraviḍa,"These men, Śrīla Prabhupāda, are very, very puffed up. They think that even such discussions of who God is and what God is, that... They feel they're way past that, and that's for lower class men to discuss.; Why do we give anything to them? (?); But when you came to France, Śrīla Prabhupāda, you spoke at the Theology Club. About four years ago you came for a conference. They arranged a big meeting at the Theology Society in France, a world-wide society. And one thing I was... One thing I was considering. They must be interested because the Christians say that there is soul, and they say that there is God, so then wouldn't our question be: ""What is the relationship of the soul to God?"" They admit there is a soul. Every human being, they say, has a soul.",Prabhupāda," No. That, that is also beginning of understanding. But first, preliminary understanding should be that God is one. There cannot be Christian God. There cannot beHinduGod. There cannot be Muslim God. That is not complete idea of God. That is imperfect. Just like in Vedic literature,brahmeti paramātmetibhagavāniti: [SB1.2.11]three phases of understanding of the Absolute. First, beginning, isBrahman, then, further advanced,Paramātmā, then, final advancement,Bhagavān. Similarly, the final realization of God is the Supreme Person. And then we should seek (see?) who is that person. That is real theology."
Pañcadraviḍa,"What if they say, ""We agree there's one God, but we do not agree that His name is Kṛṣṇa"" or ""We do not agree...""",Prabhupāda, Then you suggest what is His name. My next challenge will be... You suggest.
Pañcadraviḍa; Ravīndra-svarūpa,"Well, they...; In theBiblethey give twelve names for God.",Prabhupāda," No, let me finish this. If you do not acceptKṛṣṇais the name of God,... I have explained what is the idea ofKṛṣṇa. TheKṛṣṇameans all-attractive. The example is given: Just like gold. Gold is attractive to everyone—to the educated, the uneducated, to the black, to the white, man, woman, everyone. One who knows God, er, one who knows gold-gold is attractive. Similarly, God is all-attractive. There cannot be that ""It is black gold,"" ""It is white gold,"" ""It is Christian gold,"" ""It isHindugold."" No. Gold is gold. So we presentKṛṣṇathat ""Here is God, all-attractive."" Now you say, ""No, He's not God."" Then you present your God."
Pañcadraviḍa,"Well, I know just the...",Prabhupāda," You cannot say, reject. They cannot rejectKṛṣṇaunless you present an alternative."
Pañcadraviḍa,"Well, here's the argument. Part of the thing I remember in the Judeo tradition, Judeo-Christian tradition, in the... Whenever we used to go to service and all that, they used to have in the prayer books... They would never write out the name of God because they say...",Prabhupāda," Oh, that means you do not know."
Pañcadraviḍa,"No, they say God's name should never be spoken out loud.",Prabhupāda, Why?
Pañcadraviḍa,I don't know.,Prabhupāda," This is nonsense. If you know somebody, why should you say, ""His name should not be explained""?"
Brahmānanda; Ravīndra-svarūpa; Acyutānanda,"They say that God's name is so pure and we are so impure that to utter His name is to make it impure.; Is blasphemy.; No, I heard the explanation that a nonbeliever should not know it.",Prabhupāda, That is all right.
Acyutānanda,So they don't say it out loud.,Prabhupāda," No, when we come to argument that... We are supposed to be all believers in God. We are not nonbelievers. We simply want to ascertain who is that God. We are not nonbelievers. Then some persons who believe in God come together so to ascertain who is God. So just like when we come to a meeting to elect a president, so they are not nonbelievers. They are not nonbelievers. As there are so many personalities, candidate for president, now who is the right person to become the president? That is wanted. To the nonbelievers, he has no access. About discussion in God he has no access. When we discuss about God, it is supposed they are all believers. So if you say... Just like we are holding meeting to ascertain... There are so many names of God. Now we ascertain who is real God. God means there should be no more above Him.Mattaḥparataraṁnānyat [Bg.7.7].That is God."
Viṣṇujana; Acyutānanda; Viṣṇujana; Acyutānanda; Viṣṇujana,"Christians have such a name. They call Him Yahweh.; Yahweh.; Yahweh means ""I am that I am. No one is beyond Me.""; Yahweh.; They will say Yahweh is God.",Prabhupāda," No, Yahweh, what is...? That is the name?"
Viṣṇujana; Prajāpati; Viṣṇujana; Prajāpati,"Name. ""I am that..."" It means in English, ""I am that I am.""; Some people translate that as Jehovah.; Jehovah.; But it's the same word. In fact, everyone agrees they do not know what the real name is. Some say Yahweh; some say Jehovah. The Jewish tradition replaces completely and says Adonai, instead.",Prabhupāda, That's all right. He may not say. But we have to take from the meaning. What is the meaning?
Viṣṇujana,"""No one is beyond Me.""",Prabhupāda," That's all right. ""No one is beyond Me."" Then he comes to our conclusion, all-attractive. This is... They come to our conclusion, all-attractive. Because if somebody is beyond Him, then he should be attractive. But if He's final attractive, then all-attractive,Kṛṣṇa.Kṛṣṇameans all-attractive. What do you think?"
