Question Speaker,Question Text,Answer Speaker,Answer Text
Bhārgava,"...prison. And then when he gets out of prison he has the memory of his punishment, and that acts as a deterrent to him committing the crime again. But if someone is sinful... [break]",Prabhupāda," It istamo-guṇa.He knows everything; still, he is forced to act criminally. That istamo-guṇa.Everyone knows that he will be punished. He has seen that criminal is punished. Still, he acts criminally. That is called ignorance. Heart is unclean. Therefore our first process isceto-darpaṇa-mārjanam[Cc.Antya20.12],to cleanse the heart."
PuṣṭaKṛṣṇa,"Pāpa-buddhi,sinful intelligence.",Prabhupāda," To cleanse the heart, beginning of cleanse the heart, that everyone is cats and dogs and so-called human beings... They are under the bodily concept of life. It has to be cleansed, that ""You are not this body."" If he understands that, then he will understand other things. This is the beginning of knowledge. But where is that knowledge? No school, no college, teaches this thing. So they remain in ignorance. What is this education if he remains in ignorance? [break] ...kinds of advertisement."
Cyavana,That is their propaganda. [break],Prabhupāda," There was no... We don't require all these things because we know others are victims. They pay for it. And they work hard for the money and pay to work. That's all. Our men never touch this Coca-cola and cigarette, but others, they aremadafter it."
Brahmānanda,"They say they have to work so hard to get food, but actually they are working hard for this.",Prabhupāda," He'll get food. Food they can grow very easily, but they...Anartha.This is calledanartha.Anarthameans unnecessarily.Ādau śraddhtatasādhu-saṅgo 'thabhajana-kriy tato 'nartha-nivṛttisyāt.Soanartha-nivṛtticivilization, notanarthaincreasing. Civilization meansanartha-nivṛttisyātbecause we are complicated by theanarthas,unwanted things. [break] ...this way there is bulls, horses for transport. But what is the use of these big, big motorbuses and acquire petrol, machine, factory, so many things? But nature's way there is already means of transport. The horses are there. The bulls are there. But they will eat them, and they will create these motor big, big buses and then petrol, then fight. (baby birds making sounds.)"
PuṣṭaKṛṣṇa,They also want to join thesaṅkīrtanamovement.,Prabhupāda," They are dependent on mother, by nature dependent. Similarly, you should be dependent on the original source of emanation. This is nature. Why they are with the mother?"
Cyavana,Without the mother they cannot survive.,Prabhupāda," No, without, they can survive; still, they are dependent."
Cyavana; PuṣṭaKṛṣṇa; Brahmānanda,"They have to be taught how to live by the mother.; They feel protected with the mother. Safe. People sometimes argue that God is for less intelligent, weak persons.; People who can't protect themselves, for people who cannot protect themselves, then they can have belief...",Prabhupāda, Then you can protect from death? Can you?
Brahmānanda,"But can God protect? Even Jesus Christ, he was killed.",Prabhupāda," That's all right. We are faulty. But you are so advanced. Do you protect yourself from death? We are faulty. That is your decision. That we admit. But what is your position? Protect yourself from death. At any moment death can take place. How you'll protect yourself? Therefore we take protection of God. That ""God, You can kill me at any moment. You can save me also."" Therefore we are intelligent. But you cannot protect from the onslaught of God. We admit God is great, but you do not, although you will not be protected. You cannot protect yourself from birth, death, old age and disease. So what is the meaning of your protection?"
Brahmānanda,"So both the devotee and the nondevotee, they are both in the same position. They both...",Prabhupāda," They... And the devotees know that we are under the control of the Supreme, but you do not know. You are cats and dogs, and the dogs do not know, the cats do not know, you do not know. Therefore you are no better than the cats and dogs. And we know that there is God; there is controller. Therefore we are not cats and dogs. We are equal to the cats and dogs. You do not know; therefore you remain cats and dogs. We know."
Brahmānanda,What is the harm of being a cat or a dog?,Prabhupāda," That is later on. First of all you do not know; we know. That is the difference. If somebody knows there is government, he is better than the outlaws who don't, doesn't care for the government. He is better position, a good citizen. Who accepts that there is government is good citizen. And one who doesn't care for the government, does whimsically everything, he becomes criminal. And then he is punished. That is the difference."
Brahmānanda,So if we all became devotees there would be no punishment.,Prabhupāda," No. He'll be protected.Kṛṣṇasays,ahaṁtvāṁsarva-pāpebhyomokṣayiṣyāmi[Bg.18.66]."
PuṣṭaKṛṣṇa,You've given the example that theratin the mouth of the cat and the kitten in the mouth of the cat is two different things. [break],Prabhupāda, ...side.
Cyavana; Devotee (2),"From the hills, from these mountains. There are lakes and reservoirs and it comes down. There's a lot of rainfall on certain parts of the island all year.; Śrīla Prabhupāda, you were speaking ofanarthasand one of the lesser age boys was wondering... He's asking why we shouldn't take tea.",Prabhupāda," Because intoxication. You become addicted. You are asking because you cannot give up tea. Therefore you are asking. Therefore it should be given up. You become servant of tea. Otherwise there is no question of asking. His asking means you want to drink. That means he has become servant of tea. Our original position—we are servant of God. So we are going to be servant of God. So if we remain servant of this material world, we cannot become servant of God. [break] ...unnecessary are advertised and people become victimized."
Indian; PuṣṭaKṛṣṇa,"We are putting our posters here all round and they down immediately. Simply they want advertisement of this. [break]; ...because they are envious. When they advertise all kinds of nonsense they don't mind getting cheated. But something nice, they are envious of it.",Prabhupāda," Acchaboletomarelagdha,sutajagatmurare.(?) You give me thatchewraand milk and banana, nothing else. [break] ...and so much useless labor for growing tea, that will be stopped. You can grow food. [break] You drink tea, you'll require sugar. Then unnecessarily producing so much sugarcane. And the by-product of sugarcane, molasses, you'll have to utilize. Then produce wine, liquor. One after another."
Indian man (3),But our country depends upon sugar.,Prabhupāda," No, that is mistake. Your country, you can produce your own food. That's all. Why you should depend? You produce food grains. You produce milk. Then your all necessities is supplied. Why should you produce unnecessarily?"
Brahmānanda,Here they use powdered milk because they have no cows.,Prabhupāda," Just see. And here even by this sugarcane, what is called? Upper part? This part?"
Indian man (1),We call itag.(?),Prabhupāda," Ag,yes. You can maintain thousand of cows."
Indian man (1),"But that's actually best food, you know. In Punjab they use that. They store it for a year.",Prabhupāda, But you do not know how to be happy.
Indian man (1),"Even this land, here they are producing sugarcane. So that is strong for wheat. They can grow plenty of wheat.",Prabhupāda," Oh, yes. Everything can be grown."
Cyavana; Indian man (1),"If sugarcane will grow, anything will grow. It's very fertile.; Because they don't want to do anything, they simply plant the sugarcane and then they want rest for few months, simply getting money and taking and drinking.",Prabhupāda, Yes.
Indian man (1),No work. [break],Prabhupāda," ...getting rice, wheat from outside, they can charge any price because the price of grain is increasing."
Indian man (1),"Any time, they can stop it.",Prabhupāda, You can stop it. (end)
Guest (1) (Indian man),Are you striving for peace in the world? Is it one of your goals?,Prabhupāda," Yes. Everyone is trying for peace in the world. I have already referred to the United Nations organization. They are also trying peace of the world. But one must know the right way how to bring peace in the world. So our proposition is that if you keep the human being as good as animal, then how there can be peace? There cannot be any peace among animal society. (aside:)Aiye.Let him...Jaya.This is our proposal. So we are bringing these Europeans, Americans, Africans, Canadians, Australians to this platform of understanding, that ""We are human being; we are not animals."" The... First I have already explained. So long we shall remain in the bodily concept of life, then we remain animal."
Guest (2) (Indian man),What was the necessity of creating thisKṛṣṇaconsciousness movement?,Prabhupāda," Necessity is that the human form of life is meant for advanced education. Unfortunately, they are being educated to live like animals. That is the mistake. So we want to correct this mistake."
Guest (2),"But the spiritual organizations in India, all the spiritual teachings in India, have always put great emphasis on the fact that we are spiritual beings. So what was the necessity of creating another movement to say the same things?",Prabhupāda," No. We are... You have brought in the question of India. We are talking of the human society, so why you are bringing India? We are not talking about India only. Human being does not mean only Indian. You see, human being—all, outside India, inside India, everywhere. Wherever there is human being, they require this education. And it is the India's duty. Because India has got the opportunity to be spiritually advanced by the grace of learned, saintly persons, so they should first of all make their life perfect by taking education and distribute the knowledge throughout the whole world. That is India's mission. That isCaitanyaMahāprabhu's mission, that... The exact word is"
Guest (2),Have you had a significant impact on the American society?,Prabhupāda, What is that?
Brahmānanda; Guest (2); Brahmānanda; Guest (2); Brahmānanda,"What is that?; Have you had a significant impact on the American society? The values you preach, have they influenced Americans to a certain degree?; Oh, yes. You can go in America, any country, any city, and everyone will knowHareKṛṣṇa.; That's not what I mean. What I mean is have Americans started to be less violent, for instance, or have they started to be less egotistical or...; Well, not unless they follow our movement. But those who have followed our movement... Recently there was one study that was published by a very eminent sociologist in America from the University of California, the (sic:) Union Theological Center, and he stated in that book that the members of this movement, formerly they were drug-addicted hippies, and now they have become servants ofKṛṣṇaand humanity, loving servants. So he has given proof through intensive interviews that one who follows and joins this movement, dramatically his life becomes changed.",Prabhupāda," Perfect. He is a big professor, and his books are being sold in higher circles. Professor Judah. And he has studied this movement for five years. And... You have got that book?"
Brahmānanda,Yes.,Prabhupāda," Show him. So they are appreciating. Appreciation has begun. Formerly they thought it is another edition of hippie movement, but now they are realizing it is not. A cultural. He has given the name of the book,HareKṛṣṇaand Counterculture.He is selling at the cost of twelve dollars; still, all high class, educated class, are purchasing."
Guest (3) (Indian man),Have you any program for the common people?,Prabhupāda," Yes. Common people have joined. Everyone. We are opening centers so that any common man from anycaste, any creed, any nation, they can come and join."
Guest (2),"My friend, perhaps you would like to do... I know you are doing some social work for...",Prabhupāda," This is the best social work. We are making animal into man. Already I have begun this, that because they are not educated how to become human being, so they remain animals. So this is the best social work, that we are bringing animals, two-legged animals, to real human being. If a human being is not properly educated, he remains an animal. So this is the proper education. Therefore we are bringing animals to human being."
Guest (3),Has your movement arranged once any particular event which is a movement in a particular country?,Prabhupāda," Oh, yes. When we are many in number, then we shall take politics also. Yes. First of all let there be perfect men. If there is no perfect men, the government will be imperfect. If there is perfect men, the government will be perfect."
Guest (4) (Indian man),"Do you think, Swamiji, that man can become perfect?",Prabhupāda," That is the chance of a human being. Therefore in the human society there is school, college, education, culture, not in the animal society, because they can be made into perfect, not the animals. So if they are denied proper education, that is the greatest harm. They got the opportunity, and the authorities are not giving them their opportunity."
Guest (4),"No, but do you mean the perfectness is to become God or to become the man? Then I want...",Prabhupāda, You never become God.
Guest (4),What does perfectness mean?,Prabhupāda, Perfect means to become godly.
Guest (1),Can you be interested directly in politics?,Prabhupāda," Why not?Kṛṣṇa...Kṛṣṇawas in politics. So He instructedArjunato fight. This is politic—for a good cause. WhenArjunadenied that ""Kṛṣṇa, I am not willing to kill my, the other side, my brothers and my uncles,"" He chastised him thatkutastvākaśmalamidaṁviṣamesamupasthitam:""How you are talking like non-Aryan? What is this nonsense?"" He...Kutastvā.First of all... Find out."
PuṣṭaKṛṣṇa,"Chapter Two,Bhagavad-gītā,text two:",Prabhupāda, And purport?
PuṣṭaKṛṣṇa,"Purport. ""Kṛṣṇa and the Supreme Personality of Godhead are identical. Therefore LordKṛṣṇais referred to asBhagavānthroughout theGītā.Bhagavānis the ultimate in the Absolute Truth. Absolute Truth is realized in three phases of understanding, namelyBrahman, or the impersonal, all-pervasive spirit;Paramātmā, or the localized aspect of the Supreme within the heart of all living entities; andBhagavān, or the Supreme Personality of Godhead, LordKṛṣṇa. In theŚrīmad-Bhāgavatam,this conception of the Absolute Truth is explained thus:",Prabhupāda, So this movement is to make the people Aryan.
Guest (2),"Telling... (microphone moving) Let's say, people who fight for their rights, the blacks in the United States or...",Prabhupāda," ...for thekṣatriya?Kṣatriyameans one who gives protection from being hurt,kṣat. Kṣatmeans hurting. So suppose if I unnecessarily hurt you, then it is the duty of the government to give you protection. So unless I am also punished by violence, I cannot..., He cannot give you protection. So this is also necessary. Therefore in the society there must bekṣatriya.Thebrāhmaṇasshould be learned; they should give instruction, advice. Thekṣatriyasshould give protection; thevaiśyasshould produce, economic development; and rest, they should assist-śūdras,that's all. This is the program of Aryan society."
Guest (5) (Indian man); Brahmānanda; Guest (5); Brahmānanda; Guest (1); Brahmānanda,How long do you expect to stay in Mauritius?; Prabhupāda is leaving Sunday for Durban and Johannesburg.; And the others?; They will stay here. We're making a center here.; Have you any program of Swamiji for the common mass?; Here in the evenings.,Prabhupāda," Actually I want to speak only to the intelligent... [break] ...the common mass, they will not understand. But we can performkīrtanafor the common men, so that they may be purified."
Guest (1),Excuse me. I mean in your presence there must be some program likekīrtanaor...,Prabhupāda," Anyway, this idea of society, of your culture, general mass of people, especially nowadays, it is very difficult. So if the leaders understand-yadyadācaratiśreṣṭhaḥ[Bg.3.21]—then the common mass will follow."
Guest (3),"Yes, but here in Mauritius, most of the people are of Indian origin. It is easy for them to understandKṛṣṇa.",Prabhupāda," Therefore I say the Indian, the leading Indians here, if they make a program, the common will follow. And everything is described in theBhagavad-gītā,how society should be conducted."
Guest (3),"But I think, Swamiji, common men follow only swamis, not the leaders or the priests.",Prabhupāda," The idea is: the common men, they expect something, especially Indians, that India has got some spiritual culture. So every human being is seeking after spiritual culture, but unfortunately, at the present moment they are doing something which is not very desirable, the so-called swamis and yogis. I do not wish to describe them."
Guest (2); Brahmānanda,"Does your haircut have any particular significance?; The shaving of the head is a sign of surrender to the spiritual master, and we leave theśikhā...",Prabhupāda," And keep the head light instead of unnecessarily burdened. In theKali-yugathere is a symptom. It is stated in the...Lāvaṇyaṁkeśa-dhāraṇam:""In theKali-yugapeople will think by keeping long hairs he has become beautiful."" This is the mentality of this age.Lāvaṇyaṁkeśa-dhāraṇam.You can write this.Lāvaṇyammeans luster, andkeśa-dhāraṇammeans keeping hair."
Guest (3),By preachingKṛṣṇaconsciousness would you condemn other people's beliefs?,Prabhupāda, We must condemn anyone who is notKṛṣṇaconscious. We say... I don't condemn;Kṛṣṇacondemns.
Guest (3),"No, suppose someone follower of... (loud static)",Prabhupāda, But he does not know who is the Supreme God.
Guest (3),"But Swamiji, Indian culture, although is (Hindi). Then why you are telling a king...",Prabhupāda," Indian culture is given (Hindi), that to allow them to worship the demigods means at least to accept the authority, and then they gradually come to the supreme authority. Just like for the common man, to give respect to the police constable means giving respect to the government. But the police constable is not the president of the government. So one should know who is the president. That is advancement. If you remain, simply offering respect to the constable, that is not advancement."
Guest (4),Indian philosophy has always taught that light comes from many lamps. But you are preaching that...,Prabhupāda, What is that?
Brahmānanda; Guest (4),He says Indian culture has always taught that light comes from many lamps.; But you are preaching... (loud static),Prabhupāda," Yes. That is the supreme light. There are degrees of light. There is sunlight, and there is this light. You cannot compare this light with sun. (laughter) Light are so many, but that does not mean the sunlight and this light is the same."
Guest (4),"No, what I...",Prabhupāda, First of all you understand this. You have questioned about the light. First of all you understand there are degrees of light. You cannot say this light and the sunlight is the same.
Guest (4),"By this, you mean that those who adopt the teachings coming from the Koran or from the Bible is lesser light than from theGītā?",Prabhupāda," That is your business. That is your business. But we give you the idea that light comes from everywhere. There is one glowworm. That light also light, and the sunlight is also light. You cannot think that the glowworm's light and the sunlight is the same. Now it is your business to see which is glowworm light and which is sunlight. That is your business."
Guest (6) (Indian man); Brahmānanda,It has been eloquently argued particularly in Third World countries that your movement is under the wing of a certain imperialist countries. Do you...?; He said that there is some allegation that our movement is connected with certain imperialistic countries.,Prabhupāda," Let them say all nonsense. What can I do? Every nonsense will speak something nonsense. How can I check it? There are so many nonsenses, and therefore we are trying to make all these nonsense into human beings. That is our program. So long he is a nonsense, he will go on speaking nonsense. What can I do?"
Guest (4),"Swamiji, one thing I want to know. Thisśloka,from where you have got it, thisśloka, lāvaṇyaṁkeśa-dhāraṇam? Thisśloka, lāvaṇyaṁkeśa-dhāraṇam.",Prabhupāda," Yes. It is in the third chapter of Twelfth Canto ofŚrīmad-Bhāgavatam.Have you got ourBhāgavata,Twelfth Canto?"
PuṣṭaKṛṣṇa,I don't have it with me.,Prabhupāda," So you can note down. There are many things, that, thatdāmpatyeratimevahi:""A family life means sex life."" Andlāvaṇyaṁkeśa-dhāraṇam.All these symptoms which are now going on, that is foretold five thousand years ago in theŚrīmad-Bhāgavatam.Svīkāraevahiudvāhe:""Marriage will be by agreement."" These things are there. That I have..."
Indian man,(indistinct-loud static),Prabhupāda," No, but just like you know in the rainy season there will be heavy rainfall, but you can protect yourself. You can get raincoat, you can get umbrella. Then you will... [break] So you cannot stop the rainy season, but you can protect yourself. [break] ...so many Africans. We have many Africans, devotees."
Guest (3),Yes. Americans.,Prabhupāda, Yes. Have you got any picture?
Brahmānanda; Cyavana; Brahmānanda; Cyavana; Brahmānanda,"We have photographs of our temples in Kenya.; We have about thirty disciples in Nairobi, Africans.; You should see the film.; Yes.; If you come this evening, we have a nice film about our movement all over the world.",Prabhupāda, Yes. We go interior to African village.
Guest (4),"Swamiji, can I ask a question? How old are you, or, maybe I should say, how young are you?",Prabhupāda, Eighty years old. Eighty.
PuṣṭaKṛṣṇa,"Here is one black American, asannyāsīin the renounced order of life. [break]",Prabhupāda," ...the bodily concept of life, he is no more African, no more American. He is spirit soul. [break]"
Guest (2),"...Swamiji, a very personal question. How would you react when people give you a godly reception?",Prabhupāda, Hm?
Brahmānanda,"He asks, ""When you get a godly reception, when you come to a place, how does your..., receive it?""",Prabhupāda," Because I am representative of God, therefore they must give me godly reception. It is reception to God. Just like if you receive one ambassador from a country, then that means giving honor to that country. It is not my personal reception; it is acknowledging the glories of the Lord.Yasyaprasādādbhagavat-prasādaḥ**.It is said, ""If you please God's representative, then God is pleased."""
