Question Speaker,Question Text,Answer Speaker,Answer Text
Janārdana,"I've read inBhagavad-gītāthat he who knows the self does not do action nor causes action to be done. So what is the soul's, the spirit soul's, relationship to actions performed both in material consciousness and in spiritual, inKṛṣṇaconsciousness?",Prabhupāda," Material consciousness means forgetting God. When one forgets God, that is material consciousness. Material consciousness is calledmāyā.Actually one should not forget. But if he forgets somehow or other, that is material consciousness. Naturally nobody forgets his father and mother. But if, somehow or other, he forgets, that is a special circumstances and that is calledmāyā,illusion. Just like any one of you who are existing, you must have a father and mother. That is a fact. Without father and mother, your existence cannot be. Now, if you cannot say who is your father and mother, if you do not know, this forgetfulness, this is calledmāyā.Actually it should not happen, but somehow or other, if you are asked, ""Who is your parents?"" You cannot say. This is calledmāyā.But there must be some father and mother. Without father and mother, there cannot be an existence. You cannot deny that. You cannot say, ""Oh, I have no father and mother."" That is not possible. You may not know who is your father, mother. That is a different thing. But you cannot say, ""Oh, I have no father, mother."" So this denial, that ""I don't believe in God,"" is a existence like that, one who has forgotten his father and mother. That ismāyā,and that is material consciousness. Denying God in different way, ""There is no God,"" that is also denial. ""I don't believe in God""—that is also denial. ""God is impersonal, void,"" anyway, whatever you say in that way, that is all insanity,māyā.Mayameans insanity. Another meaning ofmāyāmeans insanity. Just like when a man becomes insane, that is false. It is expected that he should not be insane. By treatment he is brought again to his original consciousness. Similarly,māyāmeans insanity, forgetfulness of God. And byKṛṣṇaconsciousness treatment he comes to the original consciousness. He becomes a cured man. Actuallymāyāmeans which has no existence.Māyāhas no existence. But sometimes it is there. Just like the sky's cover. This covering is not reality. The reality is this sky, clear sky, but somehow it is now covered. You cannot see the clear sky. So there is temporary, temporary illusion. Now, if I see the cloud only and if I say, ""Oh, there is no sun. There is no illumination,"" or ""There is no clear sky,"" that is insanity. Because I cannot see-under certain circumstances, I deny it—that is my insanity. Therefore you have to approach to a man who knows that there is sunlight, there is sun, there is clear sky... If you go there... You require all this education, knowledge. By knowledge one transcendsmāyā,or material existence. What is the difference between ordinary man andKṛṣṇaconscious man? They are also living in this world, in this apartment. Everything is being utilized like others. We are also eating, sleeping also. But what is the difference? Our difference—that we accept that everything belongs toKṛṣṇa; others do not. That's all. That ismāyā.Everything actually belongs toKṛṣṇa. He does not know. He thinks, ""It belongs to me,"" or ""This, my nation, this, my country, this, that,"" so many things. He is manufacturing. And we know the simple truth, that everything belongs toKṛṣṇa. So let everything be offered toKṛṣṇa. That's all. Yes."
Kīrtanānanda,So we understand that in the material consciousness the living entity is being forced to act.,Prabhupāda, Yes.
Kīrtanānanda,His actions are quite automatic under the laws of material nature.,Prabhupāda," Yes. No, action is there. Because you are living entity, you are active."
Kīrtanānanda,"Yes, but they are being dictated.",Prabhupāda, Yes. Just like a man in fever talking nonsense. So that is due to fever.
Kīrtanānanda,"InKṛṣṇaconsciousness, are the actions of thejīvasimilarly controlled by Kṛṣṇa's superior energy?",Prabhupāda," Yes, certainly."
Kīrtanānanda,But everything is being controlled ultimately byKṛṣṇa.,Prabhupāda, Yes.
Kīrtanānanda,Either by inferior energy or superior energy.,Prabhupāda, Yes. Yes.
Kīrtanānanda,"So his activities are never independent, either inKṛṣṇaor...",Prabhupāda," Never, never, never. That is his insanity, another. As soon as he thinks that ""I am independent,"" that is another insanity. He is under control. Just like the same man. He is thinking, ""I don't care for state laws."" He is insane. He will be forced to accept state laws in the prison house by the police. But he thinks, ""Oh, I am free man."" Still... He is slapped by the police. He says, ""Oh, I am independent. Go on slapping."" This is insanity. Is it not insanity? The police slaps him, and he says, ""I am independent."" Do you think independence? So that sort of independence we are having. We are kicked bymāyāalways, and we are thinking, ""independent."" This is insanity. He does not think, ""Why I am independent? I am servant of my senses. I cannot remain, enjoying senses, for an hour, and I am thinking I am independent."" That means insane. He cannot think properly. Where is his independence? Cannot be independent. He is born dependent because part and parcel of God. His constitutional position is dependent. Just like child. A child declares independence. What is the meaning of that independence? Danger. That's all. Simply inviting dangers. A child wants: ""Oh, I don't care for my parents. I shall cross the road. I shall go everywhere."" So if he is allowed to do that, that means he is simply inviting dangers. And if he remains under the protection of the parents, he is always safe. So this living entity's declaring independence means he is insane, different kinds of insanity. He cannot be independent. Let him think very deeply that it cannot be independent. He is thinking independent of God, but he is dependent on his sense pleasure. That's all. And some intoxication, a voluntarily accept dependence of somethingmāyā.That's all. Who is independent. Is there anyone independent? Nobody is independent. To think of independence ismāyā.Best thing is that ""I am dependent, and let me remain dependent in properly. Then I am protected."" That isKṛṣṇaconsciousness. So your question is answered? Material consciousness means thinking falsely independent. That is material consciousness. Falsely. He is not independent, but he is thinking falsely, ""I am independent."" This ismāyā.Just like in dream he is falsely thinking there is a tiger. There is no tiger, but he is actuated by this false impression, ""Oh, tiger is eating me. It has attacked me. Save me."" So this material existence means because he is insane, he is thinking there are so many problems, ""The tiger is there. He is attacking me. This, that, so many enemies, friends...,"" creating so many things. But they are all false. But he is attacked by that false hallucination. That's all. This ismāyā.Everyone is thinking, ""Oh, there are so many problems I have to solve. I have to make this, that, this, so many."" But he has no problem. He has no problem. His only problem is how to acceptKṛṣṇa. That's all. AndKṛṣṇais so kind. He says, ""Yes, you accept Me. Simply chantKṛṣṇa. I am yours. That's all."" But my, I am so misfortunate that I cannot chant even. All problems solved simply by chantingKṛṣṇa.Etādṛśītavakṛpābhagavān.CaitanyaMahāprabhuteaches that ""OKṛṣṇa, You are so kind that You have come to Me in the sound vibration, word, 'Kṛṣṇa.' I can very easily chant, and You remain with Me. But I am so misfortunate that I have no attraction even for this."" You say people, ""You chantKṛṣṇa; you get everything."" They will not believe it. If you say, ""You press your nose. You pay me fifty dollars. I'll give you some nicemantraand this, that. You make your head like this, leg like this,"" ""Oh,"" he'll say, ""here is something."" Something. ""And this Swamiji says, 'Simply chantKṛṣṇa.' Oh, what is this?"" ThereforeCaitanyaMahaprabhusaid,etādṛśītavakṛpābhagavānmamāpidurdaiva:""But I am so unfortunate that You have become so easily available in this age, but I am so unfortunate, I cannot accept it."" So theKṛṣṇaconsciousness so easily being distributed, but they are so unfortunate, they cannot accept. Just see. And you give them bluff, you cheat them—they will, ""Ah, yes, welcome. Yes."" They'll welcome it. And cheaters are always ready: ""Oh, there are so many customers for being cheated. Let me take advantage of it."" So myGuruMahārājaused to say, ""This world is the society of cheaters and cheated."" The members are somebody are cheating, and somebody are cheated. The association of cheaters and cheated. So we want to save them from this society of cheaters and cheated."
Janārdana,"Prabhupāda, often when we'll be performing, doing some activity during our day, and so many things will go wrong, and we become frustrated...",Prabhupāda," Well, when one is a professional, there may be something wrong. That doesn't matter. But you try to discharge your duties, rightly, whatever you are prescribed to do. Then everything will come to the right point. Your only business is to follow the four principles of regulative life and chantHareKṛṣṇasixteen rounds. So there may be sometimes mistake. That will be corrected automatically. Because we are coming from a different platform, so it may be. And that is also said in theBha...Apicetsu-durācārobhajatemāmananya-bhāk, sādhurevasamantavyaḥ: [Bg.9.30] ""If one is found doing mistake or doing something wrong, but because he is sticking to this principle ofKṛṣṇaconsciousness, he issādhu.""Sādhumeans a holy man. He is holy. He is not doing any wrong consciously. But due to habit... Suppose just like most of you were, in your former life, you were smoking or taking intoxication. But by some influence, if you sometimes take to it, yes, if you are conscious, ""Oh, I have done wrong,"" but that is excused if you have done unconscious. But if you think that ""Now I amKṛṣṇaconscious. Whatever I do, it is right,"" then it is great sin. But accidentally it happens—that is excused. Never mind. So accidental mistake is not dangerous. Willful mistake is dangerous. That we should be careful. We should be very careful always so that accidental mistakes also may not take place. But if it takes place, it is excused."
Devotee,"Canhaṭha-yogahinder or helpKṛṣṇaconsciousness, or is it...?",Prabhupāda," Hinder. Yes. Because it is useless, simply wasting time. You cannot performhaṭha-yogain this age. You do not follow the rules and regulations. You are simply bluffed. Do you know what is the rules and regulations ofhaṭha-yogafactually?"
Devotee,Not actually.,Prabhupāda," Yes. You have to select a secluded place.Haṭha-yogais not practiced in assembly of so many men. Just you go to ahaṭha-yogaclass. There are hundreds of members practicing, and he is collecting money, five dollars per seat. And you are thinking, ""I am practicing."" That is useless waste of time and money.Haṭha-yogais not practiced in that way. You have to practice in a secluded place, alone. Do you do that?"
Devotee,Yes. Not... No. I guess I don't.,Prabhupāda," It is very difficult in this age. Then you have to restrain yourself in so many things. Complete free from sex life. You have to eat under certain direction, you have to... So many things there are. These rules are not followed. Simply they have got some bodily gymnastic sitting posture. They are thinking, ""I am practicing."" No. That is one of the items. So all the items cannot be observed in this age. Therefore it is wasting. [Break] ""...yogis, he who always abides in Me with great faith, worshiping Me in transcendental loving service is most intimately united with Me inyogaand is the highest of all."" This is the goal ofyogapractice. So that is possible very easily by this movement,Kṛṣṇaconsciousness, not by any other process. And the ultimate goal is here. One should be always abiding with God, worshiping Him, transcendental loving service, and intimately united with Him, intimately. This intimate unity means that five kinds of relationship. That is the perfection ofyoga. WhenKṛṣṇahas advisedyogapractice,sāṅkhya-yoga...You haveBhagavad-gītā?There issāṅkhya-yoga.You'll find in the forty-seventh verse. This is the version."
Devotee,There's no value in keeping the body fit through exercise?,Prabhupāda," Yes, you can become very healthy. But does it mean that health is the perfection of life? Do you mean to say healthy life will not die, will not change his body? So health is required, but health is not the ultimate goal of life. Ultimate goal of life is here."
Guest (3),"Buddhataught very similar things to what theGītātaught also, didn't he? Are there agreeances there, agreement in certain places whatBuddhataught and what theGītāteaches?",Prabhupāda, Do you follow thisBuddha?
Guest (3),"Uh, no.",Prabhupāda," You simply talk of him? You practiceBuddhaif you appreciate him. You give up everything likeBuddhaand meditate. But that you will not do. Then what is the talking of, useless talking about this? Do something. Either you believeBuddhaor Jesus Christ orKṛṣṇa. Do something. Don't talk simply. LordBuddhais very nice. He gave up his kingdom in youthful life. He was prince. He thought, ""It is all nonsense. Let me meditate."" Do like that. That is the disease. We won't do anything. We talk much of this, that, this, that. Do anything, but do it perfectly. ""Jack of all trade, master of none."" That is not good. Be master of something. It doesn't differ. Either you follow Lord Jesus Christ or LordBuddhaorKṛṣṇa, it doesn't matter much. But do it perfectly. That is our request. (end)"
Allen Ginsberg,HareKṛṣṇa.,Prabhupāda, HareKṛṣṇa.
Allen Ginsberg,"So, we will sing tomorrow.",Prabhupāda, Yes. (laughs)
Allen Ginsberg,Is this your first visit here?,Prabhupāda," The first visit, yes."
Allen Ginsberg,You have the whole house.,Prabhupāda," Yes. They are doing very nice. (indistinct) We have some meeting in the university,kīrtana.Our..., wherever we gokīrtanaand speaking. You have seen our book,Lord Caitanya's Teaching?"
Allen Ginsberg,No. I haven't seen that. That's new.,Prabhupāda, Yes.
Allen Ginsberg,"Is that...? Er, ISKCON published.",Prabhupāda, Yes.
Allen Ginsberg,"So, you did... You..., printed where?",Prabhupāda, Japan.
Allen Ginsberg,Pardon me?,Prabhupāda, Japan.
Allen Ginsberg,Printed inJapan.,Prabhupāda, Yes.
Allen Ginsberg,Beautiful. It's very industrious. It's marvelous.,Prabhupāda," Next book is coming,Nectar of Devotion."
Allen Ginsberg,"What will that be, your own writings?",Prabhupāda," No, it is the authorized translation ofRūpaGosvāmī's book,Bhakti-rasāmṛta-sindhu."
Allen Ginsberg,Whose...?,Prabhupāda," RūpaGosvāmī, Lord Caitanya's principal disciple."
